Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jorge Cespedes,22,2,1,.667,4.03,11,2,4,0,0,0,38.0,34,19,17,3,8,0,28,0,0,2,156,1.105,8.1,0.7,1.9,6.6,3.50,,0
Marcos Correa,18,0,0,,5.87,6,0,3,0,0,2,15.1,20,12,10,0,9,0,10,4,0,2,77,1.891,11.7,0.0,5.3,5.9,1.11,,0
Jender De Jesus,20,1,3,.250,6.66,11,2,4,0,0,1,24.1,27,25,18,3,12,0,23,6,1,1,118,1.603,10.0,1.1,4.4,8.5,1.92,,0
Christofer Dominguez*,18,1,0,1.000,6.35,3,0,0,0,0,0,5.2,6,5,4,0,4,0,6,0,1,1,25,1.765,9.5,0.0,6.4,9.5,1.50,,0
Yadiel Flores,18,0,0,,7.11,16,0,0,0,0,0,12.2,22,10,10,2,4,0,9,2,1,1,63,2.053,15.6,1.4,2.8,6.4,2.25,,0
Saul Gonzalez,18,0,0,,11.57,3,0,0,0,0,0,2.1,5,3,3,1,2,0,1,0,0,1,13,3.000,19.3,3.9,7.7,3.9,0.50,,0
Ramon Guzman,21,5,2,.714,2.05,11,5,2,0,0,0,48.1,42,18,11,1,18,1,36,4,2,2,201,1.241,7.8,0.2,3.4,6.7,2.00,,0
Zach Hammer,17,0,1,.000,19.29,3,0,1,0,0,0,2.1,4,5,5,0,3,0,3,1,1,1,15,3.000,15.4,0.0,11.6,11.6,1.00,,0
Eric Hanhold,24,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,3,0,0,0,3,0.000,0.0,0.0,0.0,27.0,,,1
Brendan Hardy,18,1,1,.500,3.31,9,0,4,0,0,0,16.1,11,9,6,1,14,2,19,1,0,2,76,1.531,6.1,0.6,7.7,10.5,1.36,,0
Bryce Hutchinson,19,1,2,.333,2.25,9,5,0,0,0,0,20.0,18,12,5,1,7,0,13,1,0,0,87,1.250,8.1,0.5,3.2,5.9,1.86,,0
Jurgen Jimenez,22,3,2,.600,5.19,6,4,0,0,0,0,26.0,26,15,15,2,13,1,20,0,0,5,111,1.500,9.0,0.7,4.5,6.9,1.54,,0
Ricky Knapp,26,0,0,,0.00,3,2,0,0,0,0,7.0,6,2,0,0,1,0,9,0,0,0,27,1.000,7.7,0.0,1.3,11.6,9.00,,0
Max Kuhns,23,0,2,.000,3.00,5,5,0,0,0,0,6.0,7,3,2,1,1,0,3,0,0,0,25,1.333,10.5,1.5,1.5,4.5,3.00,,0
Cesar Loaiza*,19,0,2,.000,3.24,5,1,1,0,0,0,8.1,6,5,3,0,7,0,8,0,0,2,38,1.560,6.5,0.0,7.6,8.6,1.14,,0
Malky Mena,21,2,1,.667,3.48,14,2,8,0,0,1,20.2,16,9,8,1,6,0,19,1,0,1,82,1.065,7.0,0.4,2.6,8.3,3.17,,0
Brian Metoyer,21,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,1,4,2.000,9.0,0.0,9.0,0.0,0.00,,0
Michel Otanez,20,1,6,.143,7.64,11,7,0,0,0,0,35.1,42,39,30,2,24,0,33,7,1,4,180,1.868,10.7,0.5,6.1,8.4,1.38,,0
Franklin Parra*,18,1,0,1.000,0.90,6,0,1,0,0,0,10.0,5,1,1,0,11,0,10,0,0,1,45,1.600,4.5,0.0,9.9,9.0,0.91,,0
Cameron Planck,20,0,0,,27.00,2,1,0,0,0,0,0.2,1,2,2,0,1,0,1,0,0,0,5,3.000,13.5,0.0,13.5,13.5,1.00,,0
Miguel Ramirez,21,0,1,.000,2.60,17,0,4,0,0,0,17.1,13,7,5,1,14,2,15,2,1,4,79,1.558,6.8,0.5,7.3,7.8,1.07,,0
Hector Rodriguez*,20,0,0,,4.33,11,2,3,0,0,0,27.0,20,14,13,1,18,0,27,3,0,2,119,1.407,6.7,0.3,6.0,9.0,1.50,,0
Oscar Rojas,19,3,3,.500,3.83,8,7,1,0,0,0,42.1,34,19,18,1,12,0,40,1,0,4,168,1.087,7.2,0.2,2.6,8.5,3.33,,0
Boris Sanchez,21,0,2,.000,3.86,15,0,9,0,0,2,21.0,19,14,9,2,9,0,17,0,3,2,90,1.333,8.1,0.9,3.9,7.3,1.89,,0
Junior Santos,16,0,0,,0.00,3,0,1,0,0,0,5.0,4,0,0,0,0,0,3,0,0,0,18,0.800,7.2,0.0,0.0,5.4,,,0
Julian Sierra*,22,0,0,,13.50,1,0,0,0,0,0,0.2,1,1,1,0,2,0,0,0,0,0,5,4.500,13.5,0.0,27.0,0.0,0.00,,0
