Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Craig Anderson*,21,7,7,.500,3.20,27,27,0,1,1,0,152.0,143,61,54,12,64,1,94,4,2,2,641,1.362,8.5,0.7,3.8,5.6,1.47,0
Andy Barkett*,29,0,0,,54.00,1,0,1,0,0,0,0.2,4,4,4,1,1,0,0,0,0,1,7,7.500,54.0,13.5,13.5,0.0,0.00,1
Bobby Bevel*,28,1,0,1.000,4.20,20,0,5,0,0,0,15.0,13,9,7,1,3,0,14,1,0,1,61,1.067,7.8,0.6,1.8,8.4,4.67,0
Jason Ellison,26,1,6,.143,4.07,36,2,11,0,0,2,73.0,80,39,33,1,33,4,46,2,0,4,326,1.548,9.9,0.1,4.1,5.7,1.39,0
Rob Gandolfo,24,0,2,.000,6.00,5,0,4,0,0,0,9.0,12,6,6,1,4,0,1,1,0,0,42,1.778,12.0,1.0,4.0,1.0,0.25,0
Rett Johnson,22,10,4,.714,3.62,21,21,0,1,0,0,117.0,107,63,47,5,53,1,104,14,0,6,514,1.368,8.2,0.4,4.1,8.0,1.96,0
Justin Lamber*,26,1,2,.333,3.24,34,0,9,0,0,0,33.1,35,15,12,1,15,1,25,1,0,3,153,1.500,9.5,0.3,4.1,6.8,1.67,0
Aaron Looper,25,6,1,.857,2.28,57,0,9,0,0,0,90.2,76,33,23,4,30,6,73,9,0,4,377,1.169,7.5,0.4,3.0,7.2,2.43,1
Gustavo Martinez,26,3,5,.375,3.24,21,14,5,0,0,0,97.1,89,42,35,7,43,1,76,8,0,3,419,1.356,8.2,0.6,4.0,7.0,1.77,0
Julio Mateo,24,1,0,1.000,0.52,12,0,4,0,0,0,17.1,7,3,1,2,3,0,18,0,0,0,61,0.577,3.6,1.0,1.6,9.3,6.00,1
Josue Matos,24,1,0,1.000,4.91,3,3,0,0,0,0,14.2,15,8,8,2,6,0,14,0,0,0,62,1.432,9.2,1.2,3.7,8.6,2.33,0
Chris Mears,24,6,9,.400,3.14,30,20,4,1,0,0,143.1,138,57,50,16,38,2,103,9,1,2,597,1.228,8.7,1.0,2.4,6.5,2.71,1
Gil Meche,23,4,6,.400,6.51,25,13,1,0,0,0,65.0,68,49,47,8,32,0,56,4,0,0,290,1.538,9.4,1.1,4.4,7.8,1.75,1
Jason Navarro*,26,0,0,,3.60,3,0,2,0,0,0,5.0,4,2,2,0,1,0,2,0,0,0,19,1.000,7.2,0.0,1.8,3.6,2.00,0
Elvis Polanco,24,1,1,.500,3.38,4,1,1,0,0,0,8.0,9,4,3,1,12,1,5,1,0,0,43,2.625,10.1,1.1,13.5,5.6,0.42,0
J.J. Putz,25,3,10,.231,3.64,15,15,0,1,1,0,84.0,84,41,34,7,28,0,60,5,0,5,354,1.333,9.0,0.8,3.0,6.4,2.14,1
Allan Simpson,24,10,5,.667,3.06,56,0,28,0,0,7,82.1,53,33,28,4,50,5,99,6,0,5,346,1.251,5.8,0.4,5.5,10.8,1.98,1
Rafael Soriano,22,2,3,.400,2.31,10,8,0,0,0,0,46.2,32,13,12,6,15,0,52,1,0,0,185,1.007,6.2,1.2,2.9,10.0,3.47,1
Aaron Taylor,24,4,3,.571,2.34,61,0,48,0,0,24,77.0,51,28,20,5,34,0,93,6,0,2,323,1.104,6.0,0.6,4.0,10.9,2.74,1
Matt Thornton*,25,1,5,.167,3.63,12,12,0,0,0,0,62.0,52,31,25,3,29,0,44,5,0,8,258,1.306,7.5,0.4,4.2,6.4,1.52,1
Derrick Van Dusen*,21,1,2,.333,7.20,5,4,1,0,0,0,25.0,31,21,20,4,12,1,17,0,0,0,114,1.720,11.2,1.4,4.3,6.1,1.42,0
Chris Wright,25,5,1,.833,1.60,18,0,3,0,0,0,33.2,31,10,6,2,10,1,26,2,0,2,142,1.218,8.3,0.5,2.7,7.0,2.60,0
