Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Dan Adams,24,0,0,,4.15,2,0,0,0,0,0,4.1,3,3,2,1,0,0,4,0,0,0,18,0.692,6.2,2.1,0.0,8.3,,0
Matt Bailie,26,0,1,.000,2.91,12,3,1,0,0,0,21.2,18,8,7,2,9,0,15,0,1,0,89,1.246,7.5,0.8,3.7,6.2,1.67,0
Brad Baisley,22,7,9,.438,4.17,21,21,0,1,0,0,116.2,111,69,54,12,51,0,64,8,0,9,506,1.389,8.6,0.9,3.9,4.9,1.25,0
Frank Brooks*,23,1,1,.500,3.10,17,1,9,0,0,2,29.0,29,11,10,1,12,0,23,0,0,0,122,1.414,9.0,0.3,3.7,7.1,1.92,1
Taylor Buchholz,20,0,2,.000,7.43,4,4,0,0,0,0,23.0,29,19,19,5,6,0,17,1,0,0,102,1.522,11.3,2.0,2.3,6.7,2.83,1
Martire Franco,24,4,8,.333,5.76,16,16,0,2,0,0,89.0,109,62,57,13,25,1,50,4,1,0,396,1.506,11.0,1.3,2.5,5.1,2.00,0
Jimmy Hamilton*,26,3,2,.600,2.79,46,0,23,0,0,4,71.0,55,26,22,6,38,2,56,1,0,5,301,1.310,7.0,0.8,4.8,7.1,1.47,0
Cary Hiles,26,1,5,.167,4.55,21,0,12,0,0,7,31.2,43,20,16,1,12,0,23,3,0,2,150,1.737,12.2,0.3,3.4,6.5,1.92,0
Greg Kubes*,25,13,7,.650,3.46,28,27,0,0,0,0,174.1,177,74,67,16,45,0,106,0,0,1,725,1.273,9.1,0.8,2.3,5.5,2.36,0
Seung Hak Lee,23,0,1,.000,0.00,1,1,0,0,0,0,6.0,5,2,0,1,0,0,6,0,0,0,23,0.833,7.5,1.5,0.0,9.0,,0
Ryan Madson,21,16,4,.800,3.20,26,26,0,2,0,0,171.1,150,68,61,11,53,0,132,12,0,5,699,1.185,7.9,0.6,2.8,6.9,2.49,1
Sam McConnell*,26,2,4,.333,3.65,29,7,8,0,0,3,69.0,78,31,28,7,19,3,43,2,0,1,293,1.406,10.2,0.9,2.5,5.6,2.26,1
Mark Outlaw*,25,6,2,.750,4.44,41,0,14,0,0,2,50.2,45,30,25,3,34,1,29,2,0,5,227,1.559,8.0,0.5,6.0,5.2,0.85,0
Todd Ozias,25,2,1,.667,2.50,31,0,10,0,0,2,39.2,33,12,11,3,14,2,40,1,0,1,163,1.185,7.5,0.7,3.2,9.1,2.86,0
Brad Pautz,25,4,6,.400,3.06,43,3,14,0,0,3,79.1,70,36,27,7,26,2,59,2,1,2,330,1.210,7.9,0.8,2.9,6.7,2.27,0
Franklin Perez,24,3,2,.600,3.72,40,12,16,0,0,5,101.2,98,48,42,8,36,2,68,8,1,11,436,1.318,8.7,0.7,3.2,6.0,1.89,0
Ken Pumphrey,25,9,7,.563,4.28,20,20,0,2,1,0,120.0,119,65,57,9,34,2,63,7,0,6,505,1.275,8.9,0.7,2.6,4.7,1.85,0
Carlos Silva,23,0,0,,0.00,2,0,1,0,0,1,3.0,0,0,0,0,0,0,1,0,0,0,10,0.000,0.0,0.0,0.0,3.0,,1
Amaury Telemaco,28,0,0,,9.00,1,1,0,0,0,0,1.0,1,1,1,1,0,0,1,1,0,0,4,1.000,9.0,9.0,0.0,9.0,,1
Eric Weaver,28,5,4,.556,4.20,37,0,27,0,0,7,45.0,38,24,21,7,26,4,47,0,0,8,199,1.422,7.6,1.4,5.2,9.4,1.81,1
