Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Heath Bell,24,1,0,1.000,1.18,24,0,16,0,0,6,38.0,22,6,5,0,6,0,49,0,0,3,139,0.737,5.2,0.0,1.4,11.6,8.17,1
P.J. Bevis,21,1,0,1.000,1.29,4,0,2,0,0,0,7.0,5,1,1,0,3,0,14,0,0,0,27,1.143,6.4,0.0,3.9,18.0,4.67,0
Nate Bland*,27,4,2,.667,2.55,15,0,8,0,0,0,24.2,16,9,7,0,8,3,19,1,0,0,98,0.973,5.8,0.0,2.9,6.9,2.38,1
Bryan Braswell*,27,3,1,.750,6.29,24,0,7,0,0,1,34.1,48,26,24,1,11,2,19,0,0,3,163,1.718,12.6,0.3,2.9,5.0,1.73,0
Justin Brunette*,26,1,0,1.000,0.00,3,0,1,0,0,0,4.0,3,0,0,0,1,0,3,0,0,0,15,1.000,6.8,0.0,2.3,6.8,3.00,1
Eric Cammack,26,3,2,.600,3.98,36,0,13,0,0,5,54.1,44,28,24,4,43,2,64,3,0,2,242,1.601,7.3,0.7,7.1,10.6,1.49,1
Jaime Cerda*,23,5,1,.833,2.27,14,0,5,0,0,0,31.2,21,8,8,0,10,0,33,0,0,2,121,0.979,6.0,0.0,2.8,9.4,3.30,1
Juan Cerros,25,0,0,,0.00,3,0,1,0,0,0,3.0,0,0,0,0,0,0,3,0,0,0,9,0.000,0.0,0.0,0.0,9.0,,1
Virgil Chevalier,28,0,0,,0.00,2,0,2,0,0,0,1.1,1,0,0,0,0,0,1,0,0,0,5,0.750,6.8,0.0,0.0,6.8,,0
Joey Cole,24,2,3,.400,5.24,10,8,0,0,0,0,46.1,56,34,27,6,21,1,27,6,0,0,218,1.662,10.9,1.2,4.1,5.2,1.29,0
Andy Cook,25,6,3,.667,5.07,30,3,9,0,0,0,55.0,64,36,31,6,22,2,39,3,0,3,249,1.564,10.5,1.0,3.6,6.4,1.77,0
Jeremy Griffiths,24,8,6,.571,3.89,27,26,0,2,0,0,152.2,157,75,66,12,54,0,126,11,0,5,652,1.382,9.3,0.7,3.2,7.4,2.33,1
Aaron Heilman,23,4,4,.500,3.82,17,17,0,0,0,0,96.2,85,43,41,7,28,2,97,6,0,5,397,1.169,7.9,0.7,2.6,9.0,3.46,1
Ryan Jamison,24,0,4,.000,4.34,11,6,2,0,0,0,37.1,41,19,18,1,16,1,33,4,0,1,165,1.527,9.9,0.2,3.9,8.0,2.06,0
Jake Joseph,24,6,4,.600,2.91,14,14,0,0,0,0,86.2,79,37,28,4,24,1,42,0,1,4,348,1.188,8.2,0.4,2.5,4.4,1.75,0
Tim Lavigne,23,2,3,.400,2.86,23,0,17,0,0,9,34.2,29,11,11,1,15,2,25,1,0,1,141,1.269,7.5,0.3,3.9,6.5,1.67,0
Nick Maness,23,5,9,.357,4.52,25,23,1,0,0,1,131.1,120,74,66,15,72,0,109,6,2,7,571,1.462,8.2,1.0,4.9,7.5,1.51,0
P.J. Ochoa,26,0,2,.000,9.00,8,4,1,0,0,0,20.0,31,21,20,5,8,1,13,0,0,3,101,1.950,14.0,2.3,3.6,5.9,1.63,0
Saul Rivera,24,2,3,.400,3.03,30,0,24,0,0,13,38.2,25,18,13,2,23,2,32,1,0,1,165,1.241,5.8,0.5,5.4,7.4,1.39,1
Jason Roach,26,3,4,.429,3.65,8,8,0,0,0,0,44.1,40,19,18,3,12,0,23,0,0,3,175,1.173,8.1,0.6,2.4,4.7,1.92,1
Grant Roberts,24,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1
Jason Saenz*,25,5,3,.625,5.10,36,1,14,0,0,2,72.1,69,48,41,4,55,0,47,7,1,8,334,1.714,8.6,0.5,6.8,5.8,0.85,0
Phil Seibel*,23,10,8,.556,3.97,28,25,1,2,0,0,149.2,147,78,66,17,49,2,114,10,0,6,630,1.310,8.8,1.0,2.9,6.9,2.33,1
Jae Weong Seo,25,0,0,,5.40,1,0,0,0,0,0,5.0,5,3,3,1,1,0,6,0,0,0,21,1.200,9.0,1.8,1.8,10.8,6.00,1
Steve Trachsel,31,1,0,1.000,0.00,1,1,0,0,0,0,5.2,3,1,0,0,4,0,5,0,0,0,25,1.235,4.8,0.0,6.4,7.9,1.25,1
Rene Vega*,25,1,6,.143,7.15,26,3,13,0,0,2,45.1,61,39,36,7,18,2,34,4,0,4,216,1.743,12.1,1.4,3.6,6.8,1.89,0
Adam Walker*,26,0,0,,1.93,1,1,0,0,0,0,4.2,4,1,1,0,1,0,5,0,0,0,18,1.071,7.7,0.0,1.9,9.6,5.00,0
