Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Henderson Alvarez III,26,0,1,.000,4.73,5,5,0,0,0,0,13.1,17,8,7,1,2,0,7,0,0,2,56,1.425,11.5,0.7,1.4,4.7,3.50,,1
R.J. Alvarez,25,0,0,,4.50,2,0,0,0,0,0,2.0,2,1,1,1,0,0,2,0,0,0,8,1.000,9.0,4.5,0.0,9.0,,,1
Ben Bracewell,25,1,1,.500,12.60,5,0,4,0,0,1,5.0,6,8,7,0,3,0,5,1,0,0,25,1.800,10.8,0.0,5.4,9.0,1.67,,0
Brendan Butler,23,1,0,1.000,8.10,2,0,0,0,0,0,3.1,6,6,3,1,3,0,4,0,0,1,20,2.700,16.2,2.7,8.1,10.8,1.33,,0
Zack Erwin*,22,3,10,.231,6.53,18,16,0,0,0,0,80.0,109,70,58,11,32,2,58,5,0,11,379,1.763,12.3,1.2,3.6,6.5,1.81,,0
Heath Fillmyer,22,5,6,.455,3.60,18,16,2,0,0,0,95.0,101,53,38,4,31,0,89,5,1,8,425,1.389,9.6,0.4,2.9,8.4,2.87,,1
Kyle Finnegan,24,1,0,1.000,3.32,13,0,5,0,0,1,21.2,19,8,8,1,12,1,28,0,0,3,93,1.431,7.9,0.4,5.0,11.6,2.33,,1
Kyle Friedrichs,24,3,7,.300,4.29,18,18,0,0,0,0,100.2,109,54,48,10,10,0,86,2,0,9,425,1.182,9.7,0.9,0.9,7.7,8.60,,0
Koby Gauna,22,3,0,1.000,3.54,44,0,20,0,0,1,68.2,86,34,27,8,24,1,35,3,0,7,307,1.602,11.3,1.0,3.1,4.6,1.46,,0
Ryan Gorton,26,0,0,,11.25,3,0,1,0,0,0,4.0,9,6,5,1,2,0,3,0,0,0,23,2.750,20.3,2.3,4.5,6.8,1.50,,0
Daniel Gossett,23,4,1,.800,3.33,9,9,0,0,0,0,46.0,40,20,17,4,13,0,53,1,1,4,193,1.152,7.8,0.8,2.5,10.4,4.08,,1
Brett Graves,23,7,10,.412,4.60,27,25,1,0,0,0,141.0,141,81,72,11,49,1,86,11,2,9,605,1.348,9.0,0.7,3.1,5.5,1.76,,1
Liam Hendriks,27,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,1
Nick Highberger,22,1,0,1.000,0.00,2,0,2,0,0,0,4.0,2,0,0,0,2,0,3,1,0,0,17,1.000,4.5,0.0,4.5,6.8,1.50,,0
Rich Hill*,36,0,0,,3.00,1,1,0,0,0,0,3.0,4,1,1,0,0,0,6,0,0,0,13,1.333,12.0,0.0,0.0,18.0,,,1
Grant Holmes,20,3,3,.500,6.91,6,5,0,0,0,0,28.2,44,25,22,4,10,0,24,1,0,10,137,1.884,13.8,1.3,3.1,7.5,2.40,,0
Rob Huber,24,0,1,.000,10.45,15,0,5,0,0,0,20.2,30,28,24,4,19,1,18,2,0,5,116,2.371,13.1,1.7,8.3,7.8,0.95,,0
Mitchell Jordan,21,1,0,1.000,6.43,2,1,1,0,0,0,7.0,7,5,5,2,4,0,5,1,0,0,31,1.571,9.0,2.6,5.1,6.4,1.25,,0
Jared Lyons*,23,1,0,1.000,4.91,5,0,1,0,0,0,7.1,5,4,4,0,4,0,10,0,0,2,30,1.227,6.1,0.0,4.9,12.3,2.50,,0
Sean Manaea*,24,0,0,,4.91,1,1,0,0,0,0,3.2,2,2,2,1,2,0,3,0,0,0,15,1.091,4.9,2.5,4.9,7.4,1.50,,1
Evan Manarino*,23,2,1,.667,1.27,6,3,2,0,0,0,28.1,23,6,4,0,8,0,18,0,0,0,112,1.094,7.3,0.0,2.5,5.7,2.25,,0
Casey Meisner,21,1,14,.067,4.85,28,19,2,0,0,1,117.0,126,76,63,12,59,2,100,6,1,9,528,1.581,9.7,0.9,4.5,7.7,1.69,,0
Melvin Mercedes,24,0,0,,2.70,3,0,3,0,0,0,3.1,1,1,1,1,3,0,4,0,0,0,13,1.200,2.7,2.7,8.1,10.8,1.33,,0
Corey Miller,24,0,2,.000,6.18,26,0,6,0,0,0,39.1,43,31,27,9,13,1,34,1,0,9,177,1.424,9.8,2.1,3.0,7.8,2.62,,0
Mike Murray,22,1,2,.333,7.62,3,3,0,0,0,0,13.0,16,13,11,3,7,0,9,1,0,1,63,1.769,11.1,2.1,4.8,6.2,1.29,,0
James Naile,23,4,1,.800,3.76,8,7,0,0,0,0,40.2,39,17,17,5,11,0,46,1,0,5,168,1.230,8.6,1.1,2.4,10.2,4.18,,0
Carlos Navas,23,3,7,.300,4.08,40,0,29,0,0,6,53.0,46,31,24,5,22,5,67,4,1,9,234,1.283,7.8,0.8,3.7,11.4,3.05,,0
John Nogowski*,23,2,0,1.000,3.00,3,0,3,0,0,0,6.0,4,2,2,0,5,0,3,1,0,2,27,1.500,6.0,0.0,7.5,4.5,0.60,,1
Matt Sergey,26,2,0,1.000,4.00,12,3,2,0,0,0,27.0,22,14,12,8,9,1,41,1,0,2,111,1.148,7.3,2.7,3.0,13.7,4.56,,0
Matt Stalcup*,25,3,1,.750,7.23,22,6,3,0,0,0,56.0,72,48,45,10,29,0,39,2,0,6,262,1.804,11.6,1.6,4.7,6.3,1.34,,0
Cody Stull*,24,3,2,.600,1.46,36,0,14,0,0,6,55.2,48,21,9,2,11,0,63,2,0,3,228,1.060,7.8,0.3,1.8,10.2,5.73,,0
Lou Trivino,24,1,3,.250,3.02,33,0,19,0,0,2,41.2,38,19,14,0,18,1,49,6,0,7,184,1.344,8.2,0.0,3.9,10.6,2.72,,1
Victor Veliz*,22,0,1,.000,7.24,20,0,7,0,0,0,27.1,34,26,22,6,12,0,21,1,1,4,129,1.683,11.2,2.0,4.0,6.9,1.75,,0
Joey Wagman,24,4,6,.400,3.67,33,2,8,0,0,2,76.0,80,42,31,4,21,2,78,3,0,6,330,1.329,9.5,0.5,2.5,9.2,3.71,,0
Bobby Wahl,24,0,0,,6.75,3,0,0,0,0,0,4.0,3,3,3,0,5,0,3,0,0,2,19,2.000,6.8,0.0,11.3,6.8,0.60,,1
35 Players,23.2,60,80,.429,4.56,140,140,140,0,5,20,1244.1,1334,764,630,129,455,18,1101,62,7,136,5506,1.438,9.6,0.9,3.3,8.0,2.42,,0
