Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Felipe Alou,20,57,204,185,18,36,8,1,0,13,11,4,13,50,.195,.252,.249,.501,46,1,2,2,2,0,0
Yancy Ayres,23,25,72,65,4,11,0,0,0,2,0,0,7,17,.169,.250,.169,.419,11,2,0,0,0,0,0
Juan Brito,19,61,223,208,14,50,6,0,0,19,1,2,11,37,.240,.282,.269,.551,56,8,1,3,0,0,1
Henry Calderon,25,130,502,459,49,104,29,1,7,56,33,14,21,106,.227,.272,.340,.612,156,9,9,9,4,1,0
Mike Curry*,22,85,384,318,70,99,13,3,0,25,61,13,48,58,.311,.413,.371,.784,118,4,9,6,3,0,0
Dan DiPace*,24,65,233,192,23,43,11,0,2,19,8,3,34,67,.224,.358,.313,.670,60,3,6,1,0,1,0
Hersy Felix,21,23,83,80,6,23,7,0,1,4,2,0,3,17,.288,.313,.413,.726,33,2,0,0,0,0,0
Jeremy Freitas*,24,85,344,300,38,74,20,2,13,52,3,0,37,80,.247,.335,.457,.792,137,3,4,1,2,1,0
Byron Gettis,19,43,170,149,19,44,7,2,2,13,10,3,10,36,.295,.361,.409,.771,61,3,6,4,1,0,1
David Goodwin,24,128,554,490,68,140,29,6,9,73,10,5,45,123,.286,.359,.424,.783,208,10,13,2,4,0,0
Corey Hart#,23,92,365,295,43,56,16,3,0,39,13,7,58,62,.190,.324,.264,.589,78,3,3,4,5,1,0
Norris Hopper,20,5,22,22,3,11,0,2,0,2,1,0,0,1,.500,.500,.682,1.182,15,0,0,0,0,0,1
Merrell Ligons#,22,87,281,232,37,47,10,2,4,18,17,6,45,82,.203,.335,.315,.649,73,6,1,3,0,0,0
Ramon Melo,19,3,12,11,0,3,0,0,0,1,0,0,1,4,.273,.333,.273,.606,3,0,0,0,0,0,0
Rod Metzler#,24,130,525,462,64,122,23,7,7,60,29,14,48,98,.264,.344,.390,.734,180,7,9,5,1,0,0
Griffin Moore,23,40,119,106,10,23,3,1,0,6,2,2,8,13,.217,.288,.264,.552,28,4,3,1,1,0,0
Carlos Pagan,23,50,169,154,19,35,9,0,6,21,2,2,13,40,.227,.284,.403,.687,62,1,0,0,2,0,0
Charlie Ramirez,20,28,79,70,5,14,0,0,0,4,1,2,7,16,.200,.269,.200,.469,14,3,0,1,1,1,0
Mo Rojas,22,18,37,33,4,3,1,0,0,3,1,2,3,12,.091,.189,.121,.310,4,1,1,0,0,0,0
Don Ross*,21,6,23,17,1,3,1,0,0,0,0,0,4,6,.176,.364,.235,.599,4,1,1,1,0,0,0
Willy Ruiz,22,57,229,191,31,58,6,1,0,19,24,14,34,44,.304,.409,.346,.754,66,1,0,4,0,0,0
Brian Shackelford*,22,73,289,260,25,52,14,2,10,30,1,1,26,80,.200,.274,.385,.659,100,3,1,1,1,0,1
Jose Taveras,22,91,361,335,41,82,14,2,4,29,38,10,19,78,.245,.295,.334,.630,112,2,5,2,0,0,0
Eric Vann#,23,14,32,27,1,2,0,0,0,1,2,1,4,11,.074,.219,.074,.293,2,1,1,0,0,0,0
