Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Claudio Almonte,20,46,174,150,19,32,4,2,0,12,4,3,19,41,.213,.304,.267,.571,40,4,1,3,1,0,0,1999,A,MIN
Jimmy Alvarez#,21,121,534,435,69,110,20,1,6,48,15,10,81,112,.253,.374,.345,.719,150,9,6,7,5,3,0,1999,A,MIN
Josh Dimmick#,23,24,95,84,9,22,5,1,2,12,0,0,10,12,.262,.347,.417,.764,35,3,1,0,0,2,0,1999,A,MIN
Kyle Hawthorne,21,84,355,315,44,75,14,2,2,31,14,5,27,61,.238,.305,.314,.619,99,6,5,4,4,1,0,1999,A,MIN
Kevin Hodge,22,125,519,425,65,102,30,3,13,73,6,6,78,85,.240,.361,.416,.777,177,12,7,1,8,1,0,1999,A,MIN
Yustin Jordan,20,47,182,150,28,30,11,0,7,30,0,1,26,42,.200,.331,.413,.745,62,8,4,1,1,0,0,1999,A,MIN
Bobby Kielty#,22,69,296,245,52,72,13,1,13,43,12,3,43,56,.294,.401,.514,.916,126,7,3,2,3,1,1,1999,A,MIN
Dan Leatherman*,23,74,298,255,41,66,12,0,2,31,2,5,35,28,.259,.354,.329,.683,84,5,3,4,1,3,0,1999,A,MIN
Aaron Lough,22,3,13,12,1,3,0,0,0,1,0,0,1,4,.250,.308,.250,.558,3,0,0,0,0,0,0,1999,A,MIN
Dave Marciniak,22,47,191,165,20,43,7,0,3,19,2,1,20,19,.261,.358,.358,.715,59,3,5,1,0,0,0,1999,A,MIN
Jason McConnell#,23,27,109,99,12,21,1,1,0,3,3,3,7,24,.212,.259,.242,.502,24,1,0,1,2,0,0,1999,A,MIN
Brian McMillin,22,116,478,414,69,110,21,3,19,74,19,4,53,75,.266,.352,.469,.821,194,18,4,4,3,3,0,1999,A,MIN
Michael Restovich,20,131,585,493,91,154,30,6,19,107,7,9,74,100,.312,.412,.513,.925,253,9,13,0,5,4,1,1999,A,MIN
Luis Rodriguez#,19,119,513,434,63,117,20,0,3,50,8,4,53,49,.270,.348,.336,.684,146,10,4,13,9,0,1,1999,A,MIN
Matt Scanlon*,21,16,58,53,8,10,2,1,1,5,0,0,2,8,.189,.228,.321,.549,17,1,1,1,1,0,0,1999,A,MIN
Jon Schaeffer,23,116,509,390,97,113,33,4,17,65,2,3,92,69,.290,.444,.526,.969,205,12,20,2,5,1,0,1999,A,MIN
Craig Selander*,22,100,374,345,41,78,17,3,2,32,2,1,21,56,.226,.269,.310,.579,107,6,0,6,2,2,0,1999,A,MIN
Allen Shrum,23,68,213,191,14,45,12,0,1,22,0,0,16,52,.236,.302,.314,.616,60,8,3,1,2,0,0,1999,A,MIN
