Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Steve Ahlers,20,74,297,260,27,69,5,1,1,29,15,9,30,44,.265,.340,.304,.644,79,6,1,3,3,0,,0
Mike Christensen,23,127,555,504,68,142,36,2,18,71,1,2,42,102,.282,.341,.468,.809,236,12,5,0,4,3,,0
Mike Condon,25,13,45,41,2,5,0,0,0,1,0,0,3,7,.122,.200,.122,.322,5,0,1,0,0,0,,0
Will Croud#,23,87,337,281,39,65,11,5,2,31,5,5,46,44,.231,.338,.327,.666,92,8,2,3,5,0,,0
Ariel Delgado*,22,102,402,359,52,93,27,1,3,47,14,1,29,63,.259,.319,.365,.684,131,8,5,4,5,0,,0
Angel Diaz,22,81,321,281,43,68,11,1,10,42,0,3,34,85,.242,.336,.395,.731,111,4,6,0,0,0,,0
Michael Diaz*,22,25,90,72,12,13,1,0,0,6,3,1,14,22,.181,.303,.194,.498,14,1,0,1,3,0,,0
Brad Downing*,23,13,51,47,7,11,3,0,2,7,0,0,3,10,.234,.294,.426,.720,20,1,1,0,0,0,,0
Bien Encarnacion,21,57,225,206,28,54,3,2,1,23,4,2,11,33,.262,.297,.311,.607,64,8,0,6,2,0,,0
Carlos Gastelum,19,19,73,66,8,15,1,0,0,8,2,2,6,5,.227,.292,.242,.534,16,1,0,1,0,0,,0
Dennis Gay,22,16,55,47,4,9,3,0,0,8,0,0,4,14,.191,.278,.255,.533,12,0,2,1,1,0,,0
Elpidio Guzman*,22,130,577,526,74,144,26,13,4,48,52,17,41,84,.274,.327,.395,.722,208,11,2,5,3,4,,0
Jason Hill,22,111,447,390,59,112,22,0,9,52,3,2,36,59,.287,.361,.413,.774,161,5,12,4,5,4,,0
Marcus Knight#,20,132,532,462,69,100,20,7,9,52,21,8,61,97,.216,.315,.348,.663,161,5,6,1,2,2,,0
Norberto Lopez,22,2,7,6,0,1,0,0,0,1,0,0,1,2,.167,.286,.167,.452,1,0,0,0,0,0,,0
Keith Medosch,24,20,50,40,4,5,0,0,0,0,0,1,9,15,.125,.300,.125,.425,5,0,1,0,0,0,,0
Bill Oliver,24,21,70,61,6,5,1,0,1,1,0,0,6,28,.082,.200,.148,.348,9,1,3,0,0,0,,0
Brian Oliver,22,66,292,252,43,69,16,1,6,29,12,1,26,30,.274,.351,.417,.767,105,3,6,4,4,0,,0
Ryan Pond,24,44,184,167,18,41,12,0,4,21,2,1,11,34,.246,.298,.389,.688,65,2,2,3,1,1,,0
Travis Rapp,24,14,42,37,6,7,3,0,1,8,0,0,2,16,.189,.262,.351,.613,13,0,2,0,1,0,,0
Justin Ross*,22,51,238,184,43,53,14,0,3,23,10,3,53,30,.288,.450,.413,.863,76,5,1,0,0,2,,0
Rich Stuart,22,67,282,250,46,72,16,2,15,55,8,4,30,53,.288,.369,.548,.917,137,5,2,0,0,1,,0
Kevin Ticen,23,27,100,88,8,25,4,0,1,10,0,1,8,24,.284,.364,.364,.727,32,4,3,1,0,0,,0
