Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Eddie Bonine,27,0,1,.000,2.45,1,1,0,0,0,0,3.2,4,2,1,0,2,0,1,1,0,0,17,1.636,9.8,0.0,4.9,2.5,0.50,,1
Angel Castro,25,2,2,.500,3.30,26,0,10,0,0,2,43.2,31,19,16,3,19,0,33,1,0,4,179,1.145,6.4,0.6,3.9,6.8,1.74,,1
Juan Cedeno*,24,3,2,.600,4.64,28,4,8,0,0,1,54.1,57,29,28,2,26,0,26,1,0,4,243,1.528,9.4,0.3,4.3,4.3,1.00,,0
Danny Christensen*,24,7,10,.412,4.14,27,27,0,2,1,0,158.2,169,90,73,17,58,0,98,11,0,6,693,1.431,9.6,1.0,3.3,5.6,1.69,,0
Jon Connolly*,24,0,5,.000,6.50,8,8,0,0,0,0,45.2,63,40,33,6,15,1,16,0,0,0,207,1.708,12.4,1.2,3.0,3.2,1.07,,0
Rudy Darrow,24,1,1,.500,2.63,14,0,13,0,0,6,13.2,13,7,4,0,8,2,14,1,0,2,63,1.537,8.6,0.0,5.3,9.2,1.75,,0
Freddy Dolsi,25,0,0,,0.00,3,0,3,0,0,2,3.0,1,0,0,0,1,0,1,0,0,0,10,0.667,3.0,0.0,3.0,3.0,1.00,,1
Scot Drucker,26,0,0,,3.75,9,0,2,0,0,0,12.0,11,5,5,0,6,0,7,2,0,1,53,1.417,8.3,0.0,4.5,5.3,1.17,,0
Casey Fien,24,3,3,.500,2.96,40,0,33,0,0,12,45.2,38,16,15,5,12,3,42,0,0,1,183,1.095,7.5,1.0,2.4,8.3,3.50,,1
Luke French*,22,9,11,.450,4.02,27,26,0,3,0,0,170.0,195,92,76,16,60,1,88,6,0,10,745,1.500,10.3,0.8,3.2,4.7,1.47,,1
Ben Fritz,27,3,5,.375,6.40,18,14,1,0,0,0,84.1,116,69,60,13,29,1,45,5,0,5,397,1.719,12.4,1.4,3.1,4.8,1.55,,0
L.J. Gagnier,23,2,2,.500,12.91,4,4,0,0,0,0,15.1,25,23,22,3,8,0,9,2,0,1,82,2.152,14.7,1.8,4.7,5.3,1.13,,0
Brett Jensen,24,1,1,.500,4.00,10,0,5,0,0,1,9.0,10,4,4,1,1,1,6,0,0,0,37,1.222,10.0,1.0,1.0,6.0,6.00,,0
Josh Kite*,26,3,0,1.000,0.75,9,0,4,0,0,2,12.0,5,1,1,0,7,0,11,1,0,0,48,1.000,3.8,0.0,5.3,8.3,1.57,,0
Andrew Kown,25,5,9,.357,5.38,17,16,0,1,0,0,93.2,111,62,56,16,34,1,42,1,1,1,413,1.548,10.7,1.5,3.3,4.0,1.24,,0
Luis Marte,21,4,4,.500,5.05,10,10,0,0,0,0,57.0,57,35,32,8,26,0,32,1,0,5,247,1.456,9.0,1.3,4.1,5.1,1.23,,1
Anastacio Martinez,29,0,0,,0.00,3,0,1,0,0,0,2.1,1,0,0,0,1,0,1,0,0,0,10,0.857,3.9,0.0,3.9,3.9,1.00,,1
Guillermo Moscoso,24,3,1,.750,3.12,6,6,0,0,0,0,34.2,24,17,12,4,8,0,50,0,0,1,135,0.923,6.2,1.0,2.1,13.0,6.25,,1
Marcelo Perez,27,1,1,.500,5.90,30,0,13,0,0,2,39.2,48,29,26,8,25,1,27,3,0,2,193,1.840,10.9,1.8,5.7,6.1,1.08,,0
Josh Rainwater,23,10,7,.588,4.09,24,23,0,0,0,0,132.0,135,75,60,7,64,2,78,9,0,9,585,1.508,9.2,0.5,4.4,5.3,1.22,,0
Matt Righter,26,1,1,.500,5.51,16,3,3,0,0,0,32.2,32,23,20,4,22,2,9,3,0,2,153,1.653,8.8,1.1,6.1,2.5,0.41,,0
Matt Rusch,25,1,1,.500,5.45,22,0,6,0,0,1,33.0,39,21,20,5,8,1,30,0,1,1,144,1.424,10.6,1.4,2.2,8.2,3.75,,0
Anthony Tomey,26,3,4,.429,4.93,23,0,9,0,0,0,34.2,34,20,19,3,21,0,39,0,0,1,154,1.587,8.8,0.8,5.5,10.1,1.86,,0
Brendan Wise,22,2,1,.667,3.30,30,0,8,0,0,3,43.2,43,18,16,4,14,2,20,5,0,2,180,1.305,8.9,0.8,2.9,4.1,1.43,,0
Derek Witt,24,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,,0
Danny Zell*,26,4,2,.667,4.74,47,0,17,0,0,1,49.1,58,31,26,5,14,1,37,2,0,1,220,1.459,10.6,0.9,2.6,6.8,2.64,,0
26 Players,24.4,68,74,.479,4.59,142,142,136,6,7,33,1224.2,1321,728,625,130,489,19,763,55,2,59,5395,1.478,9.7,1.0,3.6,5.6,1.56,,0
