Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jose Castro#,25,22,79,72,8,13,3,0,0,1,0,2,5,3,.181,.244,.222,.466,16,3,1,1,0,0,0
Nick Ciolli*,24,3,11,11,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0
Kevin Dubler*,25,5,15,14,2,3,0,0,1,4,0,0,1,4,.214,.267,.429,.695,6,0,0,0,0,0,0
Damaso Espino,29,66,255,229,20,65,8,0,0,23,1,0,22,30,.284,.348,.319,.667,73,10,1,2,1,0,0
Jim Gallagher*,26,11,49,44,6,13,1,0,1,4,2,0,5,8,.295,.367,.386,.754,17,1,0,0,0,0,0
Drew Garcia#,26,33,151,133,17,42,10,3,1,26,1,2,11,19,.316,.370,.459,.829,61,3,1,5,1,0,0
Jon Gaston*,25,17,57,49,5,10,2,0,2,5,2,0,6,20,.204,.298,.367,.666,18,0,1,0,1,0,0
Jon Gilmore,23,33,136,122,16,22,6,0,0,10,0,0,11,43,.180,.252,.230,.481,28,2,1,1,1,1,0
Miguel Gonzalez,21,22,80,70,5,15,1,0,0,7,0,0,7,16,.214,.295,.229,.523,16,3,1,2,0,0,1
Justin Greene,26,39,158,135,21,38,10,3,2,13,14,1,21,35,.281,.376,.444,.820,60,6,0,1,1,0,0
Mark Haddow,24,5,19,17,0,2,0,0,0,1,0,0,1,5,.118,.211,.118,.328,2,0,1,0,0,0,0
Seth Loman*,26,115,473,413,55,114,21,3,16,58,0,2,45,90,.276,.364,.458,.821,189,7,13,0,2,1,0
Jose Martinez,23,114,482,436,54,108,15,1,5,42,6,3,41,87,.248,.315,.321,.636,140,9,2,2,1,0,1
Jared Mitchell*,23,94,408,334,51,80,13,12,10,54,20,5,62,126,.240,.368,.440,.808,147,5,7,3,2,4,0
Erik Morrison,26,84,322,295,41,80,12,0,6,42,2,1,21,57,.271,.324,.373,.697,110,13,3,1,2,1,0
Jake Oester,25,37,148,124,13,26,8,0,0,23,0,0,17,36,.210,.320,.274,.594,34,2,4,1,2,0,0
Greg Paiml,27,27,94,89,11,23,5,1,0,9,4,2,4,26,.258,.287,.337,.624,30,2,0,0,1,0,0
Tyler Saladino,22,112,509,418,71,99,15,4,4,39,38,8,75,91,.237,.359,.321,.680,134,5,8,2,6,0,1
Yolmer Sanchez#,20,30,133,119,17,44,9,1,0,13,7,5,10,22,.370,.424,.462,.886,55,2,2,1,1,0,1
Brady Shoemaker,25,56,240,189,30,48,12,1,4,26,2,1,45,59,.254,.408,.392,.800,74,4,5,0,1,0,0
Brandon Short,23,10,44,42,5,9,2,0,0,1,1,0,2,7,.214,.250,.262,.512,11,0,0,0,0,0,0
Luis Sierra*,24,64,247,219,23,53,12,2,0,24,0,2,24,36,.242,.321,.315,.636,69,5,2,1,1,0,0
Corey Smith,30,65,289,259,38,74,19,1,8,39,1,1,23,43,.286,.356,.459,.816,119,8,6,0,1,0,0
Trayce Thompson,21,14,58,50,10,14,1,1,3,6,2,0,8,16,.280,.379,.520,.899,26,0,0,0,0,0,1
Daniel Wagner*,23,19,69,63,6,17,3,1,0,7,4,2,5,7,.270,.324,.349,.673,22,1,0,1,0,0,0
Andy Wilkins*,23,116,502,435,68,104,28,1,17,69,6,4,63,94,.239,.335,.425,.760,185,5,1,0,3,2,1
Kenneth Williams#,26,77,293,260,36,65,18,3,4,30,5,3,26,55,.250,.321,.388,.709,101,6,2,3,2,1,0
