Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Stephen Branca,23,40,165,153,15,38,7,0,3,14,3,0,11,34,.248,.299,.353,.652,54,9,0,1,0,0,,0
Trevor Brown,20,33,139,122,10,27,8,0,0,12,1,1,13,16,.221,.297,.287,.584,35,5,1,1,2,0,,1
Andrew Cain,22,44,161,140,19,34,6,1,2,13,5,1,18,49,.243,.338,.343,.680,48,1,2,1,0,0,,0
Mitch Delfino,21,41,178,167,15,45,12,0,0,19,2,0,9,34,.269,.315,.341,.656,57,3,2,0,0,0,,0
Jean Delgado,19,7,22,20,1,3,0,0,0,1,0,1,2,5,.150,.227,.150,.377,3,0,0,0,0,0,,0
Matt Duffy,21,47,216,182,31,45,4,0,1,16,10,1,26,22,.247,.361,.286,.647,52,7,7,0,1,0,,1
Sam Eberle,22,36,126,105,10,26,4,0,0,12,0,1,17,22,.248,.344,.286,.630,30,1,0,1,3,0,,0
Kentrell Hill,21,55,242,198,33,56,8,0,0,8,8,10,40,50,.283,.404,.323,.727,64,5,1,2,1,0,,0
Chuckie Jones,19,67,282,236,42,57,13,0,6,31,4,0,37,68,.242,.351,.373,.724,88,5,5,0,4,0,,0
Ryan Jones,21,60,227,198,20,45,8,0,1,20,2,3,22,35,.227,.307,.283,.589,56,3,2,2,3,0,,0
Mike Mergenthaler*,23,39,158,139,27,31,7,2,3,19,0,0,16,25,.223,.308,.367,.675,51,3,1,2,0,1,,0
Brennan Metzger,22,38,139,105,20,22,6,0,1,6,6,2,21,15,.210,.394,.295,.689,31,2,11,2,0,0,,0
Bryan Nicholson*,22,3,11,9,0,2,0,0,0,1,0,0,2,4,.222,.364,.222,.586,2,0,0,0,0,0,,0
Joe Rapp,22,64,280,239,34,65,11,1,11,42,1,1,33,73,.272,.375,.464,.839,111,5,7,0,1,0,,0
Dashenko Ricardo,22,47,171,162,13,41,5,1,2,17,0,3,4,34,.253,.268,.333,.601,54,6,0,3,2,0,,0
Rafael Rodriguez,19,43,176,162,9,38,10,1,3,20,7,7,9,31,.235,.287,.364,.652,59,2,3,2,0,0,,0
Mac Williamson,21,29,125,114,22,39,8,0,7,25,0,0,6,19,.342,.392,.596,.988,68,6,4,0,1,0,,1
Stephen Yarrow*,23,53,191,171,17,34,6,1,3,12,0,3,16,49,.199,.263,.298,.561,51,3,0,1,3,0,,0
18 Players,21.3,76,3009,2622,338,648,123,7,43,288,49,34,302,585,.247,.333,.349,.682,914,66,46,18,21,1,,0
