Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Juaner Aguasvivas,22,61,244,227,16,50,18,1,3,29,1,0,11,73,.220,.258,.348,.606,79,6,2,0,4,0,,0
Edgar Corcino#,20,42,161,140,21,25,2,6,1,12,4,4,15,27,.179,.264,.300,.564,42,0,2,2,2,0,,0
Luis Cortez,20,20,67,59,3,7,3,0,0,4,1,0,2,18,.119,.188,.169,.357,10,2,3,3,0,0,,0
Carlos De Los Santos#,21,14,56,49,6,12,0,0,0,5,8,1,4,10,.245,.291,.245,.536,12,1,0,1,2,0,,0
Jordan Dean,21,44,162,145,14,29,3,3,0,15,11,5,14,34,.200,.269,.262,.531,38,4,0,2,1,0,,0
Edwin Gomez#,20,5,16,15,1,2,0,0,0,2,0,0,1,3,.133,.188,.133,.321,2,1,0,0,0,1,,0
Tyler Hanover,22,57,240,219,22,59,11,0,2,14,6,1,16,28,.269,.322,.347,.669,76,4,1,4,0,0,,0
Brett Harrison,20,19,68,64,8,10,3,1,0,5,0,1,1,29,.156,.182,.234,.416,15,1,1,2,0,0,,0
Zach Kirksey*,23,48,179,155,16,30,4,1,6,27,10,4,10,55,.194,.287,.348,.635,54,1,11,1,2,0,,0
Jeff McVaney,22,15,63,52,5,15,3,0,0,5,0,0,6,8,.288,.413,.346,.759,18,0,5,0,0,0,,0
Charlie Neil#,22,20,60,50,5,8,0,0,0,1,1,1,8,21,.160,.288,.160,.448,8,1,1,1,0,0,,0
Bennett Pickar,21,52,180,156,12,32,4,1,1,8,0,0,20,47,.205,.298,.263,.561,41,1,1,2,1,0,,0
Jared Reaves,21,55,230,208,32,50,13,1,2,10,3,3,13,37,.240,.304,.341,.645,71,2,6,3,0,0,,0
Tim Remes,20,14,51,39,2,4,1,0,0,1,1,0,10,19,.103,.300,.128,.428,5,1,1,1,0,0,,0
Patrick Smith*,20,62,251,224,23,52,11,1,3,25,6,2,20,59,.232,.298,.330,.629,74,1,2,3,2,0,,0
Jake Stewart,21,63,286,262,43,57,11,1,7,21,11,6,19,66,.218,.268,.347,.615,91,2,0,2,3,1,,0
Wes Thigpen,23,7,24,23,2,3,0,0,0,1,1,0,1,5,.130,.167,.130,.297,3,0,0,0,0,0,,0
Devon Travis,21,25,107,93,17,26,2,2,3,11,3,1,8,10,.280,.352,.441,.793,41,3,3,2,1,0,,1
Danry Vasquez*,18,72,310,289,36,90,16,2,2,35,6,4,13,45,.311,.341,.401,.742,116,7,1,5,2,1,,0
19 Players,20.8,75,2755,2469,284,561,105,20,30,231,73,33,192,594,.227,.291,.322,.614,796,38,40,34,20,3,,0
