Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Joel Caminero,22,58,224,217,25,49,10,0,2,21,6,4,4,53,.226,.243,.300,.543,65,7,1,2,0,0,,0
Thomas Coyle*,21,67,300,253,46,67,13,2,5,31,20,4,42,50,.265,.373,.391,.765,99,2,3,0,2,0,,0
Jake DePew,20,46,169,147,11,30,4,0,1,16,3,0,18,24,.204,.289,.252,.541,37,4,0,3,1,0,,0
Deshun Dixon,20,38,160,140,14,27,5,1,1,14,5,1,17,48,.193,.283,.264,.547,37,2,1,1,1,2,,0
Ryan Dunn,23,61,257,223,32,62,16,0,1,36,8,2,27,25,.278,.366,.363,.729,81,1,5,0,2,0,,0
CJ Epperson,22,32,114,103,13,20,4,1,1,9,4,4,8,34,.194,.272,.282,.553,29,4,3,0,0,0,,0
Marty Gantt,22,63,271,235,37,48,10,2,2,21,6,4,29,52,.204,.291,.289,.580,68,9,1,3,3,0,,0
Felix Gonzalez#,22,27,84,80,6,12,1,0,0,0,1,1,3,27,.150,.181,.163,.343,13,1,0,1,0,0,,0
Luke Maile,21,61,252,216,30,60,10,3,3,41,3,1,31,36,.278,.377,.394,.771,85,4,4,0,1,0,,1
Justin O'Conner,20,59,257,238,39,53,18,1,5,29,2,0,18,73,.223,.276,.370,.646,88,5,0,0,1,0,,0
Pat Reardon*,24,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Leonardo Reginatto,22,65,254,232,22,64,8,0,1,29,8,4,16,26,.276,.329,.323,.653,75,1,3,2,1,2,,0
Joey Rickard,21,47,213,183,35,51,11,0,2,14,11,3,16,32,.279,.371,.372,.742,68,3,12,0,2,2,,1
Geoff Rowan,22,7,13,12,0,2,1,0,0,3,0,0,1,3,.167,.231,.250,.481,3,1,0,0,0,0,,0
Richie Shaffer,21,33,138,117,25,36,5,2,4,26,0,0,16,31,.308,.406,.487,.893,57,1,4,0,1,1,,1
Michael Williams,22,46,181,163,12,36,9,1,0,18,0,2,14,34,.221,.293,.288,.581,47,1,3,0,1,1,,0
16 Players,21.4,76,2888,2560,347,617,125,13,28,308,77,30,260,548,.241,.319,.333,.652,852,46,40,12,16,8,,0
