Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Ryan Aldridge,26,0,0,,0.75,9,0,1,0,0,0,12.0,5,1,1,0,6,2,15,2,0,2,49,0.917,3.8,0.0,4.5,11.3,2.50,,0
Michael Anton*,25,5,12,.294,5.01,27,24,0,0,0,0,138.1,141,82,77,22,63,0,108,12,2,9,611,1.475,9.2,1.4,4.1,7.0,1.71,,0
Jeremy Berg,23,1,0,1.000,1.50,20,0,6,0,0,1,24.0,15,5,4,0,5,0,26,2,0,1,94,0.833,5.6,0.0,1.9,9.8,5.20,,0
Ryan Brasier,22,7,12,.368,5.07,28,23,0,1,1,0,142.0,127,89,80,28,68,3,94,4,1,11,609,1.373,8.0,1.8,4.3,6.0,1.38,,1
Barret Browning*,25,5,4,.556,3.91,25,1,6,0,0,0,46.0,38,22,20,3,22,4,44,3,0,4,195,1.304,7.4,0.6,4.3,8.6,2.00,,1
Daniel Cabrera,29,0,1,.000,4.32,8,2,2,0,0,1,16.2,10,8,8,2,9,0,12,1,0,4,69,1.140,5.4,1.1,4.9,6.5,1.33,,1
Ysmael Carmona,25,4,2,.667,2.60,38,0,21,0,0,12,55.1,35,21,16,2,34,0,52,7,1,5,232,1.247,5.7,0.3,5.5,8.5,1.53,,0
Richard Cates,23,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,,0
Tyler Chatwood,20,4,6,.400,3.82,12,12,0,1,1,0,68.1,72,38,29,3,27,0,36,2,0,7,296,1.449,9.5,0.4,3.6,4.7,1.33,,1
Amalio Diaz,23,0,0,,2.29,10,0,3,0,0,2,19.2,11,6,5,2,1,0,16,1,1,3,73,0.610,5.0,0.9,0.5,7.3,16.00,,0
Robert Fish*,22,3,5,.375,8.93,39,0,12,0,0,2,42.1,69,50,42,9,18,0,48,6,0,4,224,2.055,14.7,1.9,3.8,10.2,2.67,,0
Manuel Flores*,23,1,5,.167,5.81,9,9,0,1,0,0,48.0,63,36,31,2,13,1,26,4,1,3,216,1.583,11.8,0.4,2.4,4.9,2.00,,0
Steve Geltz,22,1,0,1.000,2.41,16,0,7,0,0,0,18.2,9,5,5,0,16,1,36,1,0,2,79,1.339,4.3,0.0,7.7,17.4,2.25,,1
Jeremy Haynes,24,3,0,1.000,6.14,30,0,13,0,0,0,48.1,45,34,33,1,53,2,40,4,0,10,236,2.028,8.4,0.2,9.9,7.4,0.75,,0
Tim Kiely,24,7,10,.412,5.08,21,21,0,2,0,0,124.0,155,83,70,15,28,0,66,4,0,4,547,1.476,11.3,1.1,2.0,4.8,2.36,,0
Michael Kohn,24,2,2,.500,2.45,15,0,13,0,0,3,18.1,12,5,5,0,8,1,25,1,0,2,72,1.091,5.9,0.0,3.9,12.3,3.13,,1
Tommy Mendoza,22,1,1,.500,3.44,4,4,0,0,0,0,18.1,13,9,7,2,14,0,13,0,0,1,81,1.473,6.4,1.0,6.9,6.4,0.93,,0
Jayson Miller*,24,0,4,.000,6.42,12,7,3,0,0,0,40.2,56,39,29,4,15,0,25,5,0,2,195,1.746,12.4,0.9,3.3,5.5,1.67,,0
Efren Navarro*,24,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,0,7,4.000,27.0,0.0,9.0,0.0,0.00,,1
Anthony Ortega,24,0,1,.000,8.04,10,0,1,0,0,0,15.2,21,18,14,4,14,0,12,0,0,3,79,2.234,12.1,2.3,8.0,6.9,0.86,,1
Matt Oye,24,0,0,,7.71,2,0,2,0,0,0,2.1,6,6,2,0,2,0,2,0,0,2,16,3.429,23.1,0.0,7.7,7.7,1.00,,0
Nick Pugliese,24,0,0,,1.80,3,0,2,0,0,0,5.0,6,1,1,0,4,0,8,0,2,0,24,2.000,10.8,0.0,7.2,14.4,2.00,,0
Trevor Reckling*,21,3,6,.333,4.56,14,14,0,1,0,0,79.0,74,49,40,4,35,0,62,6,0,11,342,1.380,8.4,0.5,4.0,7.1,1.77,,0
Bryan Rembisz,24,0,0,,4.50,4,0,1,0,0,0,4.0,3,3,2,1,3,0,3,0,0,0,19,1.500,6.8,2.3,6.8,6.8,1.00,,0
Will Smith*,20,1,2,.333,7.23,4,4,0,0,0,0,18.2,33,16,15,3,9,0,8,1,0,2,96,2.250,15.9,1.4,4.3,3.9,0.89,,1
Andrew Taylor*,23,1,3,.250,4.70,15,4,4,0,0,0,38.1,38,21,20,2,18,0,21,2,0,4,167,1.461,8.9,0.5,4.2,4.9,1.17,,1
Jeremy Thorne,24,2,4,.333,5.68,14,12,1,0,0,0,65.0,67,44,41,7,48,1,30,7,1,6,305,1.769,9.3,1.0,6.6,4.2,0.63,,0
Loek van Mil,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,,0
Jordan Walden,22,1,1,.500,3.35,38,0,30,0,0,8,43.0,44,18,16,2,22,2,38,0,0,5,186,1.535,9.2,0.4,4.6,8.0,1.73,,1
Taylor Wilding,25,3,4,.429,6.00,25,3,3,0,0,0,54.0,67,39,36,5,25,2,42,5,0,3,251,1.704,11.2,0.8,4.2,7.0,1.68,,0
30 Players,23.4,55,85,.393,4.82,140,140,134,6,7,29,1209.0,1240,750,648,123,582,19,908,80,9,110,5379,1.507,9.2,0.9,4.3,6.8,1.56,,0
