Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Fernando Abad*,24,4,3,.571,2.50,14,4,0,0,0,0,39.2,48,16,11,3,6,1,33,0,1,2,167,1.361,10.9,0.7,1.4,7.5,5.50,,1
Erick Abreu,26,4,5,.444,3.34,31,9,14,0,0,0,86.1,80,35,32,11,21,3,77,3,0,1,357,1.170,8.3,1.1,2.2,8.0,3.67,,0
Doug Arguello*,25,7,5,.583,2.55,22,22,0,2,0,0,127.0,120,50,36,4,47,0,100,9,1,9,537,1.315,8.5,0.3,3.3,7.1,2.13,,0
T.J. Burton,26,3,0,1.000,10.00,7,0,5,0,0,0,9.0,17,12,10,2,3,1,3,0,0,1,47,2.222,17.0,2.0,3.0,3.0,1.00,,0
Bubbie Buzachero,29,1,1,.500,4.23,8,3,0,0,0,0,27.2,25,13,13,0,7,0,15,2,2,0,114,1.157,8.1,0.0,2.3,4.9,2.14,,0
Evan Englebrook,28,0,2,.000,2.96,23,0,17,0,0,4,27.1,25,10,9,3,7,0,22,0,0,1,110,1.171,8.2,1.0,2.3,7.2,3.14,,0
Jeremy Johnson,27,5,10,.333,4.30,22,22,0,1,0,0,111.0,128,61,53,13,42,3,72,1,0,6,494,1.532,10.4,1.1,3.4,5.8,1.71,,0
Dallas Keuchel*,22,2,6,.250,4.70,9,9,0,0,0,0,53.2,59,32,28,2,11,2,36,1,0,0,224,1.304,9.9,0.3,1.8,6.0,3.27,,1
Arcenio Leon,23,0,2,.000,7.83,18,0,5,0,0,0,23.0,29,20,20,3,22,1,23,3,0,6,122,2.217,11.3,1.2,8.6,9.0,1.05,,1
Matt Lindstrom,30,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,1,1,0,1,4,0.000,0.0,0.0,0.0,9.0,,,1
Chia-Jen Lo,24,0,1,.000,1.80,7,0,0,0,0,0,15.0,9,3,3,0,10,0,13,1,0,4,65,1.267,5.4,0.0,6.0,7.8,1.30,,1
Tyler Lumsden*,27,4,8,.333,4.04,20,16,1,1,0,0,91.1,92,47,41,4,34,0,33,2,1,7,387,1.380,9.1,0.4,3.4,3.3,0.97,,0
Jordan Lyles,19,7,9,.438,3.12,21,20,0,1,0,0,127.0,133,54,44,10,35,2,115,5,1,3,541,1.323,9.4,0.7,2.5,8.1,3.29,,1
Danny Meszaros,24,3,1,.750,3.09,26,0,23,0,0,10,32.0,28,13,11,1,16,2,42,1,1,2,139,1.375,7.9,0.3,4.5,11.8,2.63,,0
Matt Nevarez,23,2,1,.667,3.76,36,0,9,0,0,1,38.1,30,17,16,1,46,2,41,0,0,2,182,1.983,7.0,0.2,10.8,9.6,0.89,,0
Felipe Paulino,26,0,0,,0.00,1,1,0,0,0,0,4.0,2,0,0,0,1,0,3,0,0,0,14,0.750,4.5,0.0,2.3,6.8,3.00,,1
Nelson Payano*,27,1,1,.500,5.83,26,0,10,0,0,1,29.1,31,19,19,2,23,2,36,1,1,2,137,1.841,9.5,0.6,7.1,11.0,1.57,,0
Jailen Peguero,29,3,4,.429,1.70,32,0,13,0,0,3,53.0,38,11,10,1,22,3,56,3,2,8,218,1.132,6.5,0.2,3.7,9.5,2.55,,1
Sergio Perez,25,2,3,.400,3.09,8,8,0,0,0,0,43.2,49,22,15,0,19,0,20,2,0,2,197,1.557,10.1,0.0,3.9,4.1,1.05,,0
Chris Sampson,32,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,,1
Erik Stiller,25,0,0,,4.81,15,0,5,0,0,0,24.1,24,13,13,7,5,0,17,0,0,1,100,1.192,8.9,2.6,1.8,6.3,3.40,,0
Polin Trinidad*,25,1,3,.250,4.02,5,4,1,0,0,0,31.1,42,19,14,2,8,0,19,0,0,2,146,1.596,12.1,0.6,2.3,5.5,2.38,,0
Pat Urckfitz*,21,0,0,,3.60,1,1,0,0,0,0,5.0,8,2,2,0,1,0,4,0,0,0,23,1.800,14.4,0.0,1.8,7.2,4.00,,0
Jose Valdez,27,0,0,,1.46,9,0,6,0,0,0,12.1,5,2,2,0,4,0,11,2,0,0,48,0.730,3.6,0.0,2.9,8.0,2.75,,1
Henry Villar,23,4,7,.364,4.15,36,11,9,0,0,5,102.0,95,49,47,11,42,3,68,2,1,2,445,1.343,8.4,1.0,3.7,6.0,1.62,,1
Brian Wabick,22,1,0,1.000,7.84,6,0,1,0,0,0,10.1,20,10,9,1,4,1,2,0,0,0,52,2.323,17.4,0.9,3.5,1.7,0.50,,0
Edwin Walker*,26,4,1,.800,2.84,19,0,5,0,0,0,25.1,23,9,8,0,14,1,21,2,1,2,111,1.461,8.2,0.0,5.0,7.5,1.50,,0
Jared Wells,28,5,4,.556,3.81,31,8,10,0,0,3,78.0,73,39,33,8,46,4,60,2,0,5,339,1.526,8.4,0.9,5.3,6.9,1.30,,1
Shane Wolf*,23,0,0,,3.18,4,0,1,0,0,0,5.2,5,3,2,0,1,0,5,0,0,0,25,1.059,7.9,0.0,1.6,7.9,5.00,,0
29 Players,25.2,63,77,.450,3.65,140,140,135,5,8,27,1234.2,1238,581,501,89,498,31,949,43,12,69,5349,1.406,9.0,0.6,3.6,6.9,1.91,,0
