Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Marlon Avea,21,6,17,12,1,1,1,0,0,1,0,0,1,4,.083,.267,.167,.433,2,1,2,2,0,0,0
Keach Ballard*,22,45,144,125,16,26,2,0,0,13,3,1,14,21,.208,.291,.224,.515,28,1,1,3,1,0,0
Kolbey Carpenter,21,53,209,192,16,49,13,1,2,26,1,1,12,39,.255,.311,.365,.676,70,4,4,0,1,0,0
Cesar Carrasco,21,50,178,159,21,41,12,0,4,22,0,1,16,28,.258,.324,.409,.733,65,3,0,2,1,0,0
Drew Ferguson,22,17,68,58,13,19,6,0,3,6,1,1,8,4,.328,.418,.586,1.004,34,2,1,1,0,0,0
Richard Gonzalez,21,19,62,56,4,10,4,0,1,4,0,1,5,16,.179,.242,.304,.546,17,0,0,0,1,0,0
Anthony Hermelyn,21,57,221,191,25,46,4,0,2,25,3,1,26,41,.241,.329,.293,.622,56,4,0,2,2,0,0
Brooks Marlow*,22,56,223,204,24,52,15,0,6,31,0,1,14,53,.255,.299,.417,.715,85,3,0,2,3,0,0
Dexture McCall,21,59,226,200,26,59,9,0,4,37,0,0,25,59,.295,.376,.400,.776,80,6,1,0,0,0,0
Edwin Medina,22,17,64,52,12,14,3,1,0,5,11,1,10,14,.269,.391,.365,.756,19,0,1,0,1,0,0
Alexander Melendez,20,33,94,85,10,17,1,0,0,3,5,3,2,25,.200,.253,.212,.465,18,3,4,3,0,0,0
Aaron Mizell*,21,49,213,189,29,45,9,7,4,28,13,1,19,31,.238,.313,.423,.736,80,7,2,2,1,3,0
Bryan Muniz,22,29,124,106,13,31,8,1,2,17,0,1,16,16,.292,.387,.443,.830,47,4,1,0,1,1,0
Antonio Nunez,22,40,139,112,20,28,4,0,0,4,4,4,21,29,.250,.378,.286,.663,32,4,2,4,0,0,0
Pat Porter*,22,58,230,204,24,50,15,4,3,20,0,0,17,59,.245,.322,.402,.724,82,3,7,0,2,0,0
Hector Roa,20,27,97,90,12,22,3,0,5,13,1,0,4,36,.244,.289,.444,.733,40,1,2,0,1,0,0
Jeffry Santos#,22,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0
Johnny Sewald*,21,70,307,249,57,72,10,0,1,28,31,5,46,54,.289,.413,.341,.754,85,2,7,4,1,1,0
Garrett Stubbs*,22,11,42,34,5,8,0,0,0,2,2,0,7,3,.235,.366,.235,.601,8,1,0,1,0,0,1
Bobby Wernes,20,53,222,188,32,65,8,0,0,29,3,2,27,27,.346,.434,.388,.822,73,2,3,3,1,0,0
Trent Woodward#,23,7,34,27,5,6,1,0,1,4,0,0,7,7,.222,.382,.370,.753,10,0,0,0,0,1,0
