Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Daniel Albritton,24,2,0,1.000,3.60,8,0,6,0,0,3,15.0,14,6,6,0,1,0,17,1,0,0,64,1.000,8.4,0.0,0.6,10.2,17.00,0
J.R. Ballinger,21,3,0,1.000,3.83,10,10,0,0,0,0,42.1,35,22,18,5,15,0,30,1,0,2,180,1.181,7.4,1.1,3.2,6.4,2.00,0
Cameron Bayne,21,0,2,.000,6.26,19,1,8,0,0,2,27.1,35,25,19,2,14,0,27,3,0,5,131,1.793,11.5,0.7,4.6,8.9,1.93,0
Josh Billeaud,22,1,0,1.000,5.00,4,4,0,0,0,0,18.0,22,12,10,1,5,0,15,0,1,1,82,1.500,11.0,0.5,2.5,7.5,3.00,0
Ryan Buch,21,1,2,.333,3.38,16,0,1,0,0,0,21.1,13,10,8,0,21,0,29,1,0,5,95,1.594,5.5,0.0,8.9,12.2,1.38,0
Paul Burnside,22,2,0,1.000,4.50,9,0,5,0,0,0,10.0,5,8,5,0,6,0,20,1,0,1,45,1.100,4.5,0.0,5.4,18.0,3.33,0
Jarrett Coker,22,3,2,.600,5.32,8,2,2,0,0,0,22.0,23,13,13,3,9,0,21,0,0,0,94,1.455,9.4,1.2,3.7,8.6,2.33,0
Justin Collop,21,3,2,.600,2.72,15,7,0,0,0,0,39.2,38,20,12,1,23,0,33,2,0,1,175,1.538,8.6,0.2,5.2,7.5,1.43,0
Nelson Curry,22,6,3,.667,3.05,18,0,8,0,0,1,41.1,41,20,14,3,13,1,39,4,0,5,175,1.306,8.9,0.7,2.8,8.5,3.00,0
Terry Doyle,23,5,1,.833,2.98,12,10,1,0,0,0,57.1,51,20,19,1,15,0,75,6,0,2,232,1.151,8.0,0.2,2.4,11.8,5.00,0
Brett Graffy,22,1,3,.250,10.22,8,0,5,0,0,1,12.1,24,15,14,0,8,1,11,0,0,3,70,2.595,17.5,0.0,5.8,8.0,1.38,0
Matthew Hopps,23,1,4,.200,3.38,18,0,9,0,0,4,24.0,24,14,9,2,10,1,29,2,0,4,110,1.417,9.0,0.8,3.8,10.9,2.90,0
Garrett Johnson*,21,0,3,.000,5.80,11,10,0,0,0,0,45.0,57,35,29,1,20,0,33,8,0,4,202,1.711,11.4,0.2,4.0,6.6,1.65,0
Greg Johnson,22,1,2,.333,3.06,11,0,7,0,0,2,17.2,15,6,6,1,2,0,10,0,0,0,68,0.962,7.6,0.5,1.0,5.1,5.00,0
Brandon Kloess,24,2,0,1.000,2.45,18,2,6,0,0,4,58.2,49,22,16,4,17,0,72,3,0,3,238,1.125,7.5,0.6,2.6,11.0,4.24,0
Justin Kuehn,22,0,0,,7.20,5,0,1,0,0,0,5.0,5,7,4,0,8,0,4,2,0,6,32,2.600,9.0,0.0,14.4,7.2,0.50,0
Enrique Lechuga*,23,3,2,.600,5.23,11,0,8,0,0,0,20.2,24,15,12,2,9,2,14,1,0,1,95,1.597,10.5,0.9,3.9,6.1,1.56,0
Joucer Martinez,23,3,4,.429,4.44,16,15,0,0,0,0,79.0,85,48,39,7,24,0,52,9,2,3,347,1.380,9.7,0.8,2.7,5.9,2.17,0
Dan Puls*,23,0,1,.000,4.44,13,0,6,0,0,2,24.1,25,13,12,1,14,1,30,0,0,1,109,1.603,9.2,0.4,5.2,11.1,2.14,0
Matt Wickswat*,22,2,2,.500,3.84,15,15,0,0,0,0,77.1,92,36,33,7,14,0,91,1,0,4,330,1.371,10.7,0.8,1.6,10.6,6.50,0
Jake Wilson,21,3,1,.750,4.50,14,0,3,0,0,0,20.0,15,10,10,1,9,0,30,2,0,1,84,1.200,6.8,0.5,4.1,13.5,3.33,0
