Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
J.R. Ballinger,21,0,0,,7.71,1,0,0,0,0,0,2.1,5,2,2,0,1,0,2,0,0,1,13,2.571,19.3,0.0,3.9,7.7,2.00,0,2009,Rookie,CHW
Kyle Bellamy,21,0,0,,0.00,3,0,1,0,0,1,3.0,0,0,0,0,0,0,2,0,0,0,9,0.000,0.0,0.0,0.0,6.0,,0,2009,Rookie,CHW
Ryan Braun,28,1,0,1.000,0.90,7,0,1,0,0,0,10.0,5,1,1,0,1,0,12,0,0,0,36,0.600,4.5,0.0,0.9,10.8,12.00,1,2009,Rookie,CHW
Chase Cooney,21,0,0,,7.36,3,0,1,0,0,0,3.2,5,3,3,1,1,0,1,0,0,0,15,1.636,12.3,2.5,2.5,2.5,1.00,0,2009,Rookie,CHW
Brent DeFoor,23,2,2,.500,2.31,19,0,11,0,0,3,35.0,24,12,9,2,10,1,32,5,0,2,138,0.971,6.2,0.5,2.6,8.2,3.20,0,2009,Rookie,CHW
Trey Delk,23,3,7,.300,6.22,13,12,0,0,0,0,55.0,67,43,38,4,21,0,48,3,0,9,257,1.600,11.0,0.7,3.4,7.9,2.29,0,2009,Rookie,CHW
Alex Farotto*,22,0,1,.000,1.10,13,0,12,0,0,4,16.1,10,2,2,1,4,0,22,2,0,2,64,0.857,5.5,0.6,2.2,12.1,5.50,0,2009,Rookie,CHW
Jose Fulgencio,22,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,0,2,0,1,0,0,1,6,3.000,9.0,0.0,18.0,9.0,0.50,0,2009,Rookie,CHW
Freddy Garcia,32,0,0,,1.64,2,2,0,0,0,0,11.0,6,3,2,0,0,0,7,0,0,0,38,0.545,4.9,0.0,0.0,5.7,,1,2009,Rookie,CHW
Rene Garcia,23,2,1,.667,2.35,6,2,1,0,0,0,15.1,12,8,4,1,7,0,18,0,0,1,67,1.239,7.0,0.6,4.1,10.6,2.57,0,2009,Rookie,CHW
Murilo Gouvea,20,0,1,.000,5.82,7,4,1,0,0,0,21.2,25,16,14,4,15,0,27,0,0,3,100,1.846,10.4,1.7,6.2,11.2,1.80,0,2009,Rookie,CHW
Nevin Griffith,20,0,1,.000,5.00,2,2,0,0,0,0,9.0,10,7,5,0,7,0,7,1,0,2,44,1.889,10.0,0.0,7.0,7.0,1.00,0,2009,Rookie,CHW
Matt Heidenreich,18,0,1,.000,4.50,16,0,3,0,0,0,22.0,22,14,11,1,12,0,12,0,0,2,100,1.545,9.0,0.4,4.9,4.9,1.00,0,2009,Rookie,CHW
David Holmberg*,17,2,2,.500,4.73,14,7,0,0,0,0,40.0,40,26,21,5,18,0,37,2,0,4,176,1.450,9.0,1.1,4.1,8.3,2.06,1,2009,Rookie,CHW
Phil Negus,21,2,0,1.000,2.38,15,4,2,0,0,1,34.0,26,14,9,3,11,0,34,1,0,4,139,1.088,6.9,0.8,2.9,9.0,3.09,0,2009,Rookie,CHW
Andre Rienzo,20,2,6,.250,4.14,13,9,2,0,0,0,54.1,55,28,25,4,13,0,49,0,0,5,226,1.252,9.1,0.7,2.2,8.1,3.77,1,2009,Rookie,CHW
Santos Rodriguez*,21,2,0,1.000,1.33,19,0,8,0,0,4,27.0,18,5,4,0,17,0,42,1,1,6,114,1.296,6.0,0.0,5.7,14.0,2.47,0,2009,Rookie,CHW
Orlando Santos,22,0,0,,1.08,6,0,1,0,0,0,8.1,5,3,1,0,3,0,11,0,0,1,34,0.960,5.4,0.0,3.2,11.9,3.67,0,2009,Rookie,CHW
Joseph Serafin*,23,4,1,.800,1.64,7,5,1,0,0,0,33.0,25,7,6,2,5,0,20,0,0,0,123,0.909,6.8,0.5,1.4,5.5,4.00,0,2009,Rookie,CHW
Goldy Simmons,20,0,3,.000,5.56,12,3,4,0,0,1,22.2,26,16,14,3,4,0,19,2,0,2,97,1.324,10.3,1.2,1.6,7.5,4.75,0,2009,Rookie,CHW
Taylor Thompson,22,0,0,,2.40,7,3,3,0,0,2,15.0,10,4,4,0,10,0,17,0,0,2,63,1.333,6.0,0.0,6.0,10.2,1.70,1,2009,Rookie,CHW
Steven Upchurch,19,3,10,.231,6.95,13,13,0,1,0,0,66.0,94,53,51,8,17,0,42,1,0,9,297,1.682,12.8,1.1,2.3,5.7,2.47,0,2009,Rookie,CHW
Daniel Wiltz,22,4,2,.667,2.78,18,0,6,0,0,1,35.2,34,12,11,3,8,0,39,2,0,5,149,1.178,8.6,0.8,2.0,9.8,4.88,0,2009,Rookie,CHW
Christopher Zagyi,19,0,1,.000,8.10,15,0,6,0,0,0,23.1,31,22,21,2,13,0,20,2,1,1,113,1.886,12.0,0.8,5.0,7.7,1.54,0,2009,Rookie,CHW
