Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Steve Ames,21,1,1,.500,2.10,17,0,11,0,0,7,30.0,20,7,7,2,6,0,47,0,0,3,112,0.867,6.0,0.6,1.8,14.1,7.83,1
Antonio Castillo*,21,4,3,.571,6.04,13,3,0,0,0,0,47.2,58,35,32,4,34,0,39,4,1,5,234,1.930,11.0,0.8,6.4,7.4,1.15,0
Edwin Contreras,20,5,1,.833,4.06,15,15,0,0,0,0,75.1,83,39,34,5,30,0,48,5,1,7,338,1.500,9.9,0.6,3.6,5.7,1.60,0
Luis Ferreras,19,2,1,.667,2.50,15,0,6,0,0,0,18.0,14,5,5,0,12,0,11,2,0,2,74,1.444,7.0,0.0,6.0,5.5,0.92,0
Carlos Frias,19,0,1,.000,3.52,2,0,0,0,0,0,7.2,10,6,3,0,4,0,6,1,0,0,37,1.826,11.7,0.0,4.7,7.0,1.50,1
Nick Gaudi,22,2,4,.333,2.96,18,0,13,0,0,0,27.1,25,13,9,3,5,1,39,2,0,1,115,1.098,8.2,1.0,1.6,12.8,7.80,0
Garrett Gould,17,0,1,.000,10.13,3,3,0,0,0,0,2.2,4,5,3,1,2,0,4,0,0,0,14,2.250,13.5,3.4,6.8,13.5,2.00,0
Ji-Mo Lee,22,0,0,,6.00,3,0,0,0,0,0,3.0,6,2,2,0,2,0,1,0,0,0,16,2.667,18.0,0.0,6.0,3.0,0.50,0
Matt Magill,19,6,3,.667,4.00,15,15,0,0,0,0,72.0,59,43,32,7,30,0,55,7,1,4,305,1.236,7.4,0.9,3.8,6.9,1.83,1
Graham Miller*,22,1,0,1.000,4.30,9,0,0,0,0,0,14.2,10,8,7,0,11,0,14,5,0,5,65,1.432,6.1,0.0,6.8,8.6,1.27,0
J.B. Paxson,22,1,3,.250,5.52,17,0,9,0,0,3,29.1,37,23,18,1,11,0,29,1,0,8,138,1.636,11.4,0.3,3.4,8.9,2.64,0
Elisaul Pimentel,20,4,4,.500,4.73,13,12,0,0,0,0,59.0,71,39,31,4,15,0,48,5,1,6,262,1.458,10.8,0.6,2.3,7.3,3.20,0
Fredy Quintero,21,0,2,.000,1.93,15,0,2,0,0,1,32.2,30,13,7,0,13,0,32,2,1,4,140,1.316,8.3,0.0,3.6,8.8,2.46,0
Jordan Roberts*,23,1,0,1.000,2.70,13,0,6,0,0,1,26.2,21,11,8,1,8,0,12,0,0,3,105,1.088,7.1,0.3,2.7,4.1,1.50,0
Daigoro Rondon,22,3,4,.429,3.98,19,0,18,0,0,7,20.1,24,11,9,1,7,2,24,0,0,1,94,1.525,10.6,0.4,3.1,10.6,3.43,0
Javier Solano,19,2,0,1.000,4.64,16,0,4,0,0,1,33.0,35,19,17,3,16,0,31,2,0,2,147,1.545,9.5,0.8,4.4,8.5,1.94,0
Andy Suiter*,22,2,0,1.000,4.02,14,0,4,0,0,0,15.2,11,10,7,0,18,1,15,2,0,1,76,1.851,6.3,0.0,10.3,8.6,0.83,0
Eric Thompson,21,1,1,.500,5.79,14,0,1,0,0,0,28.0,27,20,18,2,11,0,15,1,2,6,126,1.357,8.7,0.6,3.5,4.8,1.36,0
Luis Vasquez,23,3,3,.500,5.09,13,13,0,0,0,0,58.1,56,40,33,8,35,0,40,5,5,8,262,1.560,8.6,1.2,5.4,6.2,1.14,0
Brett Wallach,20,0,1,.000,5.23,12,12,0,0,0,0,31.0,34,20,18,4,15,0,38,3,1,3,140,1.581,9.9,1.2,4.4,11.0,2.53,0
Allen Webster,19,2,0,1.000,3.00,4,3,0,0,0,0,21.0,23,8,7,1,4,0,21,0,0,1,87,1.286,9.9,0.4,1.7,9.0,5.25,1
Greg Wilborn*,22,2,1,.667,7.45,12,0,2,0,0,0,19.1,25,20,16,3,16,0,23,2,0,3,100,2.121,11.6,1.4,7.4,10.7,1.44,0
