Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Justin Baum,21,41,184,160,27,43,11,0,8,33,1,0,18,41,.269,.353,.488,.841,78,5,4,0,2,0,,0
Robert Blauer*,21,58,234,192,26,53,8,0,1,27,0,1,36,32,.276,.397,.333,.731,64,3,4,0,2,0,,0
Zachary Brown*,22,7,32,30,2,4,0,0,2,4,0,0,1,7,.133,.156,.333,.490,10,1,0,0,1,0,,0
Shane Buschini*,22,12,47,44,2,7,1,0,1,3,2,0,3,15,.159,.213,.250,.463,11,0,0,0,0,1,,0
Mitch Canham*,22,28,133,116,20,34,4,1,2,18,5,2,11,35,.293,.379,.397,.775,46,2,5,1,0,1,,0
Luke Cannon*,22,2,10,6,3,1,1,0,0,0,0,0,2,5,.167,.444,.333,.778,2,0,1,1,0,0,,0
Felix Carrasco#,20,13,53,49,5,9,1,1,0,4,1,2,4,24,.184,.245,.245,.490,12,0,0,0,0,0,,0
Yefri Carvajal,18,31,127,122,15,32,5,1,2,19,2,0,5,39,.262,.291,.369,.660,45,3,0,0,0,0,,0
Brad Chalk*,21,22,93,83,14,19,2,2,0,6,0,2,10,22,.229,.312,.301,.613,25,0,0,0,0,0,,0
Keith Conlon,24,21,78,68,16,22,6,1,2,15,3,1,4,13,.324,.403,.529,.932,36,1,5,1,0,0,,0
Drew Cumberland*,18,4,21,18,6,6,1,0,0,0,0,0,2,2,.333,.429,.389,.817,7,0,1,0,0,0,,0
Luis Durango#,21,69,335,300,60,110,6,8,2,32,17,10,29,32,.367,.422,.460,.882,138,5,1,3,2,2,,1
Edgar Garzon,20,4,16,15,0,3,0,0,0,2,0,0,0,1,.200,.200,.200,.400,3,2,0,1,0,0,,0
Brian Hernandez,23,5,20,17,1,2,1,0,0,0,0,0,0,1,.118,.167,.176,.343,3,1,1,2,0,0,,0
Brian Joynt,22,10,45,41,4,7,2,0,0,5,0,0,2,13,.171,.244,.220,.464,9,2,2,0,0,0,,0
Kellen Kulbacki*,21,61,262,226,33,68,13,3,8,39,1,1,27,56,.301,.382,.491,.873,111,3,5,0,4,2,,0
Brian Lauderdale,24,33,128,115,26,31,8,1,5,13,5,0,9,37,.270,.339,.487,.826,56,2,3,1,0,0,,0
Luis Martinez,22,21,93,72,9,20,7,0,1,11,0,1,19,22,.278,.430,.417,.847,30,2,1,0,1,0,,1
Aeden McQueary,22,19,71,57,9,13,2,0,0,6,1,0,9,15,.228,.366,.263,.629,15,0,4,0,1,0,,0
Andy Parrino#,21,69,289,251,32,68,20,1,3,38,2,2,30,73,.271,.365,.394,.759,99,7,7,1,0,0,,1
Danny Payne*,21,54,240,183,35,51,8,3,0,21,17,3,53,53,.279,.444,.355,.799,65,1,2,1,1,2,,0
Justin Pickett,22,39,165,142,24,29,4,0,9,25,0,0,15,55,.204,.305,.423,.727,60,5,6,1,1,0,,0
Keoni Ruth,22,9,39,36,3,8,3,0,1,9,0,1,2,4,.222,.256,.389,.645,14,3,0,0,1,0,,0
Eric Sogard*,21,31,145,125,20,32,9,0,2,18,4,2,19,16,.256,.354,.376,.730,47,1,0,1,0,1,,1
Ali Solis,19,1,5,5,1,1,0,0,1,2,0,0,0,1,.200,.200,.800,1.000,4,1,0,0,0,0,,1
Ray Stokes,21,18,78,55,17,14,3,2,0,9,9,3,15,14,.255,.468,.382,.849,21,0,7,1,0,0,,0
Lance Zawadzki#,22,25,112,101,13,27,4,1,2,14,1,0,10,24,.267,.339,.386,.725,39,1,1,0,0,0,,1
27 Players,21.3,76,3055,2629,423,714,130,25,52,373,71,31,335,652,.272,.365,.399,.764,1050,51,60,15,16,9,,0
