Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ramon Hernandez,32,133,507,463,49,119,22,1,15,65,0,0,32,62,.257,.308,.406,.714,87,188,9,5,1,6,3,1
1B,Kevin Millar,36,145,610,531,73,124,25,0,20,72,0,1,71,93,.234,.323,.394,.717,89,209,8,2,0,6,3,1
2B,Brian Roberts#,30,155,704,611,107,181,51,8,9,57,40,10,82,104,.296,.378,.450,.828,118,275,8,2,3,6,3,1
SS,Juan Castro,36,54,166,151,15,31,6,0,2,16,0,0,10,26,.205,.256,.285,.541,43,43,9,1,2,2,0,1
3B,Melvin Mora,36,135,570,513,77,146,29,2,23,104,3,7,37,70,.285,.342,.483,.826,116,248,14,11,3,6,3,1
LF,Luke Scott*,30,148,536,475,67,122,29,2,23,65,2,2,53,102,.257,.336,.472,.807,111,224,7,5,0,3,10,1
CF,Adam Jones,22,132,514,477,61,129,21,7,9,57,10,3,23,108,.270,.311,.400,.711,87,191,12,7,2,5,0,1
RF,Nick Markakis*,24,157,697,595,106,182,48,1,20,87,10,7,99,113,.306,.406,.491,.897,136,292,10,2,0,1,7,1
DH,Aubrey Huff*,31,154,661,598,96,182,48,2,32,108,4,0,53,89,.304,.360,.552,.912,137,330,9,3,0,7,7,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Jay Payton,35,127,364,338,41,82,10,2,7,41,8,1,22,53,.243,.291,.346,.637,68,117,7,1,2,0,1,1
C,Guillermo Quiroz,26,56,149,134,12,25,5,0,2,14,0,0,12,34,.187,.259,.269,.527,40,36,3,1,1,0,0,1
SS,Alex Cintron#,29,61,144,133,12,38,5,1,1,10,0,2,7,15,.286,.321,.361,.682,81,48,5,0,4,0,0,1
SS,Freddie Bynum*,28,40,121,112,13,20,3,1,0,8,2,3,5,31,.179,.220,.223,.444,18,25,2,1,3,0,0,1
LF,Luis Montanez,26,38,117,112,18,33,6,1,3,14,0,0,4,20,.295,.316,.446,.763,99,50,0,0,0,1,0,1
SS,Brandon Fahey*,27,58,113,106,8,24,9,2,0,12,0,0,3,25,.226,.252,.349,.601,57,37,3,1,2,1,0,1
CI,Oscar Salazar,30,34,94,81,13,23,3,0,5,15,0,1,12,13,.284,.372,.506,.879,130,41,1,0,0,1,0,1
SS,Luis Hernandez#,24,36,91,79,9,19,1,0,0,3,2,0,7,11,.241,.295,.253,.549,47,20,2,0,3,2,0,1
C,Omir Santos,27,11,10,10,0,1,0,0,0,0,0,0,0,2,.100,.100,.100,.200,-47,1,0,0,0,0,0,1
IF,Scott Moore*,24,4,9,8,1,1,0,0,1,1,0,0,1,3,.125,.222,.500,.722,84,4,0,0,0,0,0,1
MI,Eider Torres#,25,8,9,9,2,2,0,0,0,0,0,0,0,2,.222,.222,.222,.444,18,2,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Radhames Liz,24,2,6,6,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Daniel Cabrera,27,2,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jeremy Guthrie,29,3,5,5,0,1,1,0,0,0,0,0,0,3,.200,.200,.400,.600,54,2,0,0,0,0,0,1
P,Garrett Olson,24,2,5,3,1,1,0,0,0,1,0,0,0,0,.333,.250,.333,.583,53,1,1,0,1,1,0,1
P,Lance Cormier,27,5,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Steve Trachsel,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,George Sherrill*,31,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Dennis Sarfate,27,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jim Johnson,25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jamie Walker*,36,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Randor Bierd,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rocky Cherry,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Alberto Castillo*,32,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chris Waters*,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Bass,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryan Bukvich,30,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Adam Loewen*,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Greg Aquino,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Alfredo Simon,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Matt Albers*,25,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kam Mickolio,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Fernando Cabrera,26,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Burres*,27,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Bradford,33,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bob McCrory,26,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jim Miller,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,30.2,161,6211,5559,782,1486,322,30,172,750,81,37,533,990,.267,.333,.429,.762,100,2384,111,42,27,48,37,1
,Rank in 14 AL teams,,,,8,8,8,4,7,7,,8,9,9,5,8,8,5,7,,5,,12,,8,,1
,Non-Pitcher Totals,30.2,161,6186,5536,780,1484,321,30,172,749,81,37,533,976,.268,.334,.430,.764,101,2381,110,42,26,47,37,1
,Pitcher Totals,23.7,161,25,23,2,2,1,0,0,1,0,0,0,14,.087,.083,.130,.214,-44,3,1,0,1,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
