Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Brad Ausmus,39,81,250,216,15,47,8,0,3,24,0,2,25,41,.218,.303,.296,.600,61,64,4,2,6,1,3,1
1B,Lance Berkman#,32,159,665,554,114,173,46,4,29,106,18,4,99,108,.312,.420,.567,.986,160,314,13,7,0,5,18,1
2B,Kazuo Matsui#,32,96,422,375,58,110,26,3,6,33,20,5,37,53,.293,.354,.427,.781,107,160,3,0,7,3,0,1
SS,Miguel Tejada,34,158,666,632,92,179,38,3,13,66,7,7,24,72,.283,.314,.415,.729,92,262,32,6,1,3,4,1
3B,Ty Wigginton,30,111,429,386,50,110,22,1,23,58,4,6,32,69,.285,.350,.526,.876,129,203,9,8,0,3,1,1
LF,Carlos Lee,32,115,481,436,61,137,27,0,28,100,4,1,37,49,.314,.368,.569,.937,145,248,8,3,0,5,7,1
CF,Michael Bourn*,25,138,514,467,57,107,10,4,5,29,41,10,37,111,.229,.288,.300,.588,57,140,3,2,7,1,0,1
RF,Hunter Pence,25,157,642,595,78,160,34,4,25,83,11,10,40,124,.269,.318,.466,.783,106,277,14,4,0,3,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B,Geoff Blum#,35,114,356,325,36,78,14,1,14,53,1,2,21,54,.240,.287,.418,.705,85,136,5,3,0,7,2,1
OF,Darin Erstad*,34,140,342,322,49,89,16,0,4,31,2,3,14,68,.276,.309,.363,.672,79,117,3,2,2,2,3,1
2B,Mark Loretta,36,101,297,261,27,73,15,0,4,38,0,0,29,30,.280,.350,.383,.733,96,100,9,2,0,5,1,1
C,Humberto Quintero,28,59,183,168,16,38,6,0,2,12,0,0,6,34,.226,.270,.298,.567,51,50,5,4,5,0,0,1
C,J.R. Towles,24,54,171,146,10,20,5,0,4,16,0,0,16,40,.137,.250,.253,.503,35,37,3,6,3,0,1,1
2B,David Newhan*,34,64,111,104,11,27,5,2,2,12,1,0,6,28,.260,.297,.404,.701,85,42,3,0,0,1,0,1
OF,Reggie Abercrombie,27,34,60,55,10,17,5,0,2,5,5,2,1,23,.309,.339,.509,.848,122,28,0,2,1,1,0,1
OF,Jose Cruz#,34,38,60,49,6,6,1,0,0,1,0,0,11,9,.122,.283,.143,.426,19,7,0,0,0,0,0,1
IF,Jose Castillo,27,15,35,32,4,9,1,0,0,2,0,0,2,10,.281,.314,.313,.627,68,10,0,0,0,1,0,1
1B,Mark Saccomanno,28,10,11,10,1,2,1,0,1,2,0,0,0,3,.200,.200,.600,.800,102,6,0,0,0,0,0,1
IF,Tomas Perez#,34,8,10,10,0,2,0,0,0,0,0,0,0,2,.200,.200,.200,.400,7,2,0,0,0,0,0,1
MI,Edwin Maysonet,26,7,7,7,0,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,-23,1,0,0,0,0,0,1
 ,J.R. House,28,3,3,3,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Roy Oswalt,30,30,75,70,3,15,0,0,0,5,0,0,0,18,.214,.214,.214,.429,15,15,0,0,5,0,0,1
P,Brandon Backe,30,29,56,47,8,13,2,0,2,3,0,0,3,18,.277,.333,.447,.780,106,21,0,1,5,0,0,1
P,Brian Moehler,36,30,50,44,1,1,1,0,0,0,0,0,4,27,.023,.104,.045,.150,-58,2,0,0,2,0,0,1
P,Wandy Rodriguez#,29,24,45,41,3,5,1,0,0,1,0,0,0,11,.122,.122,.146,.268,-29,6,1,0,4,0,0,1
P,Shawn Chacon,30,13,28,24,1,3,0,0,0,0,0,0,2,10,.125,.192,.125,.317,-13,3,0,0,2,0,0,1
P,Chris Sampson,30,52,26,22,0,3,0,0,0,0,0,0,1,9,.136,.174,.136,.310,-16,3,0,0,3,0,0,1
P,Randy Wolf*,31,12,26,23,1,3,0,0,0,1,0,0,1,13,.130,.167,.130,.297,-19,3,0,0,2,0,0,1
P,Jack Cassel,27,9,9,9,0,2,0,0,0,1,0,0,0,4,.222,.222,.222,.444,19,2,0,0,0,0,0,1
P,Runelvys Hernandez,30,4,6,4,0,1,0,0,0,1,0,0,1,2,.250,.400,.250,.650,79,1,0,0,1,0,0,1
P,Tim Byrdak*,34,56,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-11,1,0,0,0,0,0,1
P,Chad Paronto,32,6,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Alberto Arias,24,3,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Fernando Nieve,25,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Geoff Geary,31,53,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Jose Valverde,30,69,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Doug Brocail*,41,65,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,Oscar Villarreal*,26,33,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Dave Borkowski,31,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Wesley Wright,23,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,LaTroy Hawkins,35,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,31.1,161,6051,5451,712,1432,284,22,167,684,114,52,449,1051,.263,.323,.415,.737,95,2261,116,52,57,41,42,1
,Rank in 16 NL teams,,,,15,11,9,10,14,8,,5,16,16,7,6,11,7,10,,10,,8,,10,,1
,Non-Pitcher Totals,31.2,161,5715,5153,695,1385,280,22,165,672,114,52,437,931,.269,.330,.428,.757,100,2204,114,51,32,41,42,1
,Pitcher Totals,30.7,161,336,298,17,47,4,0,2,12,0,0,12,120,.158,.193,.191,.384,3,57,2,1,25,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
