Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Diógenes Almengo,22,1,4,.200,4.96,18,0,8,0,0,1,32.2,26,23,18,2,24,0,27,0,0,5,147,1.531,7.2,0.6,6.6,7.4,1.13,0,2017,Short-Season A,HOU
Jesús Balaguer,23,1,1,.500,1.23,5,0,4,0,0,2,7.1,3,1,1,0,3,0,10,0,0,1,28,0.818,3.7,0.0,3.7,12.3,3.33,0,2017,Short-Season A,HOU
Brandon Bielak,21,1,1,.500,0.92,8,4,2,0,0,1,29.1,18,4,3,0,4,0,37,0,0,3,110,0.750,5.5,0.0,1.2,11.4,9.25,1,2017,Short-Season A,HOU
Adam Bleday*,22,1,1,.500,4.11,4,3,1,0,0,0,15.1,14,7,7,0,6,0,15,0,0,1,63,1.304,8.2,0.0,3.5,8.8,2.50,0,2017,Short-Season A,HOU
J.B. Bukauskas,20,0,0,,4.50,2,2,0,0,0,0,6.0,4,3,3,0,4,0,6,0,0,2,25,1.333,6.0,0.0,6.0,9.0,1.50,1,2017,Short-Season A,HOU
Humberto Castellanos,19,1,0,1.000,0.00,3,0,3,0,0,0,3.2,4,0,0,0,0,0,2,0,0,1,16,1.091,9.8,0.0,0.0,4.9,,1,2017,Short-Season A,HOU
Ricardo Castro,21,1,1,.500,1.23,3,2,0,0,0,0,14.2,9,4,2,1,8,0,13,1,0,0,56,1.159,5.5,0.6,4.9,8.0,1.63,0,2017,Short-Season A,HOU
Robert Corniel,22,0,0,,0.00,3,0,2,0,0,1,6.1,4,0,0,0,2,0,10,0,0,0,24,0.947,5.7,0.0,2.8,14.2,5.00,0,2017,Short-Season A,HOU
Ian Hardman,21,0,0,,0.00,2,0,0,0,0,0,4.1,0,0,0,0,1,0,5,0,0,0,13,0.231,0.0,0.0,2.1,10.4,5.00,0,2017,Short-Season A,HOU
Angel Heredia,24,0,0,,1.93,4,1,0,0,0,0,4.2,5,1,1,0,4,0,7,0,0,0,23,1.929,9.6,0.0,7.7,13.5,1.75,0,2017,Short-Season A,HOU
Carlos Hiraldo*,20,1,6,.143,6.79,15,10,0,0,0,0,50.1,68,45,38,3,23,0,57,3,1,16,242,1.808,12.2,0.5,4.1,10.2,2.48,0,2017,Short-Season A,HOU
Alex House,20,0,0,,3.54,9,4,0,0,0,0,20.1,20,10,8,1,7,0,23,1,0,1,89,1.328,8.9,0.4,3.1,10.2,3.29,0,2017,Short-Season A,HOU
Tyler Ivey,21,0,3,.000,5.94,11,7,0,0,0,0,36.1,41,26,24,2,12,0,41,2,0,2,163,1.459,10.2,0.5,3.0,10.2,3.42,1,2017,Short-Season A,HOU
Cristian Javier,20,0,0,,2.70,4,2,0,0,0,0,16.2,11,7,5,0,9,0,24,1,0,1,73,1.200,5.9,0.0,4.9,13.0,2.67,1,2017,Short-Season A,HOU
Reggie Johnson,23,5,0,1.000,1.69,12,0,10,0,0,1,21.1,11,4,4,1,4,0,28,0,0,4,78,0.703,4.6,0.4,1.7,11.8,7.00,0,2017,Short-Season A,HOU
Dallas Keuchel*,29,1,0,1.000,1.80,1,1,0,0,0,0,5.0,3,1,1,0,0,0,5,1,0,0,19,0.600,5.4,0.0,0.0,9.0,,1,2017,Short-Season A,HOU
Corbin Martin,21,0,1,.000,2.60,8,3,2,0,0,1,27.2,20,11,8,1,8,0,38,0,0,2,111,1.012,6.5,0.3,2.6,12.4,4.75,1,2017,Short-Season A,HOU
Hunter Martin,22,2,1,.667,3.86,12,3,3,0,0,1,32.2,37,16,14,0,10,0,26,2,0,5,144,1.439,10.2,0.0,2.8,7.2,2.60,0,2017,Short-Season A,HOU
Colin McKee,23,2,4,.333,3.51,17,0,8,0,0,4,41.0,19,20,16,2,33,0,53,1,0,9,176,1.268,4.2,0.4,7.2,11.6,1.61,0,2017,Short-Season A,HOU
Parker Mushinski*,21,3,1,.750,3.60,13,3,3,0,0,0,30.0,22,14,12,1,19,0,40,4,0,7,128,1.367,6.6,0.3,5.7,12.0,2.11,0,2017,Short-Season A,HOU
Luis Ramirez*,21,1,3,.250,2.91,16,0,11,0,0,4,21.2,16,7,7,0,13,0,18,0,0,0,91,1.338,6.6,0.0,5.4,7.5,1.38,0,2017,Short-Season A,HOU
Juan Robles,19,1,2,.333,4.64,12,6,2,0,0,0,42.2,44,26,22,3,22,0,46,3,0,4,191,1.547,9.3,0.6,4.6,9.7,2.09,0,2017,Short-Season A,HOU
Leovanny Rodriguez,21,1,0,1.000,3.63,6,4,0,0,0,0,22.1,23,10,9,1,6,0,25,2,0,1,95,1.299,9.3,0.4,2.4,10.1,4.17,0,2017,Short-Season A,HOU
Cesar Rosado,21,1,0,1.000,0.00,2,2,0,0,0,0,10.0,2,0,0,0,1,0,13,1,0,0,34,0.300,1.8,0.0,0.9,11.7,13.00,0,2017,Short-Season A,HOU
Matt Ruppenthal,21,2,1,.667,3.04,8,7,1,0,0,0,23.2,25,8,8,1,8,0,29,0,0,5,98,1.394,9.5,0.4,3.0,11.0,3.63,0,2017,Short-Season A,HOU
Patrick Sandoval*,20,1,1,.500,3.79,4,4,0,0,0,0,19.0,19,8,8,0,6,0,28,0,0,2,81,1.316,9.0,0.0,2.8,13.3,4.67,1,2017,Short-Season A,HOU
Kit Scheetz*,23,0,3,.000,2.91,6,4,2,0,0,2,21.2,21,8,7,0,6,0,24,1,0,1,91,1.246,8.7,0.0,2.5,10.0,4.00,0,2017,Short-Season A,HOU
Ben Smith*,24,7,5,.583,6.37,21,0,9,0,0,0,29.2,23,22,21,2,24,0,42,3,0,7,138,1.584,7.0,0.6,7.3,12.7,1.75,0,2017,Short-Season A,HOU
Felipe Tejada,19,0,0,,0.00,1,0,0,0,0,0,0.2,1,0,0,0,2,0,2,0,0,0,5,4.500,13.5,0.0,27.0,27.0,1.00,0,2017,Short-Season A,HOU
Nathan Thompson*,23,0,0,,1.41,10,1,2,0,0,1,32.0,24,5,5,1,21,0,43,2,0,3,140,1.406,6.8,0.3,5.9,12.1,2.05,0,2017,Short-Season A,HOU
