Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Tomas Alastre,19,0,1,.000,5.63,2,2,0,0,0,0,8.0,11,6,5,0,6,0,6,0,0,1,37,2.125,12.4,0.0,6.8,6.8,1.00,0,2017,Short-Season A,WSN
Joseph Baltrip,22,0,1,.000,7.50,4,0,2,0,0,0,6.0,7,7,5,2,6,0,6,0,0,0,31,2.167,10.5,3.0,9.0,9.0,1.00,0,2017,Short-Season A,WSN
Jake Barnett*,22,3,2,.600,1.50,10,0,8,0,0,2,18.0,16,3,3,0,1,1,13,0,0,3,68,0.944,8.0,0.0,0.5,6.5,13.00,0,2017,Short-Season A,WSN
Jared Brasher,22,1,2,.333,4.50,17,0,6,0,0,2,26.0,21,17,13,3,18,0,28,4,0,6,123,1.500,7.3,1.0,6.2,9.7,1.56,0,2017,Short-Season A,WSN
Ben Braymer*,23,2,0,1.000,2.28,6,6,0,0,0,0,27.2,24,10,7,1,13,0,39,3,0,2,122,1.337,7.8,0.3,4.2,12.7,3.00,1,2017,Short-Season A,WSN
Daniel Butler,22,0,0,,1.69,3,0,0,0,0,0,5.1,9,3,1,0,0,0,5,1,0,1,26,1.688,15.2,0.0,0.0,8.4,,0,2017,Short-Season A,WSN
Gilberto Chu*,19,2,1,.667,3.86,7,0,0,0,0,0,18.2,18,10,8,1,6,0,12,1,0,1,82,1.286,8.7,0.5,2.9,5.8,2.00,0,2017,Short-Season A,WSN
Jake Cousins,22,2,2,.500,2.43,15,0,7,0,0,2,29.2,27,12,8,0,7,0,23,1,1,3,124,1.146,8.2,0.0,2.1,7.0,3.29,1,2017,Short-Season A,WSN
Wil Crowe,22,0,0,,2.61,7,7,0,0,0,0,20.2,18,6,6,3,3,0,15,1,0,1,82,1.016,7.8,1.3,1.3,6.5,5.00,1,2017,Short-Season A,WSN
Weston Davis,20,0,0,,0.00,2,2,0,0,0,0,9.0,5,0,0,0,0,0,8,0,0,0,32,0.556,5.0,0.0,0.0,8.0,,0,2017,Short-Season A,WSN
Matthew DeRosier,22,1,1,.500,2.45,6,6,0,0,0,0,33.0,29,13,9,0,4,0,28,4,0,1,137,1.000,7.9,0.0,1.1,7.6,7.00,0,2017,Short-Season A,WSN
Max Engelbrekt*,23,2,1,.667,4.06,15,0,5,0,0,0,31.0,35,20,14,1,7,0,21,1,0,2,139,1.355,10.2,0.3,2.0,6.1,3.00,0,2017,Short-Season A,WSN
Diomedes Eusebio,24,0,1,.000,10.80,4,0,4,0,0,0,5.0,9,6,6,0,4,0,1,2,0,1,27,2.600,16.2,0.0,7.2,1.8,0.25,0,2017,Short-Season A,WSN
Jhonatan German,22,0,1,.000,6.75,2,2,0,0,0,0,9.1,7,7,7,0,8,0,5,2,0,4,44,1.607,6.8,0.0,7.7,4.8,0.63,0,2017,Short-Season A,WSN
Angel Guillen,20,0,3,.000,4.30,5,2,2,0,0,0,14.2,17,16,7,5,2,0,14,2,0,2,66,1.295,10.4,3.1,1.2,8.6,7.00,0,2017,Short-Season A,WSN
Brigham Hill,21,0,1,.000,2.63,4,3,0,0,0,0,13.2,12,7,4,0,3,0,9,0,0,1,59,1.098,7.9,0.0,2.0,5.9,3.00,0,2017,Short-Season A,WSN
Jared Johnson*,21,1,2,.333,5.23,11,1,4,0,0,1,20.2,26,12,12,1,13,0,15,0,0,2,95,1.887,11.3,0.4,5.7,6.5,1.15,0,2017,Short-Season A,WSN
Kyle Johnston,20,0,2,.000,3.43,14,7,1,0,0,0,44.2,41,21,17,2,23,0,32,3,0,4,199,1.433,8.3,0.4,4.6,6.4,1.39,0,2017,Short-Season A,WSN
Gabe Klobosits,22,0,0,,1.66,15,0,14,0,0,5,21.2,19,4,4,0,6,0,18,1,0,3,87,1.154,7.9,0.0,2.5,7.5,3.00,1,2017,Short-Season A,WSN
Andres Martinez,21,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,0,0,1,0,1,1,6,3.000,27.0,0.0,0.0,9.0,,0,2017,Short-Season A,WSN
Jeremy McKinney,22,1,2,.333,6.39,15,0,5,0,0,2,25.1,34,21,18,5,12,0,29,1,0,2,121,1.816,12.1,1.8,4.3,10.3,2.42,0,2017,Short-Season A,WSN
Sean O'Sullivan,29,0,0,,0.00,1,1,0,0,0,0,2.0,2,0,0,0,0,0,1,0,0,0,8,1.000,9.0,0.0,0.0,4.5,,1,2017,Short-Season A,WSN
Malvin Pena,20,0,0,,3.86,2,0,1,0,0,1,7.0,10,3,3,0,4,0,5,1,0,0,33,2.000,12.9,0.0,5.1,6.4,1.25,0,2017,Short-Season A,WSN
Yonathan Ramirez*,20,4,3,.571,3.86,10,7,1,0,0,0,46.2,52,27,20,5,10,0,30,3,1,4,203,1.329,10.0,1.0,1.9,5.8,3.00,0,2017,Short-Season A,WSN
Nick Raquet*,21,3,2,.600,2.45,11,11,0,0,0,0,51.1,56,19,14,2,7,0,22,1,1,4,208,1.227,9.8,0.4,1.2,3.9,3.14,0,2017,Short-Season A,WSN
Jonny Reid*,22,0,0,,9.00,5,0,2,0,0,0,7.0,14,11,7,1,2,0,8,0,0,0,40,2.286,18.0,1.3,2.6,10.3,4.00,0,2017,Short-Season A,WSN
Michael Rishwain,23,1,4,.200,5.11,16,0,4,0,0,0,37.0,46,26,21,4,10,0,25,4,1,2,171,1.514,11.2,1.0,2.4,6.1,2.50,0,2017,Short-Season A,WSN
Seth Romero*,21,0,1,.000,5.40,6,6,0,0,0,0,20.0,19,12,12,0,6,0,32,0,0,3,85,1.250,8.6,0.0,2.7,14.4,5.33,1,2017,Short-Season A,WSN
Conner Simonetti*,22,0,1,.000,54.00,1,0,0,0,0,0,0.2,1,4,4,0,4,0,0,0,0,0,7,7.500,13.5,0.0,54.0,0.0,0.00,0,2017,Short-Season A,WSN
Dave Smith,22,3,4,.429,6.69,15,0,4,0,0,0,36.1,52,30,27,3,7,0,28,1,0,5,169,1.624,12.9,0.7,1.7,6.9,4.00,0,2017,Short-Season A,WSN
Felix Taveras,21,0,0,,6.00,1,0,0,0,0,0,3.0,2,2,2,0,3,0,5,1,0,4,14,1.667,6.0,0.0,9.0,15.0,1.67,0,2017,Short-Season A,WSN
Jackson Tetreault,21,2,2,.500,2.58,11,6,2,0,0,0,38.1,32,15,11,1,16,0,36,0,0,2,165,1.252,7.5,0.2,3.8,8.5,2.25,0,2017,Short-Season A,WSN
Alex Troop*,20,2,4,.333,3.13,10,3,2,0,0,0,31.2,30,12,11,3,9,0,23,0,0,3,134,1.232,8.5,0.9,2.6,6.5,2.56,0,2017,Short-Season A,WSN
Kylin Turnbull*,27,0,0,,0.00,2,2,0,0,0,0,4.2,2,0,0,0,4,0,4,0,0,0,19,1.286,3.9,0.0,7.7,7.7,1.00,0,2017,Short-Season A,WSN
Austin Voth,25,0,1,.000,13.50,1,1,0,0,0,0,2.0,4,3,3,0,1,0,2,0,0,0,11,2.500,18.0,0.0,4.5,9.0,2.00,1,2017,Short-Season A,WSN
