Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jose Disla,21,0,1,.000,5.17,10,0,4,0,0,1,15.2,16,9,9,2,7,0,7,0,0,2,69,1.468,9.2,1.1,4.0,4.0,1.00,0
Austin Franklin,19,4,2,.667,2.21,13,13,0,0,0,0,69.1,51,21,17,4,31,0,71,4,2,6,284,1.183,6.6,0.5,4.0,9.2,2.29,0
Garrett Fulenchek,21,3,1,.750,5.55,18,0,12,0,0,2,24.1,25,17,15,1,21,0,29,6,1,2,121,1.890,9.2,0.4,7.8,10.7,1.38,0
Andrew Gist*,22,3,1,.750,2.81,16,1,3,0,0,0,32.0,36,15,10,3,15,0,29,1,0,4,142,1.594,10.1,0.8,4.2,8.2,1.93,0
Reign Letkeman,22,1,0,1.000,5.79,2,0,0,0,0,0,4.2,2,3,3,0,5,0,3,3,0,3,21,1.500,3.9,0.0,9.6,5.8,0.60,0
Resly Linares*,19,3,3,.500,2.35,13,12,0,0,0,0,61.1,36,20,16,2,23,0,60,8,1,8,245,0.962,5.3,0.3,3.4,8.8,2.61,0
Sammy Long*,21,1,0,1.000,2.70,14,0,4,0,0,1,23.1,20,9,7,0,8,1,22,4,0,2,100,1.200,7.7,0.0,3.1,8.5,2.75,1
Hector Lopez,22,2,6,.250,4.38,15,6,3,0,0,1,39.0,33,24,19,0,24,0,32,3,0,8,174,1.462,7.6,0.0,5.5,7.4,1.33,0
Greg Maisto*,22,1,0,1.000,0.00,2,0,1,0,0,0,3.0,1,0,0,0,0,0,3,0,0,0,10,0.333,3.0,0.0,0.0,9.0,,0
Brendan McKay*,21,1,0,1.000,1.80,6,6,0,0,0,0,20.0,10,4,4,3,5,0,21,0,0,1,73,0.750,4.5,1.4,2.3,9.5,4.20,1
Zack Mozingo,23,1,2,.333,1.59,16,0,15,0,0,10,22.2,18,12,4,0,6,0,31,0,0,1,92,1.059,7.1,0.0,2.4,12.3,5.17,0
Tobias Myers,18,2,0,1.000,3.08,5,5,0,0,0,0,26.1,17,9,9,1,4,0,38,0,0,3,100,0.797,5.8,0.3,1.4,13.0,9.50,0
Nicholas Padilla,20,3,2,.600,2.38,11,7,1,0,0,0,34.0,34,14,9,0,10,0,29,1,0,6,143,1.294,9.0,0.0,2.6,7.7,2.90,0
Ivan Pelaez*,23,0,0,,0.00,4,0,0,0,0,0,9.0,5,0,0,0,2,0,10,0,0,1,32,0.778,5.0,0.0,2.0,10.0,5.00,0
Blake Pflughaupt*,20,1,0,1.000,5.12,12,0,6,0,0,1,19.1,27,15,11,1,6,0,19,1,0,1,91,1.707,12.6,0.5,2.8,8.8,3.17,0
Eduard Rosillo,23,2,3,.400,10.17,18,0,8,0,0,0,25.2,28,32,29,1,19,0,29,4,0,7,126,1.831,9.8,0.4,6.7,10.2,1.53,0
Jhonleider Salinas,21,3,1,.750,3.49,13,9,1,0,0,0,56.2,47,24,22,3,29,0,63,4,2,12,242,1.341,7.5,0.5,4.6,10.0,2.17,0
Hunter Schryver*,22,4,0,1.000,3.12,20,0,10,0,0,6,34.2,35,13,12,2,5,0,38,2,0,3,146,1.154,9.1,0.5,1.3,9.9,7.60,0
Drew Strotman,20,2,3,.400,1.78,11,7,1,0,0,0,50.2,29,13,10,0,9,0,42,1,0,3,186,0.750,5.2,0.0,1.6,7.5,4.67,0
Dylan Thompson,20,0,0,,3.18,2,0,0,0,0,0,5.2,6,2,2,0,2,0,3,1,0,2,25,1.412,9.5,0.0,3.2,4.8,1.50,0
Alex Valverde,20,2,1,.667,1.93,3,2,1,0,0,0,14.0,11,4,3,0,7,0,13,1,1,0,56,1.286,7.1,0.0,4.5,8.4,1.86,0
Matt Vogel,21,1,5,.167,5.06,18,0,6,0,0,1,32.0,26,22,18,0,20,0,41,9,0,7,151,1.438,7.3,0.0,5.6,11.5,2.05,0
Mikey York,21,4,1,.800,0.82,8,8,0,0,0,0,44.0,28,5,4,2,8,0,37,1,0,4,166,0.818,5.7,0.4,1.6,7.6,4.63,0
