Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brandon Bingel,22,0,2,.000,4.88,17,0,10,0,0,0,24.0,24,14,13,3,7,0,15,2,0,2,103,1.292,9.0,1.1,2.6,5.6,2.14,0
Joel Cesar,21,1,1,.500,3.67,22,0,13,0,0,7,27.0,16,12,11,2,18,0,27,2,0,7,119,1.259,5.3,0.7,6.0,9.0,1.50,0
Sergio Cubilete,22,3,7,.300,5.12,15,14,0,0,0,0,63.1,74,43,36,1,24,0,45,9,2,8,289,1.547,10.5,0.1,3.4,6.4,1.88,0
Nick Economos,22,2,2,.500,5.61,19,0,3,0,0,0,33.2,32,23,21,4,14,0,38,5,0,5,155,1.366,8.6,1.1,3.7,10.2,2.71,0
Ricky Eusebio,25,0,0,,0.00,3,0,3,0,0,2,4.0,2,0,0,0,2,0,5,1,0,2,17,1.000,4.5,0.0,4.5,11.3,2.50,0
Yoandy Fernández,29,5,0,1.000,2.95,18,0,4,0,0,2,36.2,37,14,12,2,9,0,53,2,0,3,156,1.255,9.1,0.5,2.2,13.0,5.89,0
Hector Garcia*,21,0,1,.000,6.75,11,0,3,0,0,1,12.0,20,11,9,0,5,0,6,1,4,0,64,2.083,15.0,0.0,3.8,4.5,1.20,0
Scooter Hightower,23,4,1,.800,1.94,16,15,0,0,0,0,88.0,77,30,19,3,9,0,80,6,0,0,354,0.977,7.9,0.3,0.9,8.2,8.89,0
Mitch Keller,21,0,0,,0.00,2,2,0,0,0,0,4.0,2,0,0,0,1,0,7,1,0,0,16,0.750,4.5,0.0,2.3,15.8,7.00,1
Shane Kemp,22,3,2,.600,3.68,14,0,5,0,0,0,22.0,26,9,9,1,4,0,22,1,0,3,94,1.364,10.6,0.4,1.6,9.0,5.50,0
Pasquale Mazzoccoli,25,0,0,,0.00,5,0,1,0,0,0,9.0,2,0,0,0,1,0,13,0,0,0,31,0.333,2.0,0.0,1.0,13.0,13.00,0
Chris McDonald,22,0,0,,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,1,0,0,5,2.000,18.0,0.0,0.0,0.0,,0
Stephan Meyer,23,1,1,.500,3.72,8,7,0,0,0,0,38.2,42,19,16,4,9,0,33,4,0,4,165,1.319,9.8,0.9,2.1,7.7,3.67,0
Adam Oller,22,5,3,.625,1.59,17,2,7,0,0,1,45.1,30,10,8,1,9,0,50,3,0,3,175,0.860,6.0,0.2,1.8,9.9,5.56,0
Evan Piechota,23,0,0,,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,0
Andrew Potter,23,0,0,,3.00,2,0,0,0,0,0,3.0,2,1,1,0,1,0,5,2,0,0,14,1.000,6.0,0.0,3.0,15.0,5.00,0
Hector Quinones,23,0,1,.000,4.86,8,0,3,0,0,0,16.2,20,9,9,1,6,0,12,1,0,1,76,1.560,10.8,0.5,3.2,6.5,2.00,0
Ike Schlabach*,20,6,4,.600,2.83,14,14,0,1,0,0,70.0,53,24,22,5,22,0,49,5,0,6,286,1.071,6.8,0.6,2.8,6.3,2.23,0
Matt Seelinger,22,0,1,.000,1.80,20,0,14,0,0,4,30.0,17,7,6,1,9,0,37,0,0,3,113,0.867,5.1,0.3,2.7,11.1,4.11,0
Beau Sulser,23,2,4,.333,5.31,18,6,4,0,0,1,40.2,54,26,24,4,7,0,33,1,1,2,185,1.500,12.0,0.9,1.5,7.3,4.71,0
Brandon Waddell*,23,1,0,1.000,1.00,2,2,0,0,0,0,9.0,5,1,1,1,3,0,11,0,0,0,33,0.889,5.0,1.0,3.0,11.0,3.67,1
Gavin Wallace,21,3,2,.600,2.65,15,13,0,0,0,0,68.0,60,26,20,0,5,0,41,0,1,2,270,0.956,7.9,0.0,0.7,5.4,8.20,0
Blake Weiman*,21,4,3,.571,3.78,21,0,4,0,0,1,33.1,36,15,14,2,4,0,35,1,0,4,138,1.200,9.7,0.5,1.1,9.5,8.75,0
