Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Roberto Albertus*,19,3,2,.600,2.39,16,5,3,0,0,2,60.1,46,20,16,3,13,0,56,1,0,4,239,0.978,6.9,0.4,1.9,8.4,4.31,0
Adam Belicic*,22,0,2,.000,4.78,21,0,13,0,0,1,26.1,31,18,14,5,16,0,22,3,0,4,131,1.785,10.6,1.7,5.5,7.5,1.38,0
Blaine Boyer,19,4,5,.444,4.32,13,12,0,0,0,0,50.0,48,35,24,4,19,0,57,5,1,9,220,1.340,8.6,0.7,3.4,10.3,3.00,1
Jose Capellan,20,0,0,,1.72,3,3,0,0,0,0,15.2,12,7,3,1,4,0,25,2,1,1,66,1.021,6.9,0.6,2.3,14.4,6.25,1
Brian Cetani*,19,1,1,.500,6.11,15,0,7,0,0,2,17.2,29,20,12,1,17,0,13,2,0,2,103,2.604,14.8,0.5,8.7,6.6,0.76,0
Bryan Digby,19,3,5,.375,3.38,12,12,0,1,0,0,61.1,52,33,23,2,32,0,49,5,0,13,273,1.370,7.6,0.3,4.7,7.2,1.53,0
Ryan Ewin,19,2,2,.500,4.54,10,9,0,0,0,0,37.2,36,20,19,4,13,0,39,4,0,3,160,1.301,8.6,1.0,3.1,9.3,3.00,0
Tim Fries,21,2,3,.400,4.91,24,0,13,0,0,5,36.2,39,22,20,1,20,0,54,3,1,7,172,1.609,9.6,0.2,4.9,13.3,2.70,0
Barry Mabry,19,3,3,.500,3.20,20,2,3,0,0,0,56.1,60,26,20,3,18,2,55,1,1,2,245,1.385,9.6,0.5,2.9,8.8,3.06,0
Matt Merricks*,18,4,5,.444,2.79,12,11,0,0,0,0,58.0,42,19,18,5,18,0,78,2,4,2,225,1.034,6.5,0.8,2.8,12.1,4.33,0
Ralph Roberts,21,0,1,.000,1.80,17,0,14,0,0,6,20.0,18,6,4,2,4,0,31,0,1,2,80,1.100,8.1,0.9,1.8,14.0,7.75,0
Jon Rogers,19,0,1,.000,2.16,6,0,4,0,0,1,8.1,5,7,2,1,2,0,11,1,0,0,37,0.840,5.4,1.1,2.2,11.9,5.50,0
Adam Sokoll,21,2,3,.400,6.21,22,0,8,0,0,0,29.0,21,28,20,2,19,0,19,5,0,5,131,1.379,6.5,0.6,5.9,5.9,1.00,0
Fred Wray,21,3,0,1.000,6.00,17,0,1,0,0,0,33.0,30,26,22,6,17,0,25,3,0,6,145,1.424,8.2,1.6,4.6,6.8,1.47,0
Matt Wright,19,3,5,.375,3.72,14,14,0,1,0,0,72.2,60,40,30,4,26,0,89,2,2,13,301,1.183,7.4,0.5,3.2,11.0,3.42,0
