Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Piazza,37,126,439,399,39,113,19,1,22,68,0,0,34,66,.283,.342,.501,.843,122,200,13,3,0,3,2,1
1B,Adrian Gonzalez*,24,156,631,570,83,173,38,1,24,82,0,1,52,113,.304,.362,.500,.862,127,285,24,3,1,5,9,1
2B,Josh Barfield,23,150,578,539,72,151,32,3,13,58,21,5,30,81,.280,.318,.423,.741,96,228,8,2,2,5,7,1
SS,Khalil Greene,26,121,460,412,56,101,26,2,15,55,5,1,39,87,.245,.320,.427,.747,97,176,15,7,0,2,0,1
3B,Vinny Castilla,38,72,269,254,24,59,10,0,4,23,0,0,9,46,.232,.260,.319,.579,54,81,5,2,0,4,0,1
LF,Dave Roberts*,34,129,567,499,80,146,18,13,2,44,49,6,51,61,.293,.360,.393,.752,101,196,5,4,7,5,2,1
CF,Mike Cameron,33,141,634,552,88,148,34,9,22,83,25,9,71,142,.268,.355,.482,.837,121,266,8,6,0,5,2,1
RF,Brian Giles*,35,158,717,604,87,159,37,1,14,83,9,4,104,60,.263,.374,.397,.771,107,240,18,5,0,4,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Geoff Blum#,33,109,299,276,27,70,17,1,4,34,0,1,17,51,.254,.293,.366,.659,75,101,5,0,2,4,1,1
3B,Mark Bellhorn#,31,115,288,253,26,48,11,2,8,27,0,0,32,90,.190,.285,.344,.629,67,87,3,2,0,1,0,1
C,Josh Bard#,28,93,263,231,28,78,19,0,9,40,1,0,27,39,.338,.406,.537,.943,149,124,9,1,2,2,1,1
LF,Eric Young Sr.,39,56,147,128,19,26,5,0,3,13,8,2,13,16,.203,.281,.313,.593,59,40,6,2,1,3,1,1
IF,Todd Walker*,33,44,142,124,18,35,6,1,3,13,2,0,17,11,.282,.366,.419,.786,110,52,1,0,0,1,1,1
OF,Ben Johnson,25,58,135,120,19,30,5,2,4,12,3,0,14,36,.250,.333,.425,.758,101,51,3,1,0,0,2,1
C,Rob Bowen#,25,94,110,94,22,23,5,0,3,13,0,1,13,26,.245,.339,.394,.733,96,37,1,1,1,1,0,1
3B,Russell Branyan*,30,27,89,72,14,21,1,0,6,9,0,0,15,27,.292,.416,.556,.971,157,40,0,1,0,1,1,1
OF,Terrmel Sledge*,29,38,78,70,7,16,3,0,2,7,0,0,8,17,.229,.308,.357,.665,77,25,1,0,0,0,0,1
IF,Manny Alexander,35,22,39,34,2,6,1,1,0,4,0,1,2,5,.176,.216,.265,.481,28,9,0,0,2,1,2,1
C,Doug Mirabelli,35,14,26,22,1,4,1,0,0,0,0,0,4,5,.182,.308,.227,.535,47,5,0,0,0,0,0,1
RF,Paul McAnulty*,25,16,15,13,3,3,1,0,1,3,0,0,2,4,.231,.333,.538,.872,128,7,0,0,0,0,0,1
 ,Ryan Klesko*,35,6,6,4,0,3,1,0,0,2,0,0,2,0,.750,.833,1.000,1.833,388,4,0,0,0,0,0,1
LF,Jack Cust*,27,4,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,80,1,0,0,0,0,0,1
 ,Jon Knott,27,3,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
 ,Justin Leone,29,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jake Peavy,25,31,69,60,6,10,3,0,2,9,0,0,1,19,.167,.180,.317,.497,29,19,0,0,8,0,0,1
P,Woody Williams,39,26,62,54,3,11,1,0,0,4,0,0,2,13,.204,.232,.222,.454,23,12,0,0,6,0,0,1
P,Chris Young,27,29,62,54,2,7,2,1,0,4,0,0,0,26,.130,.130,.204,.333,-13,11,0,0,8,0,0,1
P,Clay Hensley,26,36,56,48,2,4,1,0,0,2,0,0,3,28,.083,.137,.104,.241,-34,5,0,0,5,0,0,1
P,Chan Ho Park,33,24,48,41,0,11,0,0,0,5,0,0,0,12,.268,.268,.268,.537,44,11,2,0,7,0,0,1
P,Mike Thompson,25,18,29,25,2,4,0,0,0,0,0,0,1,12,.160,.192,.160,.352,-4,4,0,0,3,0,0,1
P,David Wells*,43,5,8,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,8,1,0,0,3,0,0,1
P,Dewon Brazelton,26,9,4,4,0,1,1,0,0,1,0,0,0,2,.250,.250,.500,.750,94,2,0,0,0,0,0,1
P,Tim Stauffer,24,1,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,169,1,0,0,0,0,0,1
P,Shawn Estes,33,1,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,51,0,0,0,0,0,0,1
P,Brian Sweeney,32,35,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jon Adkins*,28,51,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Alan Embree*,36,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Cla Meredith,23,45,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,Scott Cassidy,30,40,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Scott Linebrink,29,69,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,439,1,0,0,0,0,0,1
P,Jim Brower,33,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Williamson,30,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Trevor Hoffman,38,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rudy Seanez,37,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Doug Brocail*,39,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Sikorski,31,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,30.8,162,6287,5576,731,1465,298,38,161,698,123,31,564,1104,.263,.332,.416,.749,99,2322,127,40,59,47,37,1
,Rank in 16 NL teams,,,,6,13,9,9,8,12,,4,5,6,8,10,9,14,11,,11,,16,,6,,1
,Non-Pitcher Totals,30.9,162,5939,5277,716,1414,290,37,159,673,123,31,556,985,.268,.340,.427,.767,104,2255,125,40,18,47,37,1
,Pitcher Totals,29.6,162,348,299,15,51,8,1,2,25,0,0,8,119,.171,.192,.224,.416,11,67,2,0,41,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
