Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,David Ross,29,90,296,247,37,63,15,1,21,52,0,0,37,75,.255,.353,.579,.932,130,143,4,3,4,5,7,1
1B,Scott Hatteberg*,36,141,539,456,62,132,28,0,13,51,2,2,74,41,.289,.389,.436,.826,109,199,13,3,2,4,3,1
2B,Brandon Phillips,25,149,587,536,65,148,28,1,17,75,25,2,35,88,.276,.324,.427,.751,88,229,19,6,4,6,3,1
SS,Felipe Lopez#,26,85,394,343,55,92,14,1,9,30,23,6,47,66,.268,.355,.394,.749,90,135,6,0,3,1,1,1
3B,Edwin Encarnacion,23,117,467,406,60,112,33,1,15,72,6,3,41,78,.276,.359,.473,.831,108,192,9,13,0,3,3,1
LF,Adam Dunn*,26,160,683,561,99,131,24,0,40,92,7,0,112,194,.234,.365,.490,.855,114,275,8,6,1,3,12,1
CF,Ken Griffey Jr.*,36,109,472,428,62,108,19,0,27,72,0,0,39,78,.252,.316,.486,.802,99,208,13,2,0,3,6,1
RF,Austin Kearns,26,87,368,325,53,89,21,1,16,50,7,1,35,85,.274,.351,.492,.843,110,160,14,5,0,3,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Ryan Freel,30,132,523,454,67,123,30,2,8,27,37,11,57,98,.271,.363,.399,.762,93,181,5,9,3,0,0,1
IF,Rich Aurilia,34,122,481,440,61,132,25,1,23,70,3,0,34,51,.300,.349,.518,.867,115,228,10,1,2,4,1,1
C,Jason LaRue,32,72,230,191,22,37,5,0,8,21,1,0,27,51,.194,.317,.346,.663,68,66,3,8,3,1,9,1
C,Javier Valentin#,30,92,201,186,24,50,6,1,8,27,0,0,13,29,.269,.313,.441,.754,88,82,5,0,0,2,3,1
SS,Royce Clayton,36,50,164,149,13,35,8,0,2,13,6,3,11,32,.235,.290,.329,.619,56,49,3,1,2,1,0,1
OF,Chris Denorfia,25,49,120,106,14,30,6,0,1,7,1,1,11,21,.283,.356,.368,.724,84,39,1,1,2,0,1,1
IF,Juan Castro,34,54,100,95,8,27,5,1,2,14,0,1,5,13,.284,.320,.421,.741,85,40,0,0,0,0,0,1
RF,Todd Hollandsworth*,33,34,74,68,6,18,6,0,1,8,0,1,6,19,.265,.324,.397,.721,81,27,1,0,0,0,0,1
OF,Quinton McCracken#,35,45,60,53,5,11,1,1,1,2,2,0,4,9,.208,.263,.321,.584,47,17,1,0,3,0,0,1
IF,Ray Olmedo#,25,30,48,44,5,9,2,0,1,4,1,0,4,4,.205,.271,.318,.589,48,14,0,0,0,0,0,1
OF,Norris Hopper,27,21,47,39,6,14,1,0,1,5,2,2,6,4,.359,.435,.462,.896,127,18,1,0,1,1,0,1
OF,Dewayne Wise*,28,31,40,38,3,7,2,0,0,1,0,0,0,6,.184,.184,.237,.421,6,9,2,0,2,0,0,1
2B,Tony Womack*,36,9,23,18,1,4,2,0,0,3,0,0,4,3,.222,.364,.333,.697,78,6,0,0,1,0,1,1
2B,Brendan Harris,25,8,11,10,2,2,0,0,1,1,0,0,1,4,.200,.273,.500,.773,89,5,1,0,0,0,0,1
LF,Cody Ross,25,2,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,2,1,0,0,0,0,0,1
 ,Andy Abad*,33,5,5,3,0,0,0,0,0,0,0,0,2,0,.000,.400,.000,.400,15,0,0,0,0,0,0,1
 ,Brandon Watson*,24,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bronson Arroyo,29,34,94,81,5,9,3,0,2,6,0,0,3,31,.111,.143,.222,.365,-10,18,1,0,10,0,0,1
P,Aaron Harang,28,34,81,74,1,8,0,0,0,2,0,0,1,35,.108,.132,.108,.240,-38,8,1,1,5,0,0,1
P,Eric Milton*,30,27,58,49,8,11,3,1,0,3,0,0,2,24,.224,.250,.327,.577,44,16,1,0,6,1,0,1
P,Elizardo Ramirez#,23,20,29,26,2,5,1,0,0,3,0,0,1,9,.192,.222,.231,.453,15,6,0,0,2,0,0,1
P,Brandon Claussen,27,13,24,21,1,2,0,0,0,1,0,0,0,11,.095,.095,.095,.190,-51,2,0,0,3,0,0,1
P,Kyle Lohse,27,12,24,23,2,4,1,0,0,3,0,0,0,10,.174,.174,.217,.391,-2,5,0,0,1,0,0,1
P,David Williams*,27,8,13,12,0,1,0,0,0,0,0,0,1,5,.083,.154,.083,.237,-37,1,0,0,0,0,0,1
P,Chris Michalak*,35,8,11,8,0,2,1,0,0,0,0,0,1,5,.250,.333,.375,.708,79,3,0,0,2,0,0,1
P,Joe Mays#,30,7,10,9,0,2,1,0,0,3,0,0,0,4,.222,.222,.333,.556,38,3,0,0,1,0,0,1
P,Matt Belisle,26,30,7,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Justin Germano,23,2,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Ryan Franklin,33,20,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,David Weathers,36,65,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Sun-Woo Kim,28,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Mike Gosling*,25,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Burns,27,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kent Mercker*,38,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Schoeneweis*,32,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rheal Cormier*,39,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Todd Coffey,25,79,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Shackelford*,29,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Eddie Guardado,35,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
