Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Russell Martin,23,121,468,415,65,117,26,4,10,65,10,5,45,57,.282,.355,.436,.792,101,181,17,4,1,3,8,1
1B,Nomar Garciaparra,32,122,523,469,82,142,31,2,20,93,3,0,42,30,.303,.367,.505,.872,120,237,15,8,0,4,9,1
2B,Jeff Kent,38,115,473,407,61,119,27,3,14,68,1,2,55,69,.292,.385,.477,.861,119,194,9,8,0,3,8,1
SS,Rafael Furcal#,28,159,736,654,113,196,32,9,15,63,37,13,73,98,.300,.369,.445,.814,107,291,7,1,5,3,3,1
3B,Wilson Betemit#,24,55,193,174,19,42,7,0,9,24,1,0,17,45,.241,.306,.437,.742,87,76,7,0,0,2,3,1
LF,Andre Ethier*,24,126,441,396,50,122,20,7,11,55,5,5,34,77,.308,.365,.477,.842,113,189,11,5,0,6,2,1
CF,Kenny Lofton*,39,129,522,469,79,141,15,12,3,41,32,5,45,42,.301,.360,.403,.763,95,189,16,0,6,2,1,1
RF,J.D. Drew*,30,146,594,494,84,140,34,6,20,100,2,3,89,106,.283,.393,.498,.891,126,246,4,4,1,6,8,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Jose Cruz#,32,86,273,223,34,52,16,1,5,17,5,1,43,54,.233,.353,.381,.734,88,85,3,0,4,3,2,1
CI,Olmedo Saenz,35,103,204,179,30,53,15,0,11,48,0,0,14,47,.296,.363,.564,.927,132,101,4,7,0,4,1,1
2B,Ramon Martinez,33,82,194,176,20,49,7,1,2,24,0,0,15,20,.278,.339,.364,.702,80,64,9,1,2,0,1,1
CF,Matt Kemp,21,52,166,154,30,39,7,1,7,23,6,0,9,53,.253,.289,.448,.737,85,69,1,0,0,3,1,1
IF,Julio Lugo,30,49,164,146,16,32,5,1,0,10,6,5,12,29,.219,.278,.267,.545,41,39,2,1,2,3,0,1
3B,Willy Aybar#,23,43,151,128,15,32,12,0,3,22,1,0,18,17,.250,.356,.414,.770,97,53,5,3,2,0,0,1
CF,Jason Repko,25,69,150,130,21,33,5,1,3,16,10,4,15,24,.254,.345,.377,.722,85,49,2,3,2,0,1,1
3B,Cesar Izturis#,26,32,129,119,10,30,7,1,1,12,1,3,7,6,.252,.302,.353,.655,67,42,1,2,0,1,3,1
3B,Bill Mueller#,35,32,126,107,12,27,7,0,3,15,1,1,17,9,.252,.357,.402,.759,94,43,1,1,0,1,3,1
1B,James Loney*,22,48,111,102,20,29,6,5,4,18,1,0,8,10,.284,.342,.559,.901,125,57,8,1,0,0,1,1
C,Dioner Navarro#,22,25,86,75,5,21,2,0,2,8,1,0,11,18,.280,.372,.387,.759,95,29,1,0,0,0,4,1
LF,Marlon Anderson*,32,25,73,64,12,24,3,2,7,15,2,2,7,8,.375,.431,.813,1.243,208,52,3,0,1,1,0,1
C,Sandy Alomar,40,27,62,62,3,20,5,0,0,9,0,0,0,7,.323,.323,.403,.726,84,25,3,0,0,0,0,1
C,Toby Hall,30,21,60,57,2,21,4,0,0,8,0,0,2,5,.368,.383,.439,.822,110,25,2,0,0,1,2,1
OF,Ricky Ledee*,32,43,55,53,4,13,5,0,1,8,1,0,2,10,.245,.273,.396,.669,68,21,3,0,0,0,0,1
IF,Oscar Robles*,30,29,39,33,6,5,0,1,0,0,0,0,5,5,.152,.263,.212,.475,24,7,0,0,1,0,0,1
3B,Joel Guzman,21,8,23,19,2,4,0,0,0,3,0,0,3,2,.211,.348,.211,.558,48,4,3,1,0,0,0,1
RF,Cody Ross,25,8,14,14,4,7,1,1,2,9,1,0,0,2,.500,.500,1.143,1.643,303,16,0,0,0,0,0,1
OF,Delwyn Young#,24,8,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
C,Einar Diaz,33,3,3,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,244,2,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Derek Lowe,33,33,79,64,5,6,2,0,0,3,0,0,4,19,.094,.145,.125,.270,-30,8,1,0,10,1,0,1
P,Brad Penny,28,33,70,65,3,12,3,0,0,5,0,0,0,16,.185,.185,.231,.415,6,15,0,0,5,0,0,1
P,Aaron Sele,36,26,33,26,2,5,1,0,0,0,0,0,1,7,.192,.222,.231,.453,16,6,1,0,6,0,0,1
P,Brett Tomko,33,44,31,25,2,3,0,0,0,0,0,0,1,13,.120,.154,.120,.274,-28,3,0,0,5,0,0,1
P,Greg Maddux,40,12,29,25,1,5,1,0,0,3,1,0,0,5,.200,.192,.240,.432,10,6,0,0,3,1,0,1
P,Chad Billingsley,21,16,28,24,2,2,0,0,0,2,0,0,2,15,.083,.185,.083,.269,-27,2,0,1,1,0,0,1
P,Mark Hendrickson*,32,17,23,19,1,0,0,0,0,0,0,0,2,14,.000,.095,.000,.095,-72,0,0,0,2,0,0,1
P,Jae Weong Seo,29,17,20,18,0,2,0,0,0,0,0,0,1,6,.111,.158,.111,.269,-29,2,1,0,1,0,0,1
P,Odalis Perez*,28,19,17,15,3,1,0,0,0,0,0,0,1,1,.067,.125,.067,.192,-49,1,0,0,1,0,0,1
P,Hung-Chih Kuo*,24,25,11,8,1,1,1,0,0,0,0,0,0,6,.125,.125,.250,.375,-7,2,0,0,3,0,0,1
P,Eric Stults*,26,6,6,5,1,3,0,0,0,0,0,0,0,1,.600,.600,.600,1.200,209,3,0,0,1,0,0,1
P,Jonathan Broxton,22,65,4,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,-3,0,0,0,1,0,0,1
P,Franquelis Osoria,24,12,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Joe Beimel*,29,59,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Tim Hamulack,29,33,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Elmer Dessens,35,19,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Eric Gagne,30,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Takashi Saito*,36,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Danys Báez,28,42,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Giovanni Carrara,38,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Lance Carter,31,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Yhency Brazoban,26,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,30.0,162,6394,5628,820,1552,307,58,153,787,128,49,601,959,.276,.348,.432,.781,99,2434,140,51,66,48,61,1
,Rank in 16 NL teams,,,,3,4,1,7,1,15,,2,12,3,4,1,1,6,3,,4,,14,,5,,1
,Non-Pitcher Totals,29.9,162,6038,5327,799,1512,299,58,153,774,127,49,588,851,.284,.358,.448,.806,105,2386,137,50,27,46,61,1
,Pitcher Totals,30.7,162,356,301,21,40,8,0,0,13,1,0,13,108,.133,.170,.159,.330,-15,48,3,1,39,2,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
