Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Brad Ausmus,37,139,502,439,37,101,16,1,2,39,3,1,45,71,.230,.308,.285,.593,54,125,21,6,9,3,2,1
1B,Lance Berkman#,30,152,646,536,95,169,29,0,45,136,3,2,98,106,.315,.420,.621,1.041,163,333,11,4,0,8,22,1
2B,Craig Biggio,40,145,607,548,79,135,33,0,21,62,3,2,40,84,.246,.306,.422,.727,84,231,15,9,5,5,1,1
SS,Adam Everett,29,150,566,514,52,123,28,6,6,59,9,6,34,71,.239,.290,.352,.642,64,181,5,4,10,4,5,1
3B,Morgan Ensberg,30,127,495,387,67,91,17,1,23,58,1,4,101,96,.235,.396,.463,.858,120,179,3,4,0,3,7,1
LF,Preston Wilson,31,102,417,390,40,105,22,2,9,55,6,2,22,94,.269,.309,.405,.714,82,158,18,2,0,3,2,1
CF,Willy Taveras,24,149,587,529,83,147,19,5,1,30,33,9,34,88,.278,.333,.338,.672,74,179,6,11,11,2,0,1
RF,Jason Lane,29,112,345,288,44,58,10,0,15,45,1,2,49,75,.201,.318,.392,.710,81,113,6,2,2,4,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,Mike Lamb*,30,126,422,381,70,117,22,3,12,45,2,4,35,55,.307,.361,.475,.836,113,181,10,0,0,5,6,1
UT,Chris Burke,26,123,413,366,58,101,23,1,9,40,11,1,27,77,.276,.347,.418,.765,96,153,6,14,4,2,0,1
UT,Aubrey Huff*,29,68,261,224,31,56,10,1,13,38,0,0,26,39,.250,.341,.478,.819,107,107,7,7,0,4,3,1
LF,Luke Scott*,28,65,249,214,31,72,19,6,10,37,2,1,30,43,.336,.426,.621,1.047,165,133,2,4,0,1,4,1
C,Eric Munson*,28,53,156,141,10,28,6,0,5,19,0,0,11,32,.199,.269,.348,.617,57,49,2,3,0,1,1,1
SS,Eric Bruntlett,28,73,136,119,11,33,8,0,0,10,3,1,13,21,.277,.351,.345,.695,80,41,2,1,2,1,1,1
OF,Orlando Palmeiro*,37,103,128,119,12,30,6,1,0,17,0,1,6,17,.252,.294,.319,.613,58,38,2,1,2,0,0,1
C,Humberto Quintero,26,11,22,21,2,7,2,0,0,2,0,0,1,3,.333,.364,.429,.792,103,9,2,0,0,0,0,1
UT,J.R. House,26,4,9,9,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
OF,Charlton Jimerson,26,17,6,6,2,2,0,0,1,1,2,0,0,3,.333,.333,.833,1.167,186,5,0,0,0,0,0,1
2B,Joe McEwing,33,7,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
 ,Hector Gimenez#,23,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Roy Oswalt,28,33,90,66,3,10,1,0,1,8,0,0,4,15,.152,.200,.212,.412,6,14,2,0,20,0,0,1
P,Andy Pettitte*,34,36,73,62,4,12,3,0,1,5,0,0,1,19,.194,.206,.290,.497,26,18,0,0,10,0,0,1
