Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Paul Lo Duca,34,124,551,512,80,163,39,1,5,49,3,0,24,38,.318,.355,.428,.783,102,219,15,6,7,2,0,1
1B,Carlos Delgado*,34,144,618,524,89,139,30,2,38,114,0,0,74,120,.265,.361,.548,.909,131,287,12,10,0,10,11,1
2B,Jose Valentin#,36,137,432,384,56,104,24,3,18,62,6,2,37,71,.271,.330,.490,.820,109,188,5,0,5,6,5,1
SS,Jose Reyes#,23,153,703,647,122,194,30,17,19,81,64,17,53,81,.300,.354,.487,.841,115,315,6,1,2,0,6,1
3B,David Wright,23,154,661,582,96,181,40,5,26,116,20,5,66,113,.311,.381,.531,.912,133,309,15,5,0,8,13,1
LF,Cliff Floyd*,33,97,376,332,45,81,19,1,11,44,6,0,29,58,.244,.324,.407,.731,88,135,5,12,0,3,3,1
CF,Carlos Beltran#,29,140,617,510,127,140,38,1,41,116,18,3,95,99,.275,.388,.594,.982,150,303,6,4,1,7,6,1
RF,Xavier Nady,27,75,292,265,37,70,15,1,14,40,2,1,19,51,.264,.326,.487,.813,107,129,7,6,1,1,4,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Endy Chavez*,28,133,390,353,48,108,22,5,4,42,12,3,24,44,.306,.348,.431,.779,101,152,7,0,11,2,3,1
2B,Chris Woodward,30,83,253,222,25,48,10,1,3,25,1,1,23,55,.216,.289,.311,.600,56,69,2,1,4,3,2,1
OF,Lastings Milledge,21,56,185,166,14,40,7,2,4,22,1,2,12,39,.241,.310,.380,.689,78,63,4,5,1,1,4,1
1B,Julio Franco,47,95,179,165,14,45,10,0,2,26,6,1,13,49,.273,.330,.370,.699,81,61,11,1,0,0,2,1
C,Ramon Castro,30,40,144,126,13,30,7,0,4,12,0,0,15,40,.238,.322,.389,.711,83,49,2,1,1,1,2,1
2B,Kazuo Matsui#,30,38,139,130,10,26,6,0,1,7,2,0,6,19,.200,.235,.269,.505,31,35,1,0,3,0,1,1
RF,Shawn Green*,33,34,126,113,14,29,9,0,4,15,0,0,8,18,.257,.325,.442,.768,97,50,8,4,0,1,1,1
LF,Michael Tucker*,35,35,74,56,3,11,4,0,1,6,2,0,16,14,.196,.378,.321,.700,85,18,2,1,0,1,0,1
MI,Anderson Hernandez#,23,25,67,66,4,10,1,1,1,3,0,0,1,12,.152,.164,.242,.407,4,16,3,0,0,0,0,1
UT,Eli Marrero,32,25,41,33,4,6,1,0,2,5,2,0,4,15,.182,.282,.394,.676,73,13,0,1,2,1,0,1
OF,Ricky Ledee*,32,27,36,32,4,3,1,0,1,1,0,0,4,6,.094,.194,.219,.413,7,7,0,0,0,0,0,1
C,Mike Difelice,37,15,30,25,3,2,1,0,0,1,0,0,5,10,.080,.233,.120,.353,-4,3,0,0,0,0,0,1
C,Kelly Stinnett,36,7,12,12,0,1,0,0,0,0,0,0,0,4,.083,.083,.083,.167,-56,1,0,0,0,0,0,1
LF,Victor Diaz,24,6,11,11,0,2,1,0,0,2,0,0,0,5,.182,.182,.273,.455,16,3,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Tom Glavine*,40,30,70,53,6,9,1,0,0,2,0,0,7,18,.170,.267,.189,.455,21,10,2,0,10,0,0,1
P,Steve Trachsel,35,28,59,50,4,7,1,0,1,2,0,0,4,13,.140,.218,.220,.438,14,11,0,1,4,0,0,1
P,Pedro Martinez,34,22,49,38,2,4,1,0,0,1,0,0,2,16,.105,.150,.132,.282,-26,5,0,0,9,0,0,1
P,Orlando Hernandez,40,18,40,35,4,5,0,1,0,2,1,0,0,10,.143,.143,.200,.343,-12,7,0,0,5,0,0,1
P,John Maine,25,16,32,28,3,1,1,0,0,0,0,0,0,16,.036,.069,.071,.140,-63,2,0,1,3,0,0,1
P,Darren Oliver,35,43,16,15,2,2,1,0,0,2,0,0,1,7,.133,.188,.200,.388,1,3,0,0,0,0,0,1
P,Oliver Perez*,24,7,15,13,0,1,0,0,0,0,0,0,2,4,.077,.200,.077,.277,-24,1,1,0,0,0,0,1
P,Alay Soler,26,6,15,11,0,1,0,0,0,0,0,0,0,6,.091,.091,.091,.182,-53,1,0,0,4,0,0,1
P,Brian Bannister,25,8,13,12,2,4,3,0,0,2,0,0,0,3,.333,.333,.583,.917,131,7,0,0,1,0,0,1
P,David Williams*,27,6,11,9,1,2,0,0,0,0,0,0,2,4,.222,.364,.222,.586,58,2,0,0,0,0,0,1
P,Mike Pelfrey,22,4,9,9,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Geremi Gonzalez,31,3,6,3,1,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,-27,0,0,0,2,0,0,1
P,Jose Lima,33,4,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Victor Zambrano#,30,5,6,5,0,0,0,0,0,0,0,0,0,1,.000,.167,.000,.167,-51,0,0,1,0,0,0,1
P,Pedro Feliciano*,29,61,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Duaner Sanchez,26,45,2,1,1,0,0,0,0,0,0,0,0,1,.000,.500,.000,.500,47,0,0,1,0,0,0,1
P,Heath Bell,28,19,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jorge Julio,27,18,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Royce Ring*,25,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Billy Wagner*,34,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Aaron Heilman,27,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bartolome Fortunato,31,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Philip Humber,23,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Henry Owens,27,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Roberto Hernandez,41,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Guillermo Mota,32,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Bradford,31,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
