Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Juan Alvarez*,24,1,1,.500,5.02,18,0,5,0,0,0,14.1,14,9,8,2,8,0,12,4,1,0,65,1.535,8.8,1.3,5.0,7.5,1.50,1
Rob Bonanno,27,0,3,.000,7.53,3,3,0,0,0,0,14.1,23,12,12,3,5,0,6,0,0,0,69,1.953,14.4,1.9,3.1,3.8,1.20,0
Mike Bovee,24,3,12,.200,5.59,48,8,13,1,1,1,95.0,109,61,59,6,50,4,76,6,0,4,436,1.674,10.3,0.6,4.7,7.2,1.52,1
Jason Brosnan*,30,0,0,,3.46,10,0,4,0,0,0,13.0,13,6,5,2,5,0,11,1,0,3,55,1.385,9.0,1.4,3.5,7.6,2.20,0
Mike Butcher,33,1,4,.200,4.91,37,1,9,0,0,0,58.2,71,37,32,9,33,0,50,6,0,5,281,1.773,10.9,1.4,5.1,7.7,1.52,1
Greg Cadaret*,36,2,1,.667,0.00,9,0,3,0,0,1,10.0,4,2,0,0,3,0,12,0,0,1,36,0.700,3.6,0.0,2.7,10.8,4.00,1
Anthony Chavez,27,1,4,.200,2.63,53,0,51,0,0,22,51.1,44,20,15,5,17,0,42,6,0,0,218,1.188,7.7,0.9,3.0,7.4,2.47,1
Jason Dickson,25,2,1,.667,1.78,4,4,0,0,0,0,25.1,26,5,5,2,4,0,18,1,1,0,100,1.184,9.2,0.7,1.4,6.4,4.50,1
Geoff Edsell,26,4,8,.333,4.17,56,0,27,0,0,4,69.0,63,45,32,8,33,1,64,5,0,6,305,1.391,8.2,1.0,4.3,8.3,1.94,0
Erik Hanson,33,5,5,.500,4.50,14,14,0,2,1,0,82.0,82,43,41,7,36,0,60,3,0,6,353,1.439,9.0,0.8,4.0,6.6,1.67,1
Pep Harris,25,1,0,1.000,2.84,2,0,1,0,0,1,6.1,4,2,2,0,3,0,7,0,0,1,25,1.105,5.7,0.0,4.3,9.9,2.33,1
Mike Holtz*,25,0,0,,1.74,10,0,5,0,0,2,10.1,10,4,2,1,6,0,18,1,0,0,48,1.548,8.7,0.9,5.2,15.7,3.00,1
Joe Jacobsen,26,0,0,,2.70,2,0,0,0,0,0,3.1,3,1,1,1,0,0,0,1,0,0,14,0.900,8.1,2.7,0.0,0.0,,0
Jack McDowell,32,0,0,,6.00,1,1,0,0,0,0,3.0,4,2,2,0,2,0,0,0,0,1,14,2.000,12.0,0.0,6.0,0.0,0.00,1
Mike Mimbs*,29,1,1,.500,4.70,19,0,5,0,0,0,23.0,25,12,12,1,14,0,18,1,0,4,106,1.696,9.8,0.4,5.5,7.0,1.29,1
Rich Robertson*,29,11,12,.478,3.81,27,27,0,2,0,0,175.0,171,85,74,14,68,0,123,8,0,9,744,1.366,8.8,0.7,3.5,6.3,1.81,1
Jeff Schmidt,27,0,1,.000,6.60,18,0,3,0,0,0,30.0,47,31,22,5,11,0,16,3,2,9,152,1.933,14.1,1.5,3.3,4.8,1.45,1
Scott Schoeneweis*,24,11,8,.579,4.50,27,27,0,2,0,0,180.0,188,102,90,18,59,0,133,9,1,9,787,1.372,9.4,0.9,3.0,6.7,2.25,1
Steve Sparks,32,0,4,.000,2.89,4,4,0,2,0,0,28.0,23,11,9,2,6,0,19,1,0,2,114,1.036,7.4,0.6,1.9,6.1,3.17,1
William VanLandingham,27,0,6,.000,11.23,9,8,0,0,0,0,33.2,48,46,42,2,44,0,12,4,3,6,189,2.733,12.8,0.5,11.8,3.2,0.27,1
Jarrod Washburn*,23,4,5,.444,4.32,14,14,0,2,0,0,91.2,91,44,44,7,43,0,66,5,0,5,402,1.462,8.9,0.7,4.2,6.5,1.53,1
Allen Watson*,27,0,1,.000,4.50,1,1,0,0,0,0,6.0,6,3,3,1,2,0,8,0,0,1,26,1.333,9.0,1.5,3.0,12.0,4.00,1
Shad Williams,27,1,4,.200,3.18,14,10,1,1,0,0,68.0,65,30,24,9,18,0,29,1,1,2,281,1.221,8.6,1.2,2.4,3.8,1.61,1
Trevor Wilson*,32,5,9,.357,3.62,21,21,0,4,1,0,141.2,130,67,57,14,59,0,94,11,4,6,604,1.334,8.3,0.9,3.7,6.0,1.59,1
