Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Steve Avery*,28,0,2,.000,5.56,3,3,0,0,0,0,11.1,9,9,7,2,9,0,6,1,0,0,53,1.588,7.1,1.6,7.1,4.8,0.67,1,1998,AAA,BOS
Brian Barkley*,22,7,9,.438,4.91,23,23,0,1,0,0,139.1,161,81,76,22,50,4,88,7,2,5,609,1.514,10.4,1.4,3.2,5.7,1.76,1,1998,AAA,BOS
Mike Blais,26,0,1,.000,7.71,2,0,1,0,0,0,2.1,4,2,2,0,2,1,0,0,0,0,12,2.571,15.4,0.0,7.7,0.0,0.00,0,1998,AAA,BOS
Robinson Checo,26,6,2,.750,4.56,11,10,0,0,0,0,53.1,48,30,27,9,26,1,46,5,0,4,233,1.388,8.1,1.5,4.4,7.8,1.77,1,1998,AAA,BOS
Jim Corsi,36,0,0,,0.00,1,1,0,0,0,0,2.0,3,0,0,0,0,0,1,0,0,0,8,1.500,13.5,0.0,0.0,4.5,,1,1998,AAA,BOS
John Cummings*,29,0,5,.000,6.16,10,8,1,0,0,0,38.0,46,28,26,3,12,0,17,3,0,2,170,1.526,10.9,0.7,2.8,4.0,1.42,1,1998,AAA,BOS
Dennis Eckersley,43,0,0,,4.50,2,0,0,0,0,0,2.0,2,1,1,1,0,0,2,0,0,0,8,1.000,9.0,4.5,0.0,9.0,,1,1998,AAA,BOS
Jim Farrell,24,14,8,.636,5.51,28,25,0,2,1,0,163.1,176,106,100,31,52,0,142,5,1,8,709,1.396,9.7,1.7,2.9,7.8,2.73,0,1998,AAA,BOS
Jared Fernandez,26,1,1,.500,4.74,5,2,2,0,0,0,24.2,26,16,13,5,7,0,15,3,0,4,107,1.338,9.5,1.8,2.6,5.5,2.14,1,1998,AAA,BOS
Dave Fleming*,28,1,1,.500,7.58,4,4,0,0,0,0,19.0,21,18,16,5,13,0,4,0,0,0,90,1.789,9.9,2.4,6.2,1.9,0.31,1,1998,AAA,BOS
Pat Flury,25,0,0,,5.64,17,0,5,0,0,0,22.1,23,15,14,3,16,0,22,0,0,4,100,1.746,9.3,1.2,6.4,8.9,1.38,0,1998,AAA,BOS
Steve Frey*,34,4,2,.667,3.88,50,0,16,0,0,2,62.2,66,29,27,6,22,4,42,1,0,3,270,1.404,9.5,0.9,3.2,6.0,1.91,1,1998,AAA,BOS
Rich Garces,27,0,1,.000,5.40,7,0,7,0,0,3,8.1,6,5,5,1,2,1,10,0,0,1,33,0.960,6.5,1.1,2.2,10.8,5.00,1,1998,AAA,BOS
Joe Hudson,27,2,2,.500,4.53,46,0,26,0,0,10,47.2,57,32,24,3,23,3,32,0,0,4,222,1.678,10.8,0.6,4.3,6.0,1.39,1,1998,AAA,BOS
Keith Johns,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,0,1,0,0,6,2.000,0.0,0.0,18.0,0.0,0.00,1,1998,AAA,BOS
Ron Mahay*,27,3,1,.750,4.17,23,1,8,0,0,3,41.0,37,20,19,8,19,2,41,0,0,3,179,1.366,8.1,1.8,4.2,9.0,2.16,1,1998,AAA,BOS
Peter Munro,23,5,4,.556,4.05,18,17,0,0,0,0,106.2,111,49,48,10,35,2,75,4,0,8,450,1.369,9.4,0.8,3.0,6.3,2.14,1,1998,AAA,BOS
Juan Pena,21,8,10,.444,4.38,24,23,0,1,1,0,139.2,141,73,68,17,51,3,146,8,2,14,606,1.375,9.1,1.1,3.3,9.4,2.86,1,1998,AAA,BOS
Brian Rose,22,0,3,.000,7.64,6,6,0,0,0,0,17.2,24,19,15,5,4,0,17,2,0,0,84,1.585,12.2,2.5,2.0,8.7,4.25,1,1998,AAA,BOS
Steve Schrenk,29,8,3,.727,2.82,34,0,6,0,0,1,60.2,60,27,19,8,23,1,45,2,0,6,265,1.368,8.9,1.2,3.4,6.7,1.96,1,1998,AAA,BOS
Brian Shouse*,29,2,0,1.000,2.90,22,1,15,0,0,6,31.0,21,11,10,7,7,0,25,0,0,0,121,0.903,6.1,2.0,2.0,7.3,3.57,1,1998,AAA,BOS
Chris Thompson,25,0,0,,3.00,2,0,1,0,0,0,3.0,3,1,1,1,1,0,3,1,0,1,12,1.333,9.0,3.0,3.0,9.0,3.00,0,1998,AAA,BOS
Carlos Valdez,26,4,3,.571,4.10,37,5,8,0,0,0,74.2,74,38,34,12,22,2,75,4,0,6,321,1.286,8.9,1.4,2.7,9.0,3.41,1,1998,AAA,BOS
Dario Veras,25,2,0,1.000,3.72,23,0,21,0,0,7,29.0,30,12,12,4,11,3,27,0,0,0,124,1.414,9.3,1.2,3.4,8.4,2.45,1,1998,AAA,BOS
Pete Walker,29,1,4,.200,5.94,22,0,6,0,0,0,33.1,34,26,22,8,17,1,19,0,0,1,145,1.530,9.2,2.2,4.6,5.1,1.12,1,1998,AAA,BOS
John Wasdin,25,1,0,1.000,3.00,4,2,2,0,0,0,12.0,11,6,4,0,5,0,10,0,0,1,52,1.333,8.3,0.0,3.8,7.5,2.00,1,1998,AAA,BOS
David West*,33,5,0,1.000,1.13,17,0,11,0,0,3,24.0,19,4,3,1,12,1,23,2,0,1,106,1.292,7.1,0.4,4.5,8.6,1.92,1,1998,AAA,BOS
Jay Yennaco,22,3,2,.600,5.82,11,11,0,1,0,0,60.1,77,43,39,6,16,1,34,0,0,5,266,1.541,11.5,0.9,2.4,5.1,2.13,0,1998,AAA,BOS
