Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Luis Arroyo*,24,0,1,.000,6.75,8,0,5,0,0,0,8.0,11,7,6,1,7,0,7,1,0,0,41,2.250,12.4,1.1,7.9,7.9,1.00,0,1998,AAA,NYM
Derek Aucoin,28,0,0,,0.00,3,0,1,0,0,0,4.0,3,0,0,0,0,0,5,0,0,1,15,0.750,6.8,0.0,0.0,11.3,,1,1998,AAA,NYM
Rigo Beltran*,28,6,5,.545,4.29,36,11,7,0,0,1,94.1,104,51,45,16,40,1,98,1,1,5,418,1.527,9.9,1.5,3.8,9.3,2.45,1,1998,AAA,NYM
Brad Clontz,27,2,4,.333,3.43,28,0,7,0,0,0,42.0,43,26,16,4,16,3,49,1,0,2,185,1.405,9.2,0.9,3.4,10.5,3.06,1,1998,AAA,NYM
Octavio Dotel,24,8,6,.571,3.45,17,16,0,1,0,0,99.0,82,47,38,9,43,1,118,2,1,9,424,1.263,7.5,0.8,3.9,10.7,2.74,1,1998,AAA,NYM
Osvaldo Fernández*,28,0,1,.000,5.40,2,0,1,0,0,0,3.1,6,2,2,0,2,0,2,1,0,1,17,2.400,16.2,0.0,5.4,5.4,1.00,0,1998,AAA,NYM
Mike Fyhrie,28,3,7,.300,6.64,24,17,3,0,0,0,100.1,115,83,74,12,45,1,60,5,0,4,461,1.595,10.3,1.1,4.0,5.4,1.33,1,1998,AAA,NYM
Mark Guerra,26,2,1,.667,6.46,18,0,8,0,0,0,30.2,40,24,22,6,14,1,19,1,0,0,142,1.761,11.7,1.8,4.1,5.6,1.36,0,1998,AAA,NYM
Gene Harris,33,0,0,,12.00,2,0,0,0,0,0,3.0,3,4,4,0,4,0,3,0,0,0,15,2.333,9.0,0.0,12.0,9.0,0.75,1,1998,AAA,NYM
Ryan Henderson,28,0,0,,11.25,3,0,0,0,0,0,4.0,6,5,5,0,6,0,2,0,0,0,23,3.000,13.5,0.0,13.5,4.5,0.33,0,1998,AAA,NYM
Josias Manzanillo,30,4,4,.500,3.24,13,12,1,1,0,1,77.2,77,35,28,5,31,0,72,4,0,3,335,1.391,8.9,0.6,3.6,8.3,2.32,1,1998,AAA,NYM
Brian Maxcy,27,3,0,1.000,2.74,28,0,5,0,0,0,49.1,49,25,15,3,27,0,39,4,0,4,228,1.541,8.9,0.5,4.9,7.1,1.44,1,1998,AAA,NYM
Mark Mimbs*,29,9,2,.818,2.08,15,15,0,1,1,0,103.2,74,30,24,8,26,3,92,0,0,1,410,0.965,6.4,0.7,2.3,8.0,3.54,0,1998,AAA,NYM
Carlos Pulido*,26,0,0,,1.69,3,0,1,0,0,0,5.1,6,1,1,1,0,0,6,0,0,0,20,1.125,10.1,1.7,0.0,10.1,,1,1998,AAA,NYM
Bill Pulsipher*,24,7,5,.583,3.96,14,14,0,1,0,0,86.1,91,50,38,12,41,1,58,2,0,8,378,1.529,9.5,1.3,4.3,6.0,1.41,1,1998,AAA,NYM
Armando Reynoso,32,0,2,.000,10.61,2,2,0,0,0,0,9.1,14,11,11,1,4,1,8,1,0,1,45,1.929,13.5,1.0,3.9,7.7,2.00,1,1998,AAA,NYM
Johnny Ruffin,26,1,0,1.000,2.77,17,3,2,0,0,0,39.0,31,15,12,2,20,1,40,0,0,1,161,1.308,7.2,0.5,4.6,9.2,2.00,1,1998,AAA,NYM
Scott Sauerbeck*,26,7,13,.350,3.93,27,27,0,2,0,0,160.1,178,82,70,8,68,1,119,3,2,8,701,1.534,10.0,0.4,3.8,6.7,1.75,1,1998,AAA,NYM
Rick Steed,27,3,7,.300,4.36,13,9,2,0,0,0,53.2,56,34,26,4,29,1,35,3,0,3,239,1.584,9.4,0.7,4.9,5.9,1.21,0,1998,AAA,NYM
Scott Stewart*,22,0,6,.000,6.62,9,9,0,0,0,0,51.2,60,43,38,12,22,0,32,1,0,0,235,1.587,10.5,2.1,3.8,5.6,1.45,1,1998,AAA,NYM
Jeff Tam,27,3,3,.500,1.83,45,0,24,0,0,11,64.0,42,14,13,3,6,0,54,3,0,0,239,0.750,5.9,0.4,0.8,7.6,9.00,1,1998,AAA,NYM
Ricky Trlicek,29,2,2,.500,6.08,19,0,10,0,0,3,26.2,30,20,18,5,12,0,21,1,0,0,118,1.575,10.1,1.7,4.1,7.1,1.75,1,1998,AAA,NYM
Rich Turrentine,27,0,0,,1.42,5,0,5,0,0,1,6.1,4,1,1,0,2,0,9,0,0,0,22,0.947,5.7,0.0,2.8,12.8,4.50,0,1998,AAA,NYM
Efrain Valdez*,31,1,0,1.000,3.92,18,0,10,0,0,1,20.2,23,9,9,0,10,0,15,3,0,1,92,1.597,10.0,0.0,4.4,6.5,1.50,1,1998,AAA,NYM
Derek Wallace,26,5,2,.714,3.88,54,0,44,0,0,16,60.1,58,31,26,3,27,3,50,1,0,4,265,1.409,8.7,0.4,4.0,7.5,1.85,1,1998,AAA,NYM
Paul Wilson,25,4,1,.800,4.42,7,7,0,0,0,0,38.2,42,19,19,2,9,0,30,2,0,1,168,1.319,9.8,0.5,2.1,7.0,3.33,1,1998,AAA,NYM
