Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jim Abbott*,30,2,2,.500,2.61,5,5,0,1,0,0,31.0,31,9,9,1,9,0,20,1,0,2,126,1.290,9.0,0.3,2.6,5.8,2.22,1
Luis Andujar,25,3,3,.500,6.26,13,9,0,0,0,0,50.1,62,38,35,8,15,1,46,5,0,0,226,1.530,11.1,1.4,2.7,8.2,3.07,1
Jose Bautista,33,3,3,.500,3.92,35,0,26,0,0,15,41.1,52,24,18,7,4,0,23,2,0,0,181,1.355,11.3,1.5,0.9,5.0,5.75,1
Kevin Beirne,24,0,0,,4.50,2,2,0,0,0,0,8.0,12,5,4,1,4,0,6,1,0,0,38,2.000,13.5,1.1,4.5,6.8,1.50,1
Mike Bertotti*,28,3,2,.600,5.94,43,6,16,0,0,3,80.1,90,56,53,10,50,0,64,4,0,8,383,1.743,10.1,1.1,5.6,7.2,1.28,1
Chad Bradford,23,4,1,.800,1.94,29,0,10,0,0,0,51.0,50,12,11,3,11,2,27,1,2,2,205,1.196,8.8,0.5,1.9,4.8,2.45,1
Larry Casian*,32,4,1,.800,3.63,43,0,12,0,0,4,52.0,53,22,21,5,16,2,44,1,0,3,216,1.327,9.2,0.9,2.8,7.6,2.75,1
Carlos Castillo,23,1,1,.500,9.00,2,2,0,0,0,0,8.0,12,8,8,4,4,0,4,0,0,0,40,2.000,13.5,4.5,4.5,4.5,1.00,1
Eric Christopherson,29,0,0,,9.00,1,0,1,0,0,0,1.0,3,1,1,0,0,0,0,0,0,0,5,3.000,27.0,0.0,0.0,0.0,,0
Nelson Cruz,25,10,6,.625,5.33,35,18,4,2,1,0,126.2,159,85,75,18,40,1,101,11,1,5,571,1.571,11.3,1.3,2.8,7.2,2.53,1
Tom Fordham*,24,4,2,.667,3.02,9,9,0,0,0,0,56.2,38,21,19,6,26,0,39,0,0,3,225,1.129,6.0,1.0,4.1,6.2,1.50,1
Derek Hasselhoff,24,2,0,1.000,6.63,13,0,5,0,0,0,19.0,23,15,14,3,8,0,24,1,1,0,89,1.632,10.9,1.4,3.8,11.4,3.00,0
Mike Heathcott,29,9,6,.600,5.04,39,13,10,1,0,1,109.0,113,65,61,12,51,2,77,5,0,8,483,1.505,9.3,1.0,4.2,6.4,1.51,1
Russ Herbert,26,9,10,.474,5.06,28,28,0,2,0,0,163.2,182,100,92,25,74,0,147,10,1,5,728,1.564,10.0,1.4,4.1,8.1,1.99,0
Bob Howry,24,1,2,.333,3.41,23,0,11,0,0,5,31.2,25,12,12,2,10,3,22,2,0,4,130,1.105,7.1,0.6,2.8,6.3,2.20,1
David Lundquist,25,3,0,1.000,3.60,12,0,8,0,0,2,15.0,12,6,6,0,7,0,12,1,0,1,64,1.267,7.2,0.0,4.2,7.2,1.71,1
Jim Parque*,23,2,3,.400,3.94,8,8,0,0,0,0,48.0,49,26,21,7,25,0,31,1,3,1,213,1.542,9.2,1.3,4.7,5.8,1.24,1
Rich Pratt*,27,6,12,.333,6.29,29,23,4,1,0,0,133.0,191,112,93,29,44,3,76,4,5,1,615,1.767,12.9,2.0,3.0,5.1,1.73,0
Todd Rizzo*,27,7,3,.700,6.75,50,0,19,0,0,4,72.0,102,62,54,6,39,3,58,3,1,10,358,1.958,12.8,0.8,4.9,7.3,1.49,1
Bill Simas,26,1,0,1.000,0.00,5,0,4,0,0,1,9.0,3,1,0,0,2,1,11,0,0,0,33,0.556,3.0,0.0,2.0,11.0,5.50,1
John Snyder,23,7,3,.700,4.36,15,15,0,1,0,0,97.0,112,49,47,11,34,1,63,5,2,2,429,1.505,10.4,1.0,3.2,5.8,1.85,1
Bob Theodile,25,0,2,.000,7.68,17,5,5,0,0,0,38.2,36,35,33,7,31,0,24,1,0,4,178,1.733,8.4,1.6,7.2,5.6,0.77,0
