Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Manuel Barrios,23,2,0,1.000,3.70,18,1,6,0,0,0,24.1,19,10,10,3,9,2,22,1,0,0,98,1.151,7.0,1.1,3.3,8.1,2.44,1,1998,AAA,MIA
Toby Borland,29,3,0,1.000,2.70,19,0,6,0,0,1,36.2,33,12,11,3,21,1,26,1,1,4,158,1.473,8.1,0.7,5.2,6.4,1.24,1,1998,AAA,MIA
Archie Corbin,30,2,2,.500,2.59,34,0,12,0,0,3,48.2,25,15,14,2,46,1,55,0,0,7,212,1.459,4.6,0.4,8.5,10.2,1.20,1,1998,AAA,MIA
Reid Cornelius,28,3,2,.600,4.01,8,8,0,1,1,0,49.1,50,25,22,5,13,2,31,2,0,0,215,1.277,9.1,0.9,2.4,5.7,2.38,1,1998,AAA,MIA
Ryan Dempster,21,3,1,.750,3.27,5,5,0,1,0,0,33.0,33,14,12,4,12,1,24,1,0,2,137,1.364,9.0,1.1,3.3,6.5,2.00,1,1998,AAA,MIA
Joe Fontenot,21,0,1,.000,12.00,1,1,0,0,0,0,3.0,4,4,4,1,2,0,0,0,0,0,15,2.000,12.0,3.0,6.0,0.0,0.00,1,1998,AAA,MIA
Mike Gardiner,32,5,7,.417,6.01,14,14,0,1,0,0,88.1,107,63,59,17,34,1,53,1,0,1,397,1.596,10.9,1.7,3.5,5.4,1.56,1,1998,AAA,MIA
Gabe Gonzalez*,26,3,9,.250,5.48,57,4,13,0,0,2,87.0,101,67,53,3,53,5,41,1,1,2,412,1.770,10.4,0.3,5.5,4.2,0.77,1,1998,AAA,MIA
Ken Grundt*,28,2,0,1.000,5.91,16,0,4,0,0,1,21.1,23,15,14,1,15,0,12,1,0,0,98,1.781,9.7,0.4,6.3,5.1,0.80,1,1998,AAA,MIA
Chris Hammond*,32,1,3,.250,4.82,5,5,0,0,0,0,28.0,35,17,15,2,14,2,22,0,0,0,129,1.750,11.3,0.6,4.5,7.1,1.57,1,1998,AAA,MIA
Lionel Hastings,25,0,0,,0.00,1,0,1,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0,3,1.500,13.5,0.0,0.0,13.5,,0,1998,AAA,MIA
Ryan Hawblitzel,27,8,5,.615,5.59,20,19,0,0,0,0,103.0,133,68,64,20,14,0,72,2,0,3,437,1.427,11.6,1.7,1.2,6.3,5.14,1,1998,AAA,MIA
Oscar Henriquez,24,1,0,1.000,2.56,26,0,19,0,0,11,31.2,29,12,9,3,12,0,37,2,0,4,134,1.295,8.2,0.9,3.4,10.5,3.08,1,1998,AAA,MIA
Joe Jacobsen,26,1,3,.250,5.95,9,8,0,0,0,0,42.1,64,29,28,8,7,0,17,0,0,1,191,1.677,13.6,1.7,1.5,3.6,2.43,0,1998,AAA,MIA
Dane Johnson,35,1,0,1.000,3.38,2,0,1,0,0,0,2.2,3,1,1,1,1,0,0,0,0,0,11,1.500,10.1,3.4,3.4,0.0,0.00,1,1998,AAA,MIA
Andy Larkin,24,4,1,.800,6.37,11,10,0,0,0,0,53.2,55,39,38,8,32,2,41,4,0,2,246,1.621,9.2,1.3,5.4,6.9,1.28,1,1998,AAA,MIA
Eric Ludwick,26,1,3,.250,3.71,8,8,0,0,0,0,26.2,25,17,11,1,13,0,26,1,0,3,118,1.425,8.4,0.3,4.4,8.8,2.00,1,1998,AAA,MIA
Matt Mantei,24,1,2,.333,5.51,16,0,8,0,0,3,16.1,11,10,10,2,18,1,25,0,0,2,76,1.776,6.1,1.1,9.9,13.8,1.39,1,1998,AAA,MIA
Rafael Medina,23,4,2,.667,3.90,11,9,1,3,1,0,57.2,53,27,25,8,26,1,41,2,1,4,245,1.370,8.3,1.2,4.1,6.4,1.58,1,1998,AAA,MIA
Reynol Mendoza,27,5,10,.333,6.19,24,18,1,1,0,0,125.0,163,101,86,18,57,3,59,5,2,3,583,1.760,11.7,1.3,4.1,4.2,1.04,0,1998,AAA,MIA
Donn Pall,36,1,2,.333,4.15,29,0,25,0,0,14,34.2,33,17,16,1,10,0,33,0,0,1,147,1.240,8.6,0.3,2.6,8.6,3.30,1,1998,AAA,MIA
Hector Ramirez,26,3,3,.500,6.75,55,0,21,0,0,3,86.2,106,68,65,15,30,1,50,0,0,8,385,1.569,11.0,1.6,3.1,5.2,1.67,1,1998,AAA,MIA
Rob Stanifer,26,4,2,.667,4.31,21,1,10,0,0,4,39.2,39,20,19,1,13,2,29,1,0,1,166,1.311,8.8,0.2,2.9,6.6,2.23,1,1998,AAA,MIA
Brandon Villafuerte,22,1,0,1.000,6.35,10,0,1,0,0,0,11.1,15,8,8,2,8,0,9,1,0,1,55,2.029,11.9,1.6,6.4,7.1,1.13,1,1998,AAA,MIA
Mike Villano,26,3,5,.375,7.69,13,10,1,0,0,0,59.2,82,55,51,14,18,0,47,3,2,3,277,1.676,12.4,2.1,2.7,7.1,2.61,0,1998,AAA,MIA
John Wehner,31,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,0,3,1.000,0.0,0.0,9.0,0.0,0.00,1,1998,AAA,MIA
Jimmy Williams*,33,4,5,.444,5.09,19,9,3,0,0,0,53.0,63,33,30,8,24,2,43,1,0,4,236,1.642,10.7,1.4,4.1,7.3,1.79,0,1998,AAA,MIA
Ed Yarnall*,22,4,5,.444,6.20,15,13,0,2,0,0,69.2,79,60,48,11,39,4,47,3,1,2,331,1.694,10.2,1.4,5.0,6.1,1.21,1,1998,AAA,MIA
