Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Curtis Charles,22,10,30,28,4,5,0,1,0,1,2,2,1,10,.179,.233,.250,.483,7,0,1,0,0,0,,0
Ashanti Davison,19,7,27,26,1,4,0,1,0,1,0,1,1,6,.154,.185,.231,.416,6,3,0,0,0,0,,0
Maikell Diaz,19,59,200,169,26,41,7,4,3,24,4,2,20,40,.243,.335,.385,.720,65,1,4,6,1,0,,0
Franky Figueroa,21,137,554,515,61,142,29,4,13,94,8,0,14,113,.276,.307,.423,.730,218,15,14,0,11,1,,0
Eddy Garabito#,21,135,546,481,81,119,20,8,9,66,25,15,44,93,.247,.310,.378,.688,182,9,5,4,12,3,,1
Mack Haman,22,2,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,,0
Joey Hammond,20,38,152,135,19,32,6,1,1,15,1,2,16,21,.237,.322,.319,.641,43,5,1,0,0,0,,0
Corey Hoch,22,16,38,34,6,7,3,0,1,4,0,0,4,6,.206,.289,.382,.672,13,1,0,0,0,1,,0
Daren Hooper,21,96,356,319,36,66,13,1,8,36,1,2,26,147,.207,.285,.329,.614,105,4,9,1,1,0,,0
Brian Hughes,22,38,140,121,14,35,6,1,1,20,7,2,13,17,.289,.365,.380,.745,46,4,2,3,1,0,,0
Eddy Martinez,20,113,412,361,46,95,16,1,2,39,21,7,33,66,.263,.326,.330,.655,119,9,2,13,3,0,,0
Luis Matos,19,133,561,503,73,137,26,6,7,62,42,14,38,90,.272,.328,.390,.718,196,9,7,6,7,0,,1
Darnell McDonald,19,134,575,528,87,138,24,5,6,44,35,11,33,117,.261,.308,.360,.668,190,5,5,4,5,0,,1
Tom McGee,23,50,139,123,16,33,5,0,2,14,4,2,9,23,.268,.328,.358,.686,44,2,3,2,2,0,,0
Juan Pacheco,21,1,4,3,1,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,0,0,0,0,0,0,,0
Chris Paxton*,21,63,202,170,20,44,11,0,1,19,0,1,27,39,.259,.365,.341,.706,58,3,2,2,1,2,,0
Rich Paz,20,98,415,325,55,104,10,4,5,56,22,7,75,42,.320,.453,.422,.874,137,6,8,2,5,2,,0
Richard Perez,20,23,39,35,6,4,0,0,0,4,1,2,2,13,.114,.158,.114,.272,4,0,0,1,1,0,,0
Roberto Rivera#,21,110,427,390,55,93,21,5,7,50,17,4,25,99,.238,.288,.372,.660,145,5,4,3,5,1,,0
Jayson Werth,19,120,476,408,71,108,20,3,8,53,21,6,50,92,.265,.364,.387,.751,158,14,15,1,2,0,,1
