Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Andy Bevins,22,130,556,508,68,124,30,3,18,98,6,4,34,145,.244,.303,.421,.724,214,10,10,1,3,1,,0
Ryan Darr,20,12,42,38,7,11,2,2,0,2,0,1,2,10,.289,.341,.447,.789,17,0,1,1,0,0,,0
Miguel Diaz,20,53,142,139,21,29,7,0,1,16,4,6,0,19,.209,.214,.281,.495,39,6,1,2,0,0,,0
Alex Eckelman,23,16,57,52,7,17,4,1,1,11,0,2,5,9,.327,.386,.500,.886,26,0,0,0,0,0,,0
Derek Feramisco,23,26,99,85,18,17,4,0,1,5,1,0,8,23,.200,.296,.282,.578,24,0,4,1,1,0,,0
Lance Franks,22,58,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,0,0,0,0,,0
Aaron Gentry,23,99,328,279,39,66,10,2,3,27,13,4,29,98,.237,.315,.319,.634,89,5,6,7,7,0,,0
Dave Kim,22,127,540,463,75,143,38,2,13,92,3,7,53,77,.309,.389,.484,.873,224,4,13,3,8,2,,0
Jason Lee*,21,122,440,382,51,101,15,5,5,47,10,10,43,103,.264,.351,.369,.720,141,5,9,4,2,3,,0
Rob Macrory,23,123,561,488,86,141,13,3,1,62,40,15,47,70,.289,.358,.334,.692,163,10,7,16,3,1,,0
T.J. Maier,23,84,327,271,47,73,14,1,2,28,6,5,45,52,.269,.384,.351,.734,95,5,6,4,1,0,,0
Kevin Nykoluk,23,67,236,218,29,61,7,0,2,24,1,4,13,34,.280,.331,.339,.670,74,6,4,0,1,0,,0
Bill Ortega,22,105,447,398,57,110,23,2,2,60,4,8,39,69,.276,.347,.359,.706,143,14,5,3,2,0,,1
Pablo Ozuna,23,133,592,538,122,192,27,10,9,62,62,26,29,56,.357,.400,.494,.894,266,6,11,12,2,3,,1
Tom Pagnozzi,35,4,14,8,2,1,0,0,0,1,0,0,6,1,.125,.500,.125,.625,1,0,0,0,0,0,,1
Luke Quaccia*,23,131,496,437,68,122,31,1,11,67,4,2,46,88,.279,.357,.430,.787,188,15,8,3,2,5,,0
Ruben Rosario,23,12,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,,0
Bryan Rupert,23,81,304,272,29,59,12,2,9,30,4,2,26,80,.217,.286,.375,.661,102,5,1,3,2,0,,0
Joe Secoda,20,10,24,24,2,1,0,0,0,0,0,0,0,15,.042,.042,.042,.083,1,2,0,0,0,0,,0
Jovany William,21,54,175,158,20,34,10,1,4,21,3,1,10,43,.215,.269,.367,.636,58,2,2,4,1,0,,0
