Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Mo Blakeney,25,94,347,307,34,75,14,3,2,32,10,12,27,75,.244,.314,.329,.643,101,5,5,6,2,0,,0
Milton Bradley#,20,75,314,281,54,85,21,4,6,50,13,8,23,57,.302,.360,.470,.830,132,7,4,3,3,1,,1
Danny Bravo#,21,101,398,343,48,95,12,4,4,44,7,10,32,65,.277,.352,.370,.722,127,11,8,14,1,2,,0
Lance Burkhart,23,17,70,50,10,12,3,1,1,11,1,3,16,17,.240,.435,.400,.835,20,0,2,1,1,1,,0
Karl Chatman,23,65,259,221,41,74,11,3,8,41,12,4,26,58,.335,.413,.520,.933,115,7,4,7,1,1,,0
Kevin Forbes,22,58,235,211,24,54,10,1,4,28,5,3,15,59,.256,.311,.370,.680,78,4,4,0,5,0,,0
Noah Hall,21,127,519,447,84,142,21,7,11,90,33,9,52,69,.318,.403,.470,.873,210,16,14,3,3,2,,0
Jason Hendricks,22,48,163,145,22,28,1,0,6,20,6,1,11,49,.193,.265,.324,.590,47,2,4,1,2,0,,0
Kevin Hook,21,47,186,158,21,39,5,0,0,13,6,3,20,29,.247,.339,.278,.617,44,6,3,3,2,0,,0
Kenny James#,21,114,496,451,73,114,10,3,2,32,41,6,21,68,.253,.302,.302,.603,136,6,11,12,1,0,,0
Ryan Lentz*,21,3,13,9,6,3,1,0,1,3,0,0,3,2,.333,.538,.778,1.316,7,0,1,0,0,0,,0
Henry Mateo#,21,114,488,416,72,115,20,5,4,41,22,16,40,111,.276,.355,.377,.733,157,5,13,15,4,2,,1
Talmadge Nunnari*,23,79,332,289,51,88,18,0,2,51,4,4,42,44,.304,.395,.388,.782,112,5,1,0,0,2,,1
Willie Oropeza,22,57,220,192,22,44,5,1,1,18,2,4,17,44,.229,.299,.281,.580,54,3,3,6,2,1,,0
Josh Reding,21,73,288,253,32,59,6,0,1,21,13,4,22,71,.233,.305,.269,.573,68,8,4,9,0,1,,0
Luis Rivera,23,60,186,163,28,36,4,1,4,18,3,0,10,34,.221,.295,.331,.626,54,3,8,3,2,0,,0
Luis Rivera,20,25,87,80,8,17,5,0,0,6,1,2,4,28,.213,.250,.275,.525,22,3,0,3,0,0,,0
Scott Sandusky,22,53,205,189,16,54,5,0,1,19,3,1,11,54,.286,.325,.328,.653,62,3,0,5,0,0,,0
Brian Schneider*,21,38,159,134,33,40,7,2,7,30,6,3,16,9,.299,.381,.537,.918,72,3,3,4,2,1,,1
Scott Zech,24,102,373,304,53,87,20,2,3,45,13,8,43,48,.286,.393,.395,.788,120,3,13,9,4,0,,0
