Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Cody Allison*,23,74,271,244,27,58,11,1,5,29,2,3,22,44,.238,.306,.352,.659,86,10,3,0,2,0,,0
Carlos Alvarez,22,72,297,265,33,69,18,3,3,34,6,4,17,62,.260,.328,.385,.713,102,3,11,1,3,1,,0
Edgar Cruz,19,107,440,396,59,98,27,0,16,65,1,0,34,97,.247,.316,.437,.753,173,8,7,0,3,3,,0
Mike Edwards,21,124,571,497,82,146,34,4,8,81,16,6,66,95,.294,.379,.427,.805,212,13,3,3,2,2,,1
Jason Fitzgerald*,22,132,542,490,60,134,28,3,16,80,21,6,38,117,.273,.325,.441,.766,216,1,4,1,9,1,,0
Ben Fowler#,21,57,204,188,20,37,5,0,5,26,0,0,11,74,.197,.235,.303,.538,57,4,0,0,5,0,,0
Luis Gonzalez,19,101,367,320,48,87,14,1,3,32,10,3,28,63,.272,.345,.350,.695,112,5,8,10,1,0,,1
Jon Hamilton*,20,133,580,487,88,127,22,10,15,71,22,9,79,130,.261,.369,.439,.809,214,4,7,3,4,1,,0
Joe Kilburg*,22,121,528,446,81,112,19,4,7,44,24,10,67,93,.251,.354,.359,.713,160,8,4,11,0,0,,0
Jake Messner*,21,25,85,78,9,13,2,0,3,13,3,1,5,21,.167,.212,.308,.519,24,0,0,0,2,0,,0
Billy Munoz*,23,120,487,417,61,111,24,1,12,60,3,2,68,104,.266,.370,.415,.784,173,6,1,0,1,2,,0
Edwin Perez,23,33,109,89,14,21,1,0,1,10,1,2,17,12,.236,.358,.281,.639,25,1,1,0,2,0,,0
Gary Rodriquez*,21,15,52,44,10,16,2,1,0,3,0,0,6,9,.364,.451,.455,.906,20,0,1,1,0,0,,0
Frank Taveras*,22,84,297,281,31,73,12,2,5,33,1,5,10,71,.260,.291,.370,.661,104,5,3,1,2,0,,0
Brad Tiller,22,38,119,103,21,17,2,0,0,5,3,0,13,36,.165,.271,.184,.456,19,1,2,1,0,0,,0
Willy Valera,22,6,23,20,4,4,0,0,1,3,0,1,2,2,.200,.273,.350,.623,7,2,0,1,0,0,,0
Jewell Williams,21,96,395,353,60,88,14,4,8,38,20,6,27,118,.249,.320,.380,.699,134,6,11,1,3,0,,0
