Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ryan Bennett,23,57,198,175,20,50,6,1,2,20,2,0,18,49,.286,.354,.366,.720,64,3,1,3,1,0,,0
Mo Bruce,23,126,560,516,81,176,24,4,15,74,45,15,41,107,.341,.390,.490,.880,253,5,1,1,1,4,,0
Pat Burns#,20,128,545,477,77,126,25,2,10,61,16,2,49,132,.264,.350,.388,.738,185,6,16,0,3,3,,0
Brandon Copeland,21,105,417,345,58,83,23,0,13,48,17,4,52,130,.241,.356,.420,.776,145,3,12,4,4,2,,0
Cesar Crespo#,19,116,483,428,61,108,18,4,6,48,47,14,44,114,.252,.326,.355,.681,152,6,3,7,1,1,,1
Allen Dina,24,2,8,8,1,3,2,0,0,3,0,0,0,1,.375,.375,.625,1.000,5,0,0,0,0,0,,0
Alex Escobar,19,112,483,416,90,129,23,5,27,91,49,7,54,133,.310,.393,.584,.977,243,1,5,5,3,1,,1
Angel Espada,22,40,172,157,26,41,5,1,0,14,20,5,8,15,.261,.304,.306,.609,48,2,2,4,1,0,,0
Tom Johnson,22,89,342,306,54,71,16,5,5,40,22,7,27,87,.232,.298,.366,.664,112,1,3,3,3,0,,0
Clark Lambert,23,11,25,23,3,3,0,0,0,1,0,0,1,6,.130,.200,.130,.330,3,0,1,0,0,0,,0
Sean McGrath,22,26,97,87,6,15,4,0,3,9,3,2,3,28,.172,.226,.322,.548,28,2,3,4,0,0,,0
Kenny Miller,22,35,134,116,16,32,4,1,0,9,4,5,15,16,.276,.361,.328,.688,38,0,1,1,1,0,,0
Juan Moreno,22,113,476,435,69,124,22,1,10,51,31,8,36,98,.285,.342,.409,.752,178,4,3,0,2,0,,0
Cory Patton,22,55,180,154,32,41,4,0,1,14,18,5,20,43,.266,.350,.312,.662,48,1,1,3,2,0,,0
Jerson Perez,22,120,525,488,72,136,18,10,7,64,14,4,18,128,.279,.302,.400,.702,195,6,3,5,11,0,,0
Jason Phillips,21,69,281,251,36,68,15,1,5,37,5,2,23,35,.271,.343,.398,.741,100,3,5,1,1,1,,1
Jason Roach,22,98,414,375,55,104,27,1,18,70,2,1,30,121,.277,.338,.499,.837,187,5,6,0,3,0,,1
Tom Stanton*,22,29,102,87,4,14,3,0,2,15,0,1,9,35,.161,.265,.264,.529,23,0,4,0,2,1,,0
