Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Yohan Almonte,21,8,8,.500,3.91,24,23,0,1,0,0,122.0,115,62,53,15,27,0,83,5,1,8,494,1.164,8.5,1.1,2.0,6.1,3.07,0
Hamilton Bennett*,23,2,0,1.000,1.83,34,0,21,0,0,14,54.0,30,12,11,1,15,2,56,0,0,3,202,0.833,5.0,0.2,2.5,9.3,3.73,0
Angel Cuan*,22,10,3,.769,3.56,32,14,4,0,0,1,124.0,125,56,49,10,16,1,99,4,1,5,510,1.137,9.1,0.7,1.2,7.2,6.19,0
Josh Edgin*,24,1,0,1.000,0.87,24,0,19,0,0,16,31.0,14,4,3,0,10,1,41,0,0,3,118,0.774,4.1,0.0,2.9,11.9,4.10,1
Ryan Fraser,22,7,9,.438,3.58,28,21,3,0,0,1,138.1,140,64,55,13,63,0,90,12,1,13,601,1.467,9.1,0.8,4.1,5.9,1.43,0
Gonzalez Germen,23,7,7,.500,3.93,26,21,3,0,0,0,119.0,126,56,52,9,35,0,111,7,2,5,511,1.353,9.5,0.7,2.6,8.4,3.17,1
Erik Goeddel,22,3,5,.375,3.39,15,13,0,0,0,0,71.2,58,29,27,5,24,2,67,1,0,5,292,1.144,7.3,0.6,3.0,8.4,2.79,1
Michael Hebert,20,3,2,.600,3.44,10,2,4,1,0,1,34.0,25,16,13,0,11,0,32,3,0,4,140,1.059,6.6,0.0,2.9,8.5,2.91,0
Chase Huchingson*,22,7,2,.778,1.82,27,8,7,0,0,0,84.0,61,24,17,1,25,0,91,6,1,10,336,1.024,6.5,0.1,2.7,9.8,3.64,0
Adam Kolarek*,22,7,0,1.000,2.22,21,1,11,0,0,5,52.2,41,16,13,1,19,1,55,6,0,2,221,1.139,7.0,0.2,3.2,9.4,2.89,1
Guillaume Leduc,23,2,3,.400,5.97,20,0,8,0,0,0,31.2,37,26,21,2,14,0,17,1,1,11,147,1.611,10.5,0.6,4.0,4.8,1.21,0
Ronny Morla,23,3,3,.500,2.53,34,0,25,0,0,10,46.1,26,15,13,2,25,1,50,3,2,1,195,1.101,5.1,0.4,4.9,9.7,2.00,0
Luis Nieves,22,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,5,2.000,0.0,0.0,18.0,0.0,0.00,0
Greg Peavey,22,6,2,.750,3.12,14,14,0,0,0,0,78.0,75,31,27,3,11,0,69,7,0,3,319,1.103,8.7,0.3,1.3,8.0,6.27,0
Luis Rojas,21,1,5,.167,4.87,29,0,7,0,0,0,44.1,45,28,24,3,32,2,26,4,0,9,206,1.737,9.1,0.6,6.5,5.3,0.81,0
Brandon Sage*,24,2,0,1.000,2.45,8,0,2,0,0,0,14.2,14,5,4,0,5,1,5,0,0,1,61,1.295,8.6,0.0,3.1,3.1,1.00,0
Juan Torres,22,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,5,2.000,9.0,0.0,9.0,0.0,0.00,0
Todd Weldon,23,3,1,.750,3.80,12,0,4,0,0,0,21.1,21,12,9,2,16,0,11,3,0,1,103,1.734,8.9,0.8,6.8,4.6,0.69,0
Taylor Whitenton,23,5,5,.500,2.49,26,22,4,1,0,1,112.0,77,39,31,6,48,0,119,5,1,4,459,1.116,6.2,0.5,3.9,9.6,2.48,0
Gabriel Zavala,24,2,5,.286,4.70,32,0,12,0,0,1,44.0,39,26,23,3,29,0,36,3,0,3,197,1.545,8.0,0.6,5.9,7.4,1.24,0
