Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jose Adames,22,5,6,.455,4.69,18,16,0,0,0,0,78.2,85,47,41,0,38,0,64,12,0,10,355,1.564,9.7,0.0,4.3,7.3,1.68,0,2015,Adv A,MIA
Hunter Adkins,24,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,3,0,0,0,7,0.500,4.5,0.0,0.0,13.5,,0,2015,Adv A,MIA
Henderson Alvarez III,25,0,1,.000,1.59,3,3,0,0,0,0,11.1,11,4,2,0,2,0,8,0,0,0,47,1.147,8.7,0.0,1.6,6.4,4.00,1,2015,Adv A,MIA
Sam Alvis*,23,2,0,1.000,5.06,7,1,1,0,0,0,10.2,8,6,6,0,9,1,10,0,0,4,48,1.594,6.8,0.0,7.6,8.4,1.11,0,2015,Adv A,MIA
Victor Araujo,22,0,0,,0.89,12,0,7,0,0,3,20.1,16,2,2,0,5,0,23,2,0,4,83,1.033,7.1,0.0,2.2,10.2,4.60,0,2015,Adv A,MIA
Tyler Bremer,25,0,3,.000,1.84,32,0,15,0,0,4,49.0,40,14,10,1,14,2,51,2,0,4,204,1.102,7.3,0.2,2.6,9.4,3.64,0,2015,Adv A,MIA
Jeff Brigham,23,2,2,.500,1.87,6,5,0,0,0,0,33.2,34,10,7,0,9,0,22,1,0,1,137,1.277,9.1,0.0,2.4,5.9,2.44,1,2015,Adv A,MIA
Alex Burgos*,24,4,1,.800,2.12,22,1,8,0,0,0,29.2,31,7,7,2,8,1,18,1,1,0,122,1.315,9.4,0.6,2.4,5.5,2.25,0,2015,Adv A,MIA
Luis Castillo,22,2,3,.400,3.50,10,9,0,0,0,0,43.2,44,17,17,3,14,0,31,1,0,3,182,1.328,9.1,0.6,2.9,6.4,2.21,1,2015,Adv A,MIA
Jorgan Cavanerio,20,0,3,.000,4.08,3,3,0,0,0,0,17.2,18,9,8,0,1,0,9,0,0,1,71,1.075,9.2,0.0,0.5,4.6,9.00,0,2015,Adv A,MIA
Jarred Cosart,25,0,2,.000,7.00,2,2,0,0,0,0,9.0,10,7,7,0,3,0,8,1,0,2,40,1.444,10.0,0.0,3.0,8.0,2.67,1,2015,Adv A,MIA
Esmerling De La Rosa,24,6,4,.600,2.89,33,0,11,0,0,2,65.1,51,26,21,1,16,1,55,7,0,8,264,1.026,7.0,0.1,2.2,7.6,3.44,0,2015,Adv A,MIA
Miguel Del Pozo*,22,2,5,.286,4.25,27,5,1,0,0,0,59.1,73,32,28,1,20,0,55,4,1,7,274,1.567,11.1,0.2,3.0,8.3,2.75,1,2015,Adv A,MIA
Jose Diaz,22,0,0,,1.69,2,0,0,0,0,0,5.1,4,1,1,0,3,0,4,0,2,0,21,1.313,6.8,0.0,5.1,6.8,1.33,0,2015,Adv A,MIA
Steven Farnworth,21,0,1,.000,6.00,2,0,0,0,0,0,3.0,6,3,2,1,2,0,1,1,0,0,16,2.667,18.0,3.0,6.0,3.0,0.50,0,2015,Adv A,MIA
Jose Fernandez,22,1,1,.500,3.20,4,4,0,0,0,0,19.2,18,7,7,1,4,0,25,0,0,1,76,1.119,8.2,0.5,1.8,11.4,6.25,1,2015,Adv A,MIA
Kendry Flores,23,0,0,,0.00,2,2,0,0,0,0,2.2,1,0,0,0,0,0,1,0,0,0,9,0.375,3.4,0.0,0.0,3.4,,1,2015,Adv A,MIA
Jarlin Garcia*,22,3,5,.375,3.06,18,18,0,1,1,0,97.0,96,40,33,4,23,0,69,2,1,4,402,1.227,8.9,0.4,2.1,6.4,3.00,1,2015,Adv A,MIA
Ryan Hafner,23,0,0,,4.50,1,0,0,0,0,0,2.0,1,1,1,0,1,0,0,0,0,0,8,1.000,4.5,0.0,4.5,0.0,0.00,0,2015,Adv A,MIA
Tyler Higgins,24,0,0,,3.00,16,0,7,0,0,1,27.0,24,10,9,1,2,0,21,2,0,2,107,0.963,8.0,0.3,0.7,7.0,10.50,0,2015,Adv A,MIA
Ben Holmes*,23,3,1,.750,2.92,7,7,0,0,0,0,37.0,32,16,12,2,18,0,29,1,0,4,157,1.351,7.8,0.5,4.4,7.1,1.61,0,2015,Adv A,MIA
Jose Jose*,24,1,0,1.000,0.00,6,0,2,0,0,1,9.2,4,0,0,0,1,0,17,0,0,0,32,0.517,3.7,0.0,0.9,15.8,17.00,0,2015,Adv A,MIA
Kyle Keller,22,0,0,,0.00,1,0,0,0,0,0,1.1,1,0,0,0,1,0,0,0,0,0,6,1.500,6.8,0.0,6.8,0.0,0.00,1,2015,Adv A,MIA
Tyler Kinley,24,1,3,.250,3.25,31,0,17,0,0,11,44.1,40,17,16,1,11,0,38,2,1,5,178,1.150,8.1,0.2,2.2,7.7,3.45,1,2015,Adv A,MIA
Raudel Lazo*,26,1,1,.500,1.50,8,0,5,0,0,1,12.0,7,2,2,0,2,1,12,0,0,0,44,0.750,5.3,0.0,1.5,9.0,6.00,1,2015,Adv A,MIA
Scott Lyman,25,7,1,.875,1.61,11,11,0,0,0,0,67.0,44,15,12,1,24,0,37,1,1,3,259,1.015,5.9,0.1,3.2,5.0,1.54,0,2015,Adv A,MIA
Juancito Martinez,26,2,1,.667,1.59,18,0,13,0,0,6,22.2,13,6,4,1,6,1,24,3,1,0,91,0.838,5.2,0.4,2.4,9.5,4.00,0,2015,Adv A,MIA
