Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Oscar Angulo,20,0,0,,0.00,2,0,2,0,0,0,3.2,4,0,0,0,4,0,3,0,0,0,18,2.182,9.8,0.0,9.8,7.4,0.75,,0
Victor Arias,20,2,0,1.000,2.53,8,2,0,0,0,0,21.1,13,13,6,0,15,0,15,6,0,6,96,1.313,5.5,0.0,6.3,6.3,1.00,,0
Luis Bernal,21,0,1,.000,5.89,10,2,5,0,0,0,18.1,20,14,12,2,8,1,12,1,0,0,82,1.527,9.8,1.0,3.9,5.9,1.50,,0
Richard Breshears,20,1,2,.333,4.55,12,1,4,0,0,1,29.2,28,17,15,1,10,0,28,6,1,2,127,1.281,8.5,0.3,3.0,8.5,2.80,,0
Greg Bruso,24,1,0,1.000,1.13,2,1,0,0,0,0,8.0,3,1,1,1,1,0,6,1,0,1,28,0.500,3.4,1.1,1.1,6.8,6.00,,0
Ben Diggins,25,0,0,,0.00,4,4,0,0,0,0,6.0,6,2,0,0,5,0,4,0,0,0,27,1.833,9.0,0.0,7.5,6.0,0.80,,1
Jorge Fermin,18,0,1,.000,6.11,13,1,4,0,0,0,28.0,35,30,19,4,18,1,15,1,1,4,142,1.893,11.3,1.3,5.8,4.8,0.83,,0
Yovani Gallardo,18,0,0,,0.47,6,6,0,0,0,0,19.1,14,3,1,0,4,0,23,1,0,2,74,0.931,6.5,0.0,1.9,10.7,5.75,,1
Miguel Garcia,19,4,2,.667,3.38,8,2,0,0,0,0,26.2,23,12,10,1,10,0,20,3,2,8,114,1.238,7.8,0.3,3.4,6.8,2.00,,0
Jeff Garner,24,2,2,.500,1.80,8,0,6,0,0,0,15.0,13,4,3,0,3,1,9,1,0,0,60,1.067,7.8,0.0,1.8,5.4,3.00,,0
Tommy Hawk,19,0,1,.000,5.40,2,0,0,0,0,0,5.0,6,4,3,0,0,0,2,0,0,0,20,1.200,10.8,0.0,0.0,3.6,,,0
David Johnson,21,0,1,.000,10.03,5,3,1,0,0,0,11.2,24,15,13,0,4,0,8,1,0,0,63,2.400,18.5,0.0,3.1,6.2,2.00,,0
William Labasta,18,0,2,.000,10.33,13,1,2,0,0,0,27.0,42,35,31,7,15,0,18,6,0,5,138,2.111,14.0,2.3,5.0,6.0,1.20,,0
Wilfrido Laureano,20,0,1,.000,3.34,14,2,3,0,0,1,35.0,33,23,13,0,17,1,26,3,0,2,161,1.429,8.5,0.0,4.4,6.7,1.53,,0
Rafael Lluberes*,19,2,4,.333,2.80,12,8,0,0,0,0,45.0,35,20,14,2,26,0,39,0,0,7,193,1.356,7.0,0.4,5.2,7.8,1.50,,0
Ronny Malave,18,2,2,.500,4.24,15,0,13,0,0,4,23.1,26,14,11,2,10,2,16,2,1,2,104,1.543,10.0,0.8,3.9,6.2,1.60,,0
Oscar Montes,19,2,5,.286,5.27,13,7,1,0,0,0,42.2,39,28,25,2,26,0,50,3,1,5,185,1.523,8.2,0.4,5.5,10.5,1.92,,0
Tyler Morrison,19,2,2,.500,3.41,15,0,10,0,0,3,34.1,35,18,13,4,16,4,27,2,0,4,150,1.485,9.2,1.0,4.2,7.1,1.69,,0
Dany Mosquea,19,4,0,1.000,4.34,13,3,2,0,0,0,37.1,41,23,18,1,28,0,31,3,0,5,176,1.848,9.9,0.2,6.8,7.5,1.11,,0
Joel Needham,22,1,1,.500,1.17,5,0,3,0,0,1,7.2,8,2,1,0,4,0,4,0,0,0,35,1.565,9.4,0.0,4.7,4.7,1.00,,0
Brandon Parillo*,18,1,2,.333,1.52,9,7,0,0,0,0,23.2,12,8,4,0,9,0,25,1,0,2,96,0.887,4.6,0.0,3.4,9.5,2.78,,0
Mark Rogers,18,0,3,.000,4.73,9,6,0,0,0,0,26.2,30,21,14,0,14,0,35,3,1,5,120,1.650,10.1,0.0,4.7,11.8,2.50,,1
22 Players,19.4,24,32,.429,4.12,56,56,56,0,2,10,495.1,490,307,227,27,247,10,416,44,7,60,2209,1.488,8.9,0.5,4.5,7.6,1.68,,0
