Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mitch Arnold,22,2,0,1.000,2.48,25,0,21,0,0,12,32.2,12,10,9,1,14,0,41,2,1,3,126,0.796,3.3,0.3,3.9,11.3,2.93,,0
Fredric Carney,21,1,1,.500,5.10,19,0,5,0,0,1,30.0,33,19,17,3,10,0,25,2,0,1,135,1.433,9.9,0.9,3.0,7.5,2.50,,0
Jason Corbett,20,0,0,,2.70,3,0,2,0,0,0,3.1,3,1,1,0,5,0,2,0,1,2,18,2.400,8.1,0.0,13.5,5.4,0.40,,0
Francisco Cordoba,20,2,5,.286,5.37,14,11,0,1,0,0,52.0,59,41,31,4,26,1,33,3,3,6,235,1.635,10.2,0.7,4.5,5.7,1.27,,0
Jason Cox,21,1,2,.333,7.46,16,0,6,0,0,1,25.1,35,22,21,2,9,0,13,2,0,1,124,1.737,12.4,0.7,3.2,4.6,1.44,,0
Rafael Cruz,18,0,0,,0.00,2,0,1,0,0,0,4.0,2,0,0,0,1,0,3,0,0,0,15,0.750,4.5,0.0,2.3,6.8,3.00,,0
Jaime Douglas*,21,0,1,.000,8.84,18,0,5,0,0,0,18.1,22,18,18,2,20,0,12,6,0,4,101,2.291,10.8,1.0,9.8,5.9,0.60,,0
Bill Edwards,23,6,1,.857,2.82,20,0,6,0,0,1,38.1,29,13,12,0,12,1,24,3,0,0,157,1.070,6.8,0.0,2.8,5.6,2.00,,0
Karl Gélinas,20,3,3,.500,5.44,14,7,1,0,0,0,43.0,69,31,26,5,9,0,28,1,0,3,194,1.814,14.4,1.0,1.9,5.9,3.11,,0
Nick Green,19,4,3,.571,4.03,17,10,4,0,0,0,51.1,56,28,23,4,20,0,44,3,1,5,227,1.481,9.8,0.7,3.5,7.7,2.20,,0
Wayne Hedden,21,3,0,1.000,1.93,16,0,3,0,0,0,28.0,21,6,6,0,10,0,24,3,0,5,118,1.107,6.8,0.0,3.2,7.7,2.40,,0
Bill Layman,21,2,2,.500,4.91,13,12,0,0,0,0,40.1,44,24,22,6,28,0,51,3,0,5,182,1.785,9.8,1.3,6.2,11.4,1.82,,0
Casey Mutter,22,0,0,,9.91,18,0,7,0,0,0,26.1,39,33,29,5,21,2,31,1,0,4,136,2.278,13.3,1.7,7.2,10.6,1.48,,0
Kyle Pawelczyk*,22,3,3,.500,8.47,17,5,3,0,0,0,34.0,47,38,32,3,24,0,35,2,1,9,179,2.088,12.4,0.8,6.4,9.3,1.46,,0
Ronnie Ray,20,5,2,.714,5.00,13,6,2,0,0,0,36.0,32,23,20,4,21,0,30,3,0,2,164,1.472,8.0,1.0,5.3,7.5,1.43,,0
Ricardo Requena,20,2,0,1.000,7.09,17,1,5,0,0,0,33.0,51,27,26,3,10,0,36,2,0,2,162,1.848,13.9,0.8,2.7,9.8,3.60,,0
Fernando Rodriguez Jr.,20,4,3,.571,4.14,14,12,1,0,0,0,58.2,64,35,27,7,18,0,54,2,0,5,238,1.398,9.8,1.1,2.8,8.3,3.00,,1
Kelly Shearer*,19,0,0,,7.94,2,1,0,0,0,0,5.2,7,5,5,1,7,0,9,0,0,1,29,2.471,11.1,1.6,11.1,14.3,1.29,,0
Mike Sweeney*,21,0,0,,24.00,4,0,1,0,0,0,3.0,8,9,8,0,4,0,1,1,0,0,22,4.000,24.0,0.0,12.0,3.0,0.25,,0
Chris Waters,22,5,3,.625,2.91,21,0,2,0,0,1,46.1,51,19,15,2,11,0,47,1,0,3,203,1.338,9.9,0.4,2.1,9.1,4.27,,0
Anthony Whittington*,19,1,3,.250,8.35,11,11,0,0,0,0,36.2,57,45,34,2,36,2,29,1,0,6,191,2.536,14.0,0.5,8.8,7.1,0.81,,0
21 Players,20.8,44,32,.579,5.32,76,76,75,1,2,16,646.1,741,447,382,54,316,6,572,41,7,67,2956,1.635,10.3,0.8,4.4,8.0,1.81,,0
