Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Stu Alexander,19,2,1,.667,0.75,5,5,0,0,0,0,24.0,14,4,2,0,2,0,26,1,0,0,90,0.667,5.3,0.0,0.8,9.8,13.00,,0
Ronald Belisario,21,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,6,0.500,4.5,0.0,0.0,9.0,,,1
Kenny Berkenbosch,19,1,0,1.000,1.64,7,0,1,0,0,0,11.0,13,5,2,0,2,0,6,0,0,2,47,1.364,10.6,0.0,1.6,4.9,3.00,,0
Adam Brandenburg*,22,1,1,.500,0.75,10,0,2,0,0,0,12.0,7,4,1,0,2,0,8,2,0,1,50,0.750,5.3,0.0,1.5,6.0,4.00,,0
Joel Brito,20,0,0,,1.80,3,0,1,0,0,0,5.0,4,2,1,0,0,0,6,0,0,0,20,0.800,7.2,0.0,0.0,10.8,,,0
Juan Camilo,21,3,1,.750,2.76,11,10,0,0,0,0,45.2,42,21,14,1,20,0,45,0,1,3,196,1.358,8.3,0.2,3.9,8.9,2.25,,0
Parrish Castor*,20,2,3,.400,5.36,11,8,0,0,0,0,40.1,40,26,24,3,20,0,31,4,2,0,182,1.488,8.9,0.7,4.5,6.9,1.55,,0
Cody Cillo,23,1,0,1.000,0.98,11,0,2,0,0,1,18.1,14,2,2,0,6,0,22,2,0,2,71,1.091,6.9,0.0,2.9,10.8,3.67,,0
Lance Davis*,21,0,0,,0.00,2,0,1,0,0,0,2.0,1,0,0,0,2,0,1,0,0,0,9,1.500,4.5,0.0,9.0,4.5,0.50,,0
Aaron Easton,22,2,6,.250,5.13,13,13,0,0,0,0,52.2,49,34,30,1,19,0,32,3,0,5,221,1.291,8.4,0.2,3.2,5.5,1.68,,0
Louis Evans*,24,2,0,1.000,1.13,6,0,0,0,0,0,8.0,5,3,1,0,2,0,9,0,0,1,33,0.875,5.6,0.0,2.3,10.1,4.50,,0
Frank Gracesqui*,24,0,1,.000,0.00,2,2,0,0,0,0,2.2,1,1,0,0,4,0,4,0,0,0,13,1.875,3.4,0.0,13.5,13.5,1.00,,1
Daniel Griffin,26,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,1,1,4,1.000,9.0,0.0,0.0,9.0,,,0
David Humen,23,0,0,,1.69,5,0,2,0,0,0,5.1,1,1,1,0,1,0,8,0,0,0,17,0.375,1.7,0.0,1.7,13.5,8.00,,0
Jay Iehl,20,1,0,1.000,3.00,7,0,0,0,0,0,9.0,7,3,3,0,4,0,10,0,0,1,36,1.222,7.0,0.0,4.0,10.0,2.50,,0
Jamaal Joseph,22,1,2,.333,4.13,14,1,0,0,0,0,28.1,36,16,13,1,6,0,22,3,0,5,126,1.482,11.4,0.3,1.9,7.0,3.67,,0
Kurt Koehler,19,0,0,,4.50,1,1,0,0,0,0,2.0,4,1,1,0,0,0,4,0,0,0,10,2.000,18.0,0.0,0.0,18.0,,,0
Nick Lovato*,23,1,1,.500,5.56,10,0,6,0,0,2,11.1,14,8,7,1,4,1,8,2,0,1,51,1.588,11.1,0.8,3.2,6.4,2.00,,0
Craig Lybarger*,21,1,1,.500,3.50,13,0,2,0,0,0,18.0,21,11,7,0,5,0,13,0,0,1,81,1.444,10.5,0.0,2.5,6.5,2.60,,0
David Marchbanks*,22,2,1,.667,4.20,14,9,3,0,0,0,40.2,37,24,19,2,19,1,24,4,0,6,181,1.377,8.2,0.4,4.2,5.3,1.26,,0
Justin Mattison*,23,1,0,1.000,6.00,11,0,9,0,0,2,12.0,15,10,8,0,7,0,12,1,0,3,61,1.833,11.3,0.0,5.3,9.0,1.71,,0
Haydersman Olivo,19,0,0,,2.63,11,0,4,0,0,0,13.2,7,5,4,0,19,0,17,2,1,4,66,1.902,4.6,0.0,12.5,11.2,0.89,,0
Tommy Phelps*,30,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,1
Esequier Pie,20,2,2,.500,3.98,12,5,0,0,0,0,43.0,42,23,19,1,18,0,39,3,0,9,187,1.395,8.8,0.2,3.8,8.2,2.17,,0
Victor Prieto,21,0,3,.000,4.40,5,4,0,0,0,0,14.1,6,8,7,0,16,0,8,1,0,4,64,1.535,3.8,0.0,10.0,5.0,0.50,,0
Jarrett Santos,22,5,1,.833,3.09,17,0,5,0,0,0,23.1,27,12,8,1,3,0,18,0,0,4,100,1.286,10.4,0.4,1.2,6.9,6.00,,0
Alexis Sosa*,21,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,,0
Bryan Treanor,24,0,1,.000,3.52,7,1,0,0,0,0,7.2,8,3,3,0,5,0,7,0,0,0,34,1.696,9.4,0.0,5.9,8.2,1.40,,0
Clay Westmoreland,22,1,2,.333,2.30,16,0,15,0,0,4,15.2,9,6,4,1,7,0,21,5,1,1,68,1.021,5.2,0.6,4.0,12.1,3.00,,0
Mauro Zarate,21,2,2,.500,2.36,17,0,7,0,0,3,42.0,35,18,11,3,7,0,28,5,0,2,175,1.000,7.5,0.6,1.5,6.0,4.00,,1
30 Players,21.5,31,29,.517,3.37,60,60,60,0,6,12,513.0,461,251,192,15,200,2,435,38,6,56,2205,1.288,8.1,0.3,3.5,7.6,2.18,,0
