Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Garry Bakker,21,4,2,.667,4.50,13,12,0,0,0,0,64.0,64,38,32,4,24,0,50,4,2,10,276,1.375,9.0,0.6,3.4,7.0,2.08,,0
Demetrius Banks*,21,1,0,1.000,2.00,21,0,6,0,0,3,36.0,19,12,8,1,22,1,48,4,1,6,153,1.139,4.8,0.3,5.5,12.0,2.18,,0
Travis Doyle*,20,1,2,.333,3.60,11,4,3,0,0,1,25.0,25,13,10,2,15,0,27,4,0,2,115,1.600,9.0,0.7,5.4,9.7,1.80,,0
Jack Egbert,21,4,1,.800,3.38,17,9,0,0,0,0,58.2,51,25,22,2,33,0,52,5,0,4,253,1.432,7.8,0.3,5.1,8.0,1.58,,1
Eric Everly*,20,3,4,.429,4.35,18,8,3,0,0,0,51.2,66,33,25,3,19,0,54,3,1,3,236,1.645,11.5,0.5,3.3,9.4,2.84,,0
Grant Hansen,21,1,2,.333,5.64,6,5,0,0,0,0,22.1,23,17,14,2,19,1,16,1,1,1,101,1.881,9.3,0.8,7.7,6.4,0.84,,0
John Hurd,21,4,4,.500,6.38,25,2,10,0,0,3,36.2,47,32,26,0,17,0,29,3,0,4,177,1.745,11.5,0.0,4.2,7.1,1.71,,0
J.D. Johnson,21,1,3,.250,6.98,12,0,5,0,0,0,19.1,18,21,15,3,16,1,21,2,0,3,94,1.759,8.4,1.4,7.4,9.8,1.31,,0
Kyle Kane,28,1,0,1.000,6.35,7,0,2,0,0,2,5.2,5,4,4,1,3,0,7,0,0,0,25,1.412,7.9,1.6,4.8,11.1,2.33,,0
Ray Liotta*,21,5,1,.833,2.54,14,11,0,0,0,0,63.2,59,27,18,1,28,0,65,3,1,5,272,1.366,8.3,0.1,4.0,9.2,2.32,,0
Jeff Little,24,0,1,.000,2.63,13,0,10,0,0,5,13.2,14,5,4,0,6,1,14,3,0,0,64,1.463,9.2,0.0,4.0,9.2,2.33,,0
Boone Logan*,19,3,7,.300,5.60,18,9,2,0,0,1,64.1,74,48,40,7,31,0,48,4,2,8,297,1.632,10.4,1.0,4.3,6.7,1.55,,1
Jay Marshall*,21,2,0,1.000,3.45,4,2,1,0,0,0,15.2,19,9,6,2,6,0,17,0,0,0,69,1.596,10.9,1.1,3.4,9.8,2.83,,1
Gerron McGary*,22,0,1,.000,2.15,20,0,4,0,0,0,29.1,21,9,7,1,27,0,37,0,1,5,136,1.636,6.4,0.3,8.3,11.4,1.37,,0
Matt Nachreiner,19,1,0,1.000,6.88,11,0,5,0,0,0,17.0,14,13,13,5,13,0,12,1,0,3,79,1.588,7.4,2.6,6.9,6.4,0.92,,0
Rylan Reed,22,1,1,.500,14.54,5,0,1,0,0,0,4.1,9,12,7,0,9,0,2,1,0,2,32,4.154,18.7,0.0,18.7,4.2,0.22,,0
Adam Russell,21,4,0,1.000,2.37,15,4,2,0,0,0,38.0,31,11,10,2,18,0,33,0,0,0,158,1.289,7.3,0.5,4.3,7.8,1.83,,1
Sony Suarez,21,5,2,.714,5.37,18,9,3,0,0,2,63.2,66,46,38,3,41,3,62,5,3,9,291,1.681,9.3,0.4,5.8,8.8,1.51,,0
Sean Thompson*,23,0,1,.000,5.40,8,0,4,0,0,0,8.1,13,6,5,2,5,1,7,1,0,2,44,2.160,14.0,2.2,5.4,7.6,1.40,,0
Matt Zaleski,22,1,1,.500,3.35,24,0,14,0,0,3,40.1,53,18,15,2,6,1,34,3,0,1,183,1.463,11.8,0.4,1.3,7.6,5.67,,0
20 Players,21.2,42,33,.560,4.24,75,75,75,0,6,20,677.2,691,399,319,43,358,9,635,47,12,68,3055,1.548,9.2,0.6,4.8,8.4,1.77,,0
