Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Willie Adams,26,1,1,.500,4.63,2,2,0,0,0,0,11.2,17,6,6,2,2,0,6,0,0,2,53,1.629,13.1,1.5,1.5,4.6,3.00,1,1999,AA,BOS
Brian Barkley*,23,5,0,1.000,2.55,7,7,0,0,0,0,35.1,32,10,10,2,6,0,18,2,0,0,135,1.075,8.2,0.5,1.5,4.6,3.00,1,1999,AA,BOS
Chuck Beale,25,2,5,.286,5.95,29,1,6,0,0,1,59.0,71,45,39,6,36,4,41,1,0,8,276,1.814,10.8,0.9,5.5,6.3,1.14,0,1999,AA,BOS
Josh Belovsky,25,0,0,,33.75,1,0,0,0,0,0,1.1,4,5,5,0,2,0,2,0,0,0,10,4.500,27.0,0.0,13.5,13.5,1.00,0,1999,AA,BOS
Rafael Betancourt,24,6,2,.750,3.62,39,0,30,0,0,13,54.2,50,24,22,7,10,0,57,0,1,0,218,1.098,8.2,1.2,1.6,9.4,5.70,1,1999,AA,BOS
Kirk Bullinger,29,1,1,.500,0.53,17,0,17,0,0,10,17.0,6,2,1,1,5,1,16,0,0,1,60,0.647,3.2,0.5,2.6,8.5,3.20,1,1999,AA,BOS
Paxton Crawford,21,7,8,.467,4.08,28,28,0,1,1,0,163.1,151,81,74,12,59,1,111,10,1,10,696,1.286,8.3,0.7,3.3,6.1,1.88,1,1999,AA,BOS
Jack Cressend,24,1,0,1.000,7.20,3,3,0,0,0,0,15.0,19,12,12,3,7,0,11,0,0,2,71,1.733,11.4,1.8,4.2,6.6,1.57,1,1999,AA,BOS
Chris Cumberland*,26,2,0,1.000,0.43,14,0,6,0,0,1,21.0,12,1,1,0,13,1,18,0,0,1,84,1.190,5.1,0.0,5.6,7.7,1.38,0,1999,AA,BOS
Tim Dixon*,27,2,0,1.000,2.95,8,2,1,0,0,0,18.1,15,6,6,2,6,0,10,2,0,2,73,1.145,7.4,1.0,2.9,4.9,1.67,0,1999,AA,BOS
Tony Dougherty,26,0,0,,8.22,6,1,2,0,0,1,7.2,12,8,7,0,6,0,10,1,0,0,41,2.348,14.1,0.0,7.0,11.7,1.67,0,1999,AA,BOS
Jim Farrell,25,2,2,.500,3.33,7,5,0,0,0,0,27.0,26,13,10,1,9,1,26,1,0,1,116,1.296,8.7,0.3,3.0,8.7,2.89,0,1999,AA,BOS
Adam Faurot,24,1,0,1.000,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,2.000,0.0,0.0,18.0,9.0,0.50,0,1999,AA,BOS
Jared Fernandez,27,3,0,1.000,3.38,7,0,4,0,0,1,18.2,18,9,7,4,8,0,10,0,0,1,80,1.393,8.7,1.9,3.9,4.8,1.25,1,1999,AA,BOS
Andy Hazlett*,23,9,9,.500,4.16,27,26,1,2,1,1,164.1,155,84,76,15,41,0,123,8,3,7,674,1.193,8.5,0.8,2.2,6.7,3.00,0,1999,AA,BOS
Sun-Woo Kim,21,9,8,.529,4.89,26,26,0,1,1,0,149.0,160,86,81,16,44,2,130,9,0,4,641,1.369,9.7,1.0,2.7,7.9,2.95,1,1999,AA,BOS
Mike Matthews*,25,0,0,,4.63,3,3,0,0,0,0,11.2,11,7,6,1,9,0,8,0,0,0,52,1.714,8.5,0.8,6.9,6.2,0.89,1,1999,AA,BOS
Jerry McMullen*,25,1,0,1.000,6.00,3,0,1,0,0,0,3.0,4,2,2,0,2,0,2,0,0,0,15,2.000,12.0,0.0,6.0,6.0,1.00,0,1999,AA,BOS
Tomo Ohka,23,8,0,1.000,3.00,12,12,0,0,0,0,72.0,63,26,24,9,25,0,53,3,0,3,298,1.222,7.9,1.1,3.1,6.6,2.12,1,1999,AA,BOS
Bret Saberhagen,35,1,0,1.000,0.00,1,1,0,0,0,0,6.0,2,0,0,0,0,0,5,0,0,0,19,0.333,3.0,0.0,0.0,7.5,,1,1999,AA,BOS
Jason Sekany,23,14,4,.778,3.35,27,22,1,3,2,0,161.1,143,65,60,8,64,0,116,6,1,10,674,1.283,8.0,0.4,3.6,6.5,1.81,0,1999,AA,BOS
Steve Smetana*,26,5,4,.556,3.99,39,3,12,0,0,1,85.2,90,39,38,8,26,1,61,3,1,3,359,1.354,9.5,0.8,2.7,6.4,2.35,0,1999,AA,BOS
Rob Stanifer,27,0,0,,0.00,5,0,3,0,0,1,9.0,6,0,0,0,4,2,11,0,0,0,36,1.111,6.0,0.0,4.0,11.0,2.75,1,1999,AA,BOS
Jeff Taglienti,23,0,0,,2.79,10,0,4,0,0,2,19.1,9,6,6,2,5,0,17,0,0,0,72,0.724,4.2,0.9,2.3,7.9,3.40,0,1999,AA,BOS
Nate Tebbs,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,0,1999,AA,BOS
Chris Thompson,26,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,1,0,1,0,0,1,6,3.000,18.0,0.0,9.0,9.0,1.00,0,1999,AA,BOS
Brad Tweedlie,27,6,0,1.000,3.65,44,0,20,0,0,3,56.2,59,28,23,3,21,1,31,2,0,5,253,1.412,9.4,0.5,3.3,4.9,1.48,0,1999,AA,BOS
Sal Urso*,27,2,2,.500,1.86,22,0,13,0,0,5,29.0,25,11,6,2,14,0,39,0,2,2,123,1.345,7.8,0.6,4.3,12.1,2.79,0,1999,AA,BOS
Tim Young*,25,4,4,.500,4.37,31,0,12,0,0,2,45.1,38,26,22,1,26,0,52,5,0,4,204,1.412,7.5,0.2,5.2,10.3,2.00,1,1999,AA,BOS
