Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Steve Bondurant*,25,12,9,.571,4.58,28,28,0,0,0,0,165.0,171,94,84,20,59,0,128,4,0,2,710,1.394,9.3,1.1,3.2,7.0,2.17,,0
Dallas Braden*,21,9,5,.643,3.90,16,16,0,0,0,0,97.0,104,43,42,5,32,1,71,1,3,8,413,1.402,9.6,0.5,3.0,6.6,2.22,,1
Nick Brannon*,27,1,1,.500,4.21,26,1,8,0,0,0,36.1,32,23,17,3,33,3,31,2,1,2,172,1.789,7.9,0.7,8.2,7.7,0.94,,0
Santiago Casilla,24,0,0,,1.08,10,0,7,0,0,6,16.2,9,3,2,1,9,0,30,0,0,1,69,1.080,4.9,0.5,4.9,16.2,3.33,,1
Kyle Crowell,26,3,1,.750,3.44,39,1,15,0,0,0,65.1,64,26,25,7,21,0,49,3,1,5,277,1.301,8.8,1.0,2.9,6.8,2.33,,0
Drew Dickinson*,25,6,10,.375,5.91,27,26,0,0,0,0,120.1,167,91,79,11,54,1,53,5,1,8,573,1.837,12.5,0.8,4.0,4.0,0.98,,0
Evan Fahrner,27,7,2,.778,2.48,45,0,17,0,0,3,76.1,71,27,21,4,28,4,68,1,1,5,325,1.297,8.4,0.5,3.3,8.0,2.43,,0
Marcus Gwyn,27,0,1,.000,2.86,19,0,3,0,0,0,28.1,24,9,9,1,17,1,21,4,0,4,123,1.447,7.6,0.3,5.4,6.7,1.24,,1
Shawn Kohn,25,4,3,.571,2.89,55,0,16,0,0,8,84.0,64,28,27,5,20,3,92,2,0,0,328,1.000,6.9,0.5,2.1,9.9,4.60,,0
Shane Komine,24,2,1,.667,3.16,5,5,0,0,0,0,31.1,27,12,11,5,7,0,33,2,0,1,124,1.085,7.8,1.4,2.0,9.5,4.71,,1
Leonard Landeros*,24,2,2,.500,5.68,18,3,5,0,0,0,31.2,44,21,20,3,11,0,20,0,0,0,146,1.737,12.5,0.9,3.1,5.7,1.82,,0
Matt Lynch*,24,7,7,.500,4.40,35,15,6,0,0,1,110.1,126,71,54,7,38,3,65,2,0,1,492,1.486,10.3,0.6,3.1,5.3,1.71,,0
Nick Mattioni,26,2,4,.333,2.58,42,0,15,0,0,4,69.2,56,24,20,6,21,3,71,5,0,7,288,1.105,7.2,0.8,2.7,9.2,3.38,,0
Mike Nannini,24,8,1,.889,5.79,13,13,0,0,0,0,74.2,80,51,48,10,13,0,44,2,1,3,318,1.246,9.6,1.2,1.6,5.3,3.38,,0
Steve Obenchain,23,4,3,.571,5.92,11,11,0,0,0,0,51.2,67,40,34,4,29,0,37,0,0,3,245,1.858,11.7,0.7,5.1,6.4,1.28,,0
Alex Santos,27,2,3,.400,2.95,37,0,35,0,0,19,42.2,33,14,14,2,15,2,46,1,0,4,176,1.125,7.0,0.4,3.2,9.7,3.07,,0
Brad Weis*,27,1,1,.500,3.27,29,0,13,0,0,1,33.0,32,18,12,2,22,2,25,3,1,2,157,1.636,8.7,0.5,6.0,6.8,1.14,,0
Jason Windsor,22,3,6,.333,5.72,11,11,0,0,0,0,56.2,69,40,36,5,23,1,39,3,0,0,259,1.624,11.0,0.8,3.7,6.2,1.70,,1
Brad Ziegler,25,2,1,.667,6.86,4,4,0,0,0,0,21.0,27,16,16,1,4,0,20,3,0,1,96,1.476,11.6,0.4,1.7,8.6,5.00,,1
Mike Ziegler,25,3,1,.750,6.54,6,6,0,0,0,0,31.2,51,27,23,3,8,0,21,0,0,2,151,1.863,14.5,0.9,2.3,6.0,2.63,,0
20 Players,25.1,78,62,.557,4.26,140,140,140,0,8,42,1243.2,1318,678,589,105,464,24,964,43,9,59,5442,1.433,9.5,0.8,3.4,7.0,2.08,,0
