Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brad Allen,24,7,6,.538,4.37,20,18,1,2,2,0,113.1,91,57,55,11,31,0,96,8,0,4,460,1.076,7.2,0.9,2.5,7.6,3.10,0,2013,A,ARI
Aaron Blair,21,0,2,.000,3.57,3,3,0,0,0,0,17.2,19,10,7,0,4,0,13,1,1,0,76,1.302,9.7,0.0,2.0,6.6,3.25,1,2013,A,ARI
J.R. Bradley,21,2,4,.333,7.51,23,2,5,0,0,0,38.1,48,36,32,1,23,0,30,4,0,3,188,1.852,11.3,0.2,5.4,7.0,1.30,0,2013,A,ARI
Thomas Brendel,25,6,1,.857,2.98,49,0,11,0,0,1,57.1,44,26,19,2,25,0,43,3,1,8,241,1.203,6.9,0.3,3.9,6.8,1.72,0,2013,A,ARI
Enrique Burgos,22,2,2,.500,3.88,49,0,37,0,0,17,46.1,29,23,20,1,49,0,50,1,0,6,216,1.683,5.6,0.2,9.5,9.7,1.02,1,2013,A,ARI
Yoimer Camacho,23,0,0,,4.61,7,0,2,0,0,0,13.2,12,7,7,0,8,1,9,1,0,2,62,1.463,7.9,0.0,5.3,5.9,1.13,0,2013,A,ARI
Chris Capper,22,3,2,.600,2.98,27,0,5,0,0,1,42.1,37,15,14,2,16,2,27,4,0,1,175,1.252,7.9,0.4,3.4,5.7,1.69,0,2013,A,ARI
Robert Coe,25,3,1,.750,3.12,12,11,0,1,0,0,69.1,63,27,24,5,18,0,52,4,0,4,296,1.168,8.2,0.6,2.3,6.8,2.89,0,2013,A,ARI
Jesse Darrah,23,12,9,.571,3.69,27,27,0,0,0,0,151.1,146,75,62,12,59,0,101,3,0,12,653,1.355,8.7,0.7,3.5,6.0,1.71,0,2013,A,ARI
Henry Garcia*,23,7,2,.778,2.25,35,0,4,0,0,0,60.0,47,17,15,2,10,2,63,2,0,4,238,0.950,7.1,0.3,1.5,9.5,6.30,0,2013,A,ARI
Daniel Gibson*,21,0,1,.000,1.08,6,0,1,0,0,0,8.1,6,1,1,0,2,0,5,0,0,0,31,0.960,6.5,0.0,2.2,5.4,2.50,0,2013,A,ARI
Tyler Green,21,0,0,,5.30,15,0,1,0,0,0,18.2,24,11,11,2,11,0,18,0,0,1,90,1.875,11.6,1.0,5.3,8.7,1.64,0,2013,A,ARI
RJ Hively,24,1,0,1.000,1.23,27,0,25,0,0,19,29.1,20,6,4,0,12,2,30,1,0,2,122,1.091,6.1,0.0,3.7,9.2,2.50,0,2013,A,ARI
Bud Jeter,21,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,0,0,0,0,0,1,5,2.000,18.0,0.0,0.0,0.0,,0,2013,A,ARI
Jose Jose*,22,0,1,.000,5.28,16,0,9,0,0,5,15.1,19,10,9,2,7,0,15,3,0,0,71,1.696,11.2,1.2,4.1,8.8,2.14,0,2013,A,ARI
Will Locante*,23,0,1,.000,5.50,18,0,4,0,0,0,18.0,18,12,11,0,13,0,21,7,0,5,88,1.722,9.0,0.0,6.5,10.5,1.62,0,2013,A,ARI
Geordy Parra,19,0,0,,0.00,4,0,2,0,0,0,4.1,3,1,0,0,1,0,4,0,0,0,17,0.923,6.2,0.0,2.1,8.3,4.00,0,2013,A,ARI
Blake Perry,21,8,7,.533,4.49,26,21,1,0,0,1,112.1,107,71,56,7,67,0,85,19,1,11,525,1.549,8.6,0.6,5.4,6.8,1.27,0,2013,A,ARI
Pedro Ruiz,21,0,1,.000,27.00,1,0,1,0,0,0,0.1,2,1,1,0,1,0,0,0,0,0,5,9.000,54.0,0.0,27.0,0.0,0.00,0,2013,A,ARI
Matt Sample,24,0,0,,20.25,3,0,0,0,0,0,1.1,2,3,3,0,6,0,1,0,0,0,12,6.000,13.5,0.0,40.5,6.8,0.17,0,2013,A,ARI
Frank Santana,24,4,1,.800,2.20,11,0,4,0,0,0,16.1,14,6,4,1,4,0,16,2,0,2,70,1.102,7.7,0.6,2.2,8.8,4.00,0,2013,A,ARI
Kyle Schepel,22,4,3,.571,4.12,18,8,7,1,1,0,54.2,44,26,25,7,30,0,42,7,1,2,239,1.354,7.2,1.2,4.9,6.9,1.40,0,2013,A,ARI
James Sherfy,21,1,1,.500,2.16,9,0,7,0,0,2,8.1,10,2,2,0,3,0,12,0,0,1,39,1.560,10.8,0.0,3.2,13.0,4.00,1,2013,A,ARI
Braden Shipley,21,0,1,.000,2.61,4,4,0,0,0,0,20.2,14,6,6,2,8,0,16,1,0,1,82,1.065,6.1,0.9,3.5,7.0,2.00,1,2013,A,ARI
Taylor Siemens*,23,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,0,2013,A,ARI
Brandon Sinnery,23,7,4,.636,3.04,17,15,1,2,1,1,103.2,95,39,35,9,16,0,67,4,0,3,422,1.071,8.2,0.8,1.4,5.8,4.19,0,2013,A,ARI
Daniel Watts*,23,10,4,.714,3.18,17,17,0,0,0,0,107.2,94,43,38,7,29,0,77,5,0,5,439,1.142,7.9,0.6,2.4,6.4,2.66,0,2013,A,ARI
Cody Wheeler*,23,1,0,1.000,2.29,4,4,0,0,0,0,19.2,11,5,5,0,11,0,25,3,0,1,78,1.119,5.0,0.0,5.0,11.4,2.27,0,2013,A,ARI
Kyle Winkler,23,3,4,.429,3.99,21,9,4,0,0,0,70.0,73,39,31,3,20,0,69,4,0,8,305,1.329,9.4,0.4,2.6,8.9,3.45,0,2013,A,ARI
