Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brandon Beachy,26,1,0,1.000,0.00,1,1,0,0,0,0,5.0,3,0,0,0,1,0,3,0,0,0,18,0.800,5.4,0.0,1.8,5.4,3.00,1,2013,A,ATL
Rafael Briceno,22,5,9,.357,6.44,24,14,0,0,0,0,86.2,107,74,62,5,47,0,54,5,2,18,419,1.777,11.1,0.5,4.9,5.6,1.15,0,2013,A,ATL
Tyler Brosius,21,0,1,.000,1.93,4,0,2,0,0,0,4.2,2,1,1,0,4,0,9,1,0,0,21,1.286,3.9,0.0,7.7,17.4,2.25,0,2013,A,ATL
Mauricio Cabrera,19,3,8,.273,4.18,24,24,0,1,0,0,131.1,118,74,61,3,71,0,107,6,4,16,573,1.439,8.1,0.2,4.9,7.3,1.51,1,2013,A,ATL
Matt Chaffee*,24,2,1,.667,2.92,13,0,4,0,0,0,24.2,11,12,8,0,10,0,38,4,0,4,101,0.851,4.0,0.0,3.6,13.9,3.80,0,2013,A,ATL
Robert Fish*,25,0,3,.000,6.43,10,0,2,0,0,0,14.0,13,12,10,0,7,0,21,1,0,2,61,1.429,8.4,0.0,4.5,13.5,3.00,0,2013,A,ATL
Jeremy Fitzgerald,22,1,0,1.000,2.88,17,0,8,0,0,2,25.0,22,8,8,1,12,0,25,2,0,3,107,1.360,7.9,0.4,4.3,9.0,2.08,0,2013,A,ATL
Bryam Garcia,24,5,2,.714,5.24,21,0,8,0,0,0,34.1,30,23,20,1,22,0,37,5,0,10,156,1.515,7.9,0.3,5.8,9.7,1.68,0,2013,A,ATL
Sean Gilmartin*,23,1,0,1.000,1.80,1,1,0,0,0,0,5.0,4,1,1,0,0,0,5,0,0,0,19,0.800,7.2,0.0,0.0,9.0,,1,2013,A,ATL
Jason Hursh,21,1,1,.500,0.67,9,9,0,0,0,0,27.0,20,9,2,1,10,0,15,1,0,4,108,1.111,6.7,0.3,3.3,5.0,1.50,1,2013,A,ATL
Zach Jadofsky,23,6,3,.667,3.79,35,0,18,0,0,4,59.1,59,27,25,6,21,1,70,3,1,9,252,1.348,8.9,0.9,3.2,10.6,3.33,0,2013,A,ATL
Casey Kalenkosky,23,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,0,2013,A,ATL
Frank Lafreniere,23,7,13,.350,5.36,28,22,3,0,0,1,136.0,159,91,81,11,43,0,97,10,3,8,595,1.485,10.5,0.7,2.8,6.4,2.26,0,2013,A,ATL
