Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Martin Agosta,22,9,3,.750,2.06,18,18,0,0,0,0,91.2,57,24,21,4,43,0,109,7,0,10,372,1.091,5.6,0.4,4.2,10.7,2.53,0,2013,A,SFG
Joe Biagini,23,7,6,.538,5.03,20,20,0,0,0,0,96.2,102,63,54,5,42,0,79,4,0,6,430,1.490,9.5,0.5,3.9,7.4,1.88,1,2013,A,SFG
Stephen Branca,24,0,0,,0.00,2,0,1,0,0,0,2.0,2,0,0,0,0,0,2,1,0,0,9,1.000,9.0,0.0,0.0,9.0,,0,2013,A,SFG
Jorge Bucardo,23,2,1,.667,1.84,27,0,11,0,0,6,44.0,31,9,9,1,11,1,40,3,1,2,173,0.955,6.3,0.2,2.3,8.2,3.64,0,2013,A,SFG
Edward Concepcion,24,1,0,1.000,6.75,3,2,1,0,0,0,6.2,7,5,5,0,6,0,3,0,0,3,32,1.950,9.5,0.0,8.1,4.1,0.50,0,2013,A,SFG
Jacob Dunnington,22,1,0,1.000,3.29,9,0,1,0,0,1,13.2,10,5,5,0,8,0,18,0,1,1,56,1.317,6.6,0.0,5.3,11.9,2.25,0,2013,A,SFG
Brandon Farley,22,4,4,.500,3.65,28,0,5,0,0,1,56.2,61,27,23,1,23,3,39,2,0,0,243,1.482,9.7,0.2,3.7,6.2,1.70,0,2013,A,SFG
Kendry Flores,21,10,6,.625,2.73,22,22,0,1,0,0,141.2,113,47,43,11,17,2,137,4,0,4,551,0.918,7.2,0.7,1.1,8.7,8.06,1,2013,A,SFG
Ian Gardeck,22,4,3,.571,3.21,44,0,16,0,0,1,56.0,45,24,20,2,40,0,66,9,0,13,255,1.518,7.2,0.3,6.4,10.6,1.65,0,2013,A,SFG
Joan Gregorio,21,6,3,.667,4.00,14,13,0,0,0,0,69.2,65,34,31,3,17,0,84,2,0,7,288,1.177,8.4,0.4,2.2,10.9,4.94,0,2013,A,SFG
Stephen Johnson,22,5,1,.833,3.61,45,0,21,0,0,8,52.1,41,24,21,2,30,0,71,3,0,7,228,1.357,7.1,0.3,5.2,12.2,2.37,0,2013,A,SFG
Joseph Kurrasch*,22,5,0,1.000,1.78,7,4,1,0,0,0,25.1,19,7,5,1,8,1,32,0,0,7,101,1.066,6.8,0.4,2.8,11.4,4.00,0,2013,A,SFG
Derek Law,22,0,3,.000,2.31,19,0,5,0,0,3,35.0,27,12,9,1,10,3,48,1,0,4,144,1.057,6.9,0.3,2.6,12.3,4.80,1,2013,A,SFG
Matt Lujan*,24,7,0,1.000,3.33,15,12,1,0,0,0,78.1,77,32,29,5,28,1,64,4,0,4,329,1.340,8.8,0.6,3.2,7.4,2.29,0,2013,A,SFG
Mason McVay*,22,3,5,.375,4.12,51,1,11,0,0,1,67.2,71,39,31,5,18,3,75,5,0,8,292,1.315,9.4,0.7,2.4,10.0,4.17,0,2013,A,SFG
Tyler Mizenko,23,1,4,.200,2.75,48,0,44,0,0,25,52.1,45,19,16,3,24,2,50,1,0,2,225,1.318,7.7,0.5,4.1,8.6,2.08,0,2013,A,SFG
Steven Okert*,21,2,2,.500,2.97,44,0,15,0,0,2,60.2,55,27,20,3,24,1,59,1,0,2,259,1.302,8.2,0.4,3.6,8.8,2.46,1,2013,A,SFG
Jose Reyes,22,1,3,.250,9.53,6,6,0,0,0,0,17.0,17,19,18,2,15,0,11,4,0,5,87,1.882,9.0,1.1,7.9,5.8,0.73,0,2013,A,SFG
Danny Sandbrink,24,0,0,,1.59,7,0,1,0,0,0,11.1,8,3,2,0,1,0,6,0,0,0,42,0.794,6.4,0.0,0.8,4.8,6.00,0,2013,A,SFG
Justin Schumer,24,5,8,.385,4.59,22,17,1,0,0,0,96.0,95,51,49,8,33,1,59,13,3,8,416,1.333,8.9,0.8,3.1,5.5,1.79,0,2013,A,SFG
Chris Stratton,22,9,3,.750,3.27,22,22,0,1,0,0,132.0,128,48,48,5,47,1,123,3,0,6,554,1.326,8.7,0.3,3.2,8.4,2.62,1,2013,A,SFG
