Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Sander Beck,22,1,1,.500,2.61,14,0,10,0,0,3,20.2,14,8,6,1,7,0,24,3,1,4,86,1.016,6.1,0.4,3.0,10.5,3.43,0,2013,A,BAL
Mark Blackmar,21,4,9,.308,5.53,24,11,4,0,0,0,86.1,110,57,53,1,29,1,48,2,1,7,391,1.610,11.5,0.1,3.0,5.0,1.66,0,2013,A,BAL
Parker Bridwell,21,8,9,.471,4.73,26,26,0,0,0,0,142.2,141,86,75,9,59,0,144,9,0,8,631,1.402,8.9,0.6,3.7,9.1,2.44,1,2013,A,BAL
Miguel Chalas,21,1,1,.500,3.24,13,0,3,0,0,0,33.1,28,14,12,2,11,0,29,2,1,1,139,1.170,7.6,0.5,3.0,7.8,2.64,0,2013,A,BAL
Mychal Givens,23,2,3,.400,4.22,28,0,12,0,0,3,42.2,34,20,20,1,19,0,36,3,1,11,179,1.242,7.2,0.2,4.0,7.6,1.89,1,2013,A,BAL
Juan Guzman,22,6,6,.500,4.70,26,19,3,0,0,0,111.0,120,64,58,11,36,0,88,10,2,5,483,1.405,9.7,0.9,2.9,7.1,2.44,0,2013,A,BAL
Josh Hader*,19,3,6,.333,2.65,17,17,0,0,0,0,85.0,67,41,25,4,42,0,79,6,0,7,369,1.282,7.1,0.4,4.4,8.4,1.88,1,2013,A,BAL
Matt Hobgood,22,7,3,.700,3.71,24,1,10,0,0,1,63.0,61,30,26,2,28,2,47,2,0,5,271,1.413,8.7,0.3,4.0,6.7,1.68,0,2013,A,BAL
Kevin Jacob,24,0,1,.000,8.59,6,0,2,0,0,0,7.1,9,7,7,0,4,0,7,1,0,2,35,1.773,11.0,0.0,4.9,8.6,1.75,0,2013,A,BAL
Branden Kline,21,1,2,.333,5.86,7,7,0,0,0,0,35.1,41,25,23,4,14,0,32,2,0,6,161,1.557,10.4,1.0,3.6,8.2,2.29,1,2013,A,BAL
Williams Louico,23,0,2,.000,8.31,10,0,3,0,0,0,13.0,15,16,12,1,20,0,21,2,0,3,77,2.692,10.4,0.7,13.8,14.5,1.05,0,2013,A,BAL
Harry Marino*,22,1,1,.500,2.57,8,0,3,0,0,1,14.0,12,7,4,1,5,0,6,1,0,2,61,1.214,7.7,0.6,3.2,3.9,1.20,0,2013,A,BAL
Jose Nivar,24,1,3,.250,6.65,28,0,17,0,0,2,44.2,50,36,33,5,36,1,31,2,0,10,216,1.925,10.1,1.0,7.3,6.2,0.86,0,2013,A,BAL
Bennett Parry*,21,2,2,.500,3.49,16,9,3,0,0,0,59.1,55,26,23,6,22,0,52,2,0,6,249,1.298,8.3,0.9,3.3,7.9,2.36,0,2013,A,BAL
Matt Price,23,1,1,.500,2.70,16,0,16,0,0,8,20.0,21,6,6,0,8,1,21,2,0,0,92,1.450,9.5,0.0,3.6,9.5,2.63,0,2013,A,BAL
Luc Rennie,19,4,5,.444,3.91,10,10,0,1,0,0,53.0,57,30,23,4,13,0,40,3,0,1,228,1.321,9.7,0.7,2.2,6.8,3.08,0,2013,A,BAL
David Richardson,22,0,1,.000,8.76,10,0,7,0,0,3,12.1,19,14,12,0,8,0,12,1,0,1,63,2.189,13.9,0.0,5.8,8.8,1.50,0,2013,A,BAL
Lex Rutledge*,22,4,3,.571,1.45,18,2,9,0,0,1,43.1,28,8,7,1,16,0,45,2,0,9,171,1.015,5.8,0.2,3.3,9.3,2.81,0,2013,A,BAL
Matt Taylor*,22,4,13,.235,3.77,25,25,0,0,0,0,138.1,134,78,58,5,61,1,106,7,0,15,598,1.410,8.7,0.3,4.0,6.9,1.74,0,2013,A,BAL
Ashur Tolliver*,25,0,0,,3.63,7,0,3,0,0,1,17.1,15,7,7,2,5,0,20,0,0,1,70,1.154,7.8,1.0,2.6,10.4,4.00,1,2013,A,BAL
Dennis Torres,23,1,3,.250,3.22,25,0,14,0,0,1,44.2,41,18,16,2,28,1,37,2,0,4,203,1.545,8.3,0.4,5.6,7.5,1.32,0,2013,A,BAL
Casey Upperman,22,0,4,.000,8.86,17,0,14,0,0,0,21.1,31,23,21,3,9,1,26,3,0,4,107,1.875,13.1,1.3,3.8,11.0,2.89,0,2013,A,BAL
Brady Wager,22,2,3,.400,4.33,9,9,0,1,0,0,54.0,56,27,26,1,14,0,41,1,0,8,229,1.296,9.3,0.2,2.3,6.8,2.93,0,2013,A,BAL
Tom Winegardner,23,1,0,1.000,1.42,3,0,1,0,0,0,6.1,3,1,1,0,0,0,3,0,0,1,24,0.474,4.3,0.0,0.0,4.3,,0,2013,A,BAL
