Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Sebastien Boucher*,26,75,296,258,47,69,14,3,10,29,5,6,32,65,.267,.355,.461,.816,119,3,3,3,0,0,0
Travis Brown,27,35,109,98,9,17,1,1,0,11,0,1,9,24,.173,.241,.204,.445,20,9,0,1,1,0,0
Freddie Bynum*,28,6,22,20,4,7,1,1,1,3,0,1,1,3,.350,.381,.650,1.031,13,0,0,1,0,0,1
Alex Cintron#,29,3,10,9,0,3,0,0,0,0,0,0,1,2,.333,.400,.333,.733,3,0,0,0,0,0,1
Ben Davis#,31,24,103,97,10,22,6,1,2,13,0,0,5,15,.227,.272,.371,.643,36,5,1,0,0,0,1
Blake Davis*,24,132,497,457,57,130,22,7,4,53,8,7,26,80,.284,.324,.389,.714,178,10,3,7,4,0,1
Zachary Dillon*,25,12,41,36,5,10,1,0,0,7,0,0,3,5,.278,.341,.306,.647,11,2,1,0,1,0,0
Ryan Finan*,26,107,438,377,58,97,21,1,11,54,0,0,48,85,.257,.347,.406,.753,153,8,7,0,6,3,0
Kennard Jones*,26,40,160,140,19,36,6,2,1,16,6,2,15,21,.257,.323,.350,.673,49,6,0,2,3,1,0
Luis Montanez,26,116,501,451,90,151,32,5,26,97,4,4,36,63,.335,.385,.601,.986,271,9,6,0,8,2,1
Jeff Nettles,29,134,562,510,74,129,25,0,24,78,0,1,44,84,.253,.315,.443,.758,226,16,4,0,4,1,0
Brian Peterson,29,51,197,177,17,43,9,0,2,20,0,1,15,27,.243,.311,.328,.639,58,12,3,1,1,1,0
Mike Pierce,24,5,20,15,3,2,0,0,0,1,0,1,3,7,.133,.300,.133,.433,2,1,1,0,1,0,0
Nolan Reimold,24,139,586,507,87,144,29,3,25,84,7,3,63,82,.284,.367,.501,.868,254,9,8,0,8,1,1
Mike Rodriguez*,27,99,432,395,48,101,18,5,4,53,11,1,28,72,.256,.304,.357,.661,141,8,1,5,3,1,0
Carlos Rojas,24,120,509,441,74,109,13,1,2,38,1,3,49,76,.247,.333,.295,.627,130,20,9,7,3,0,0
Steve Torrealba,30,37,134,120,16,34,8,0,8,26,1,0,13,22,.283,.358,.550,.908,66,6,1,0,0,0,1
Jonny Tucker,24,118,477,418,74,116,27,4,7,47,8,7,49,64,.278,.357,.411,.769,172,11,4,4,2,0,0
Brian Valichka,24,7,18,15,1,1,0,0,1,2,0,0,3,4,.067,.222,.267,.489,4,0,0,0,0,0,0
Matt Wieters#,22,61,250,208,41,76,14,2,12,51,1,0,38,29,.365,.460,.625,1.085,130,9,1,0,3,3,1
