Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Shane Allen,20,33,124,111,15,27,10,0,0,11,4,2,6,25,.243,.306,.333,.639,37,1,4,3,0,0,0
Kevin Covington,21,43,181,169,24,51,13,1,2,23,3,4,7,37,.302,.324,.426,.750,72,4,0,2,3,1,0
Josh Dalton#,22,59,259,203,33,51,12,0,1,28,11,5,42,45,.251,.387,.325,.712,66,2,5,6,3,3,0
Bill Duplissea,21,13,42,33,5,5,2,0,1,4,2,1,5,7,.152,.310,.303,.613,10,1,3,0,1,0,0
Josh Glassey*,22,28,116,92,13,21,4,0,2,14,0,1,19,24,.228,.357,.337,.694,31,5,0,4,1,0,0
Jim Goelz,23,42,161,142,19,40,3,1,1,17,2,5,12,22,.282,.342,.338,.680,48,4,2,3,2,0,0
Ryan Jaroncyk#,22,8,38,31,6,11,4,0,0,4,2,1,5,10,.355,.444,.484,.928,15,1,0,2,0,0,0
Hayden Kluver*,19,25,88,79,9,16,2,0,1,9,0,1,6,26,.203,.256,.266,.522,21,1,0,2,1,0,0
Lamont Matthews*,21,66,289,249,46,56,11,2,17,52,4,4,34,87,.225,.321,.490,.811,122,1,2,2,2,1,0
Omar Moreno#,19,44,175,133,30,26,1,0,0,8,11,8,33,28,.195,.361,.203,.564,27,4,2,6,1,0,0
Jerry Proctor,21,10,42,36,4,7,2,0,0,3,0,0,5,15,.194,.310,.250,.560,9,0,1,0,0,0,0
John Rozich,22,40,159,134,20,31,5,2,2,16,1,3,23,41,.231,.344,.343,.687,46,2,0,2,0,0,0
Ramon Ruiz,23,46,194,167,34,49,10,1,8,32,6,2,24,33,.293,.389,.509,.898,85,3,2,1,0,3,0
Joe Thurston*,19,71,334,277,48,79,10,3,0,32,27,18,27,34,.285,.387,.343,.730,95,3,21,6,3,1,1
Isaac Valdez,22,39,150,136,20,33,5,0,4,21,1,2,4,18,.243,.281,.368,.648,50,3,4,4,2,0,0
Sandy Vasquez,22,75,329,271,46,71,11,1,6,44,18,8,44,91,.262,.389,.376,.765,102,3,13,0,1,2,0
Cliff Wren,22,64,281,254,46,80,21,0,10,44,11,5,18,39,.315,.370,.516,.885,131,5,4,5,0,2,0
