Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Paul Burke,21,34,115,101,5,18,5,0,0,9,1,0,9,27,.178,.241,.228,.469,23,0,0,3,2,0,0
Ian Calais,22,68,254,224,19,47,8,1,0,20,4,5,23,47,.210,.288,.254,.542,57,6,2,4,1,0,0
Mick Celli#,22,72,290,246,39,67,16,1,2,33,8,0,32,55,.272,.360,.370,.730,91,6,5,1,6,1,0
Brian Cox,23,18,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0
David Dalton,23,27,116,104,23,33,1,4,1,15,14,3,9,20,.317,.368,.433,.801,45,1,0,2,1,0,0
Bry Ewan,20,31,127,109,9,21,3,0,1,15,0,0,13,33,.193,.286,.248,.533,27,1,2,1,2,0,0
Joe Francisco,21,42,157,146,17,29,10,0,2,10,9,1,9,37,.199,.255,.308,.563,45,3,2,0,0,0,0
David Geisbush,22,26,75,69,11,16,2,1,3,12,2,0,5,25,.232,.284,.420,.704,29,1,0,1,0,0,0
Nick Green,20,73,306,273,52,81,15,0,11,41,14,4,26,66,.297,.363,.473,.835,129,4,4,0,3,0,1
Jean Langlois,20,59,248,220,24,54,7,2,3,20,10,2,25,54,.245,.331,.336,.667,74,4,3,0,0,1,0
Jaeme Leal,20,33,113,99,16,27,5,0,8,28,0,0,8,37,.273,.336,.566,.902,56,3,3,0,3,0,0
Asdrubal Oropeza,18,74,310,266,56,78,12,1,14,46,10,2,32,60,.293,.374,.504,.878,134,3,6,0,6,0,0
Chris Poulsen,23,37,129,123,19,27,8,0,2,14,2,2,2,22,.220,.248,.333,.581,41,4,3,0,1,0,0
Jeff Rodriguez,22,48,191,174,23,50,10,0,0,14,3,0,11,27,.287,.347,.345,.692,60,2,5,1,0,0,0
Jerry Simmons,23,62,257,232,37,50,9,5,4,27,19,6,20,46,.216,.292,.349,.641,81,2,5,0,0,0,0
Jose Villar,20,39,147,133,14,33,6,1,4,17,5,3,11,43,.248,.313,.398,.711,53,5,2,0,1,0,0
