Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Morey Aldrup,20,31,68,65,6,11,1,0,1,4,2,0,2,17,.169,.194,.231,.425,15,1,0,1,0,0,0,1999,Short-Season A,CHC
Kevin Bass#,20,59,222,188,23,36,8,2,8,30,4,4,25,79,.191,.299,.383,.682,72,1,5,1,3,0,0,1999,Short-Season A,CHC
Derrick Cohens,24,43,134,118,14,25,5,0,0,11,3,5,15,29,.212,.306,.254,.560,30,4,1,0,0,0,0,1999,Short-Season A,CHC
Chris Curry,21,41,140,132,18,30,6,0,2,9,0,2,5,35,.227,.271,.318,.590,42,3,3,0,0,0,0,1999,Short-Season A,CHC
Jim Deschaine,21,73,302,272,49,81,12,0,10,48,7,7,29,59,.298,.365,.452,.818,123,8,0,1,0,0,0,1999,Short-Season A,CHC
Mike Dzurilla,21,70,300,278,43,81,14,2,5,44,12,4,16,33,.291,.336,.410,.746,114,3,3,2,1,0,0,1999,Short-Season A,CHC
Ryan Gripp,21,73,306,266,40,82,18,1,12,48,2,1,27,65,.308,.389,.519,.908,138,7,10,0,3,0,0,1999,Short-Season A,CHC
Tony Gsell,22,76,312,276,50,69,21,1,12,43,12,5,23,69,.250,.330,.464,.794,128,3,11,0,2,1,0,1999,Short-Season A,CHC
Ben Johnstone,21,54,208,186,34,62,9,0,1,11,16,14,9,30,.333,.395,.398,.793,74,1,10,3,0,0,0,1999,Short-Season A,CHC
Nate Koen,22,23,31,27,1,5,3,0,0,3,0,0,4,6,.185,.290,.296,.587,8,1,0,0,0,0,0,1999,Short-Season A,CHC
Casey Kopitzke,21,37,131,110,19,23,3,0,0,12,3,3,15,25,.209,.321,.236,.557,26,6,4,0,2,0,0,1999,Short-Season A,CHC
Marcel Longmire,21,1,2,2,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,Short-Season A,CHC
Eduardo Marquez,22,32,80,73,9,15,2,1,0,8,3,1,1,15,.205,.266,.260,.526,19,2,5,1,0,0,0,1999,Short-Season A,CHC
Luis Medina,20,56,216,202,30,68,6,0,3,31,2,1,11,21,.337,.377,.411,.788,83,7,2,1,0,0,0,1999,Short-Season A,CHC
Juan Pinero#,21,10,41,34,5,8,1,1,0,6,5,1,4,4,.235,.366,.324,.689,11,1,3,0,0,0,0,1999,Short-Season A,CHC
Jeff Ryan,22,45,170,149,26,41,6,5,2,16,9,1,17,39,.275,.345,.423,.768,63,4,0,2,2,0,0,1999,Short-Season A,CHC
Charles Shipp,22,6,16,15,3,4,1,0,0,1,0,0,1,3,.267,.313,.333,.646,5,2,0,0,0,0,0,1999,Short-Season A,CHC
Peter Zoccolillo*,22,64,209,183,20,43,7,1,1,15,3,2,22,26,.235,.321,.301,.621,55,2,2,0,2,1,1,1999,Short-Season A,CHC
