Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Dusty Beam,22,50,184,165,20,28,5,0,0,3,2,1,17,45,.170,.247,.200,.447,33,3,0,2,0,0,0,1999,Short-Season A,DET
Jayson Drobiak*,20,31,107,102,10,23,8,1,0,14,2,3,4,23,.225,.252,.324,.576,33,2,0,0,1,1,0,1999,Short-Season A,DET
Johnny Gordon*,22,44,124,110,13,17,4,3,0,5,4,1,14,30,.155,.250,.245,.495,27,1,0,0,0,0,0,1999,Short-Season A,DET
Rob Hlousek,21,36,126,109,15,24,3,0,0,3,9,1,12,11,.220,.301,.248,.549,27,3,1,3,1,1,0,1999,Short-Season A,DET
Kevin Jackson,21,38,140,125,11,27,5,0,3,20,2,0,11,48,.216,.271,.328,.599,41,0,0,0,4,0,0,1999,Short-Season A,DET
David Lara,21,63,255,232,30,64,10,4,7,37,9,1,14,63,.276,.324,.444,.768,103,5,4,2,3,1,0,1999,Short-Season A,DET
Antonio McKinney,21,68,257,229,36,57,9,1,2,20,26,4,18,60,.249,.324,.323,.647,74,1,8,1,1,0,0,1999,Short-Season A,DET
Reggie Nelson,20,67,293,249,44,59,11,3,1,20,32,8,36,42,.237,.339,.317,.656,79,4,3,4,1,0,0,1999,Short-Season A,DET
Hector Nunez,21,33,110,102,6,29,9,2,0,15,0,0,6,13,.284,.336,.412,.748,42,1,2,0,0,0,0,1999,Short-Season A,DET
Chris Parker,19,38,133,116,10,23,5,0,2,17,0,1,12,38,.198,.286,.293,.579,34,3,3,0,2,0,0,1999,Short-Season A,DET
Deurys Reyes*,19,12,44,38,8,13,3,1,2,9,3,0,5,12,.342,.409,.632,1.041,24,0,0,0,1,0,0,1999,Short-Season A,DET
Corey Richardson#,22,41,156,125,25,33,2,1,0,9,19,4,25,34,.264,.400,.296,.696,37,1,4,1,1,1,0,1999,Short-Season A,DET
Ramon Santiago#,19,12,54,50,9,17,1,2,1,8,5,0,2,12,.340,.377,.500,.877,25,0,1,1,0,0,1,1999,Short-Season A,DET
Jeremy Sassanella#,20,54,187,170,16,46,7,0,0,13,1,0,13,57,.271,.326,.312,.638,53,0,2,0,2,0,0,1999,Short-Season A,DET
Jason Siegfried,22,24,68,61,6,10,3,0,0,3,0,0,6,28,.164,.239,.213,.452,13,1,0,1,0,0,0,1999,Short-Season A,DET
Max St. Pierre,19,51,190,175,12,44,7,0,1,22,9,0,11,29,.251,.305,.309,.614,54,2,3,0,1,0,1,1999,Short-Season A,DET
Brant Ust,20,58,250,226,23,59,12,3,5,34,3,4,16,54,.261,.317,.407,.724,92,3,4,1,3,2,0,1999,Short-Season A,DET
Casey Williamson*,22,48,161,139,19,34,8,0,1,15,5,1,14,38,.245,.344,.324,.667,45,0,7,1,0,0,0,1999,Short-Season A,DET
