Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Tony Caracciolo,19,7,23,15,2,3,1,0,0,3,1,0,6,5,.200,.478,.267,.745,4,0,2,0,0,0,0,1999,Short-Season A,WSN
Matthew Cepicky*,21,74,344,323,50,99,15,5,12,53,10,9,20,49,.307,.349,.495,.844,160,6,1,0,0,1,1,1999,Short-Season A,WSN
Felix Diaz#,21,46,188,170,19,35,6,3,5,25,3,2,12,67,.206,.269,.365,.634,62,3,3,2,1,0,0,1999,Short-Season A,WSN
Andres Espinoza,20,29,76,71,9,15,3,0,0,2,1,1,4,15,.211,.263,.254,.517,18,1,1,0,0,0,0,1999,Short-Season A,WSN
Todd Johannes,22,24,96,84,5,25,2,0,0,11,1,0,10,15,.298,.365,.321,.686,27,2,0,0,2,0,0,1999,Short-Season A,WSN
Josh McKinley#,19,69,323,283,47,71,12,3,4,32,9,5,33,52,.251,.328,.357,.685,101,7,1,3,3,0,0,1999,Short-Season A,WSN
Randy Meadows,22,9,34,30,4,6,0,0,0,2,1,2,3,7,.200,.273,.200,.473,6,0,0,1,0,0,0,1999,Short-Season A,WSN
Lou Melucci,21,33,135,123,13,24,3,1,0,7,6,1,10,34,.195,.261,.236,.497,29,2,1,1,0,0,0,1999,Short-Season A,WSN
Ryan Moore*,22,26,119,103,16,27,4,1,2,12,1,3,13,21,.262,.353,.379,.732,39,1,2,0,1,1,0,1999,Short-Season A,WSN
Juan Ortiz,20,32,124,115,16,27,0,1,1,9,6,1,6,29,.235,.285,.278,.563,32,2,2,1,0,0,0,1999,Short-Season A,WSN
Val Pascucci,20,72,328,259,62,91,26,1,7,48,17,2,53,46,.351,.482,.541,1.022,140,5,14,0,2,3,1,1999,Short-Season A,WSN
Brian Preston,22,28,122,103,14,22,8,0,2,16,2,0,13,25,.214,.303,.350,.653,36,2,2,0,4,0,0,1999,Short-Season A,WSN
Luis Rivera,21,31,113,97,14,22,6,1,1,12,0,2,14,28,.227,.327,.340,.668,33,3,1,0,1,1,0,1999,Short-Season A,WSN
Mark Thomas*,23,44,182,152,23,48,5,3,1,23,10,3,27,28,.316,.418,.408,.825,62,3,1,0,2,1,0,1999,Short-Season A,WSN
Wilson Valdez,21,36,138,130,19,32,7,0,1,10,4,3,7,21,.246,.283,.323,.606,42,3,0,0,1,0,1,1999,Short-Season A,WSN
Tim Van Pareren#,19,30,100,82,9,17,2,0,0,3,4,1,12,23,.207,.323,.232,.555,19,1,3,1,2,0,0,1999,Short-Season A,WSN
Matt Watson*,20,70,323,284,55,108,12,3,7,47,17,7,30,27,.380,.439,.518,.957,147,6,3,2,4,1,1,1999,Short-Season A,WSN
Clyde Williams*,19,63,276,256,23,60,14,2,2,37,1,4,16,85,.234,.280,.328,.608,84,6,1,1,2,1,0,1999,Short-Season A,WSN
