Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jeison Arias,20,17,52,49,5,7,1,0,0,2,0,1,3,20,.143,.192,.163,.356,8,0,0,0,0,0,0
Angel Batista*,19,53,193,164,19,30,5,0,0,12,8,4,22,46,.183,.279,.213,.492,35,1,1,3,3,0,0
Andy Beinbrink,22,76,343,292,46,99,24,2,11,51,13,4,39,49,.339,.426,.548,.974,160,4,8,0,4,2,0
Jorge Cantu,17,72,308,281,33,73,17,2,1,33,3,4,20,59,.260,.313,.345,.658,97,8,2,4,1,0,1
Matt Diaz,21,54,224,208,22,51,15,2,1,20,6,2,6,43,.245,.284,.351,.635,73,5,6,2,2,0,1
Harold Goodiell,21,8,26,23,3,4,1,1,0,2,0,0,2,6,.174,.269,.304,.574,7,0,1,0,0,0,0
Dan Grummitt,23,73,324,287,44,73,13,1,22,58,3,1,30,78,.254,.333,.537,.870,154,4,5,0,2,1,0
Josh Hamilton*,18,16,75,72,7,14,3,0,0,7,1,1,1,14,.194,.213,.236,.449,17,2,1,0,1,0,1
Chairon Isenia,20,33,125,118,17,31,9,0,3,16,0,1,4,22,.263,.288,.415,.703,49,4,1,0,2,0,0
Hector Lebron*,21,17,60,56,3,14,3,0,1,6,0,0,3,13,.250,.283,.357,.640,20,1,0,0,1,0,0
Brian Martin,19,70,311,262,34,51,7,6,5,27,12,5,40,107,.195,.311,.324,.635,85,4,5,2,2,1,0
Frank Moore*,20,74,346,319,53,97,12,5,2,20,24,9,21,68,.304,.349,.392,.741,125,1,2,2,2,1,0
Jeremy Murch*,20,39,145,131,18,28,7,2,5,18,1,2,12,36,.214,.283,.412,.695,54,2,1,0,1,1,0
Edgar Ramirez,19,34,133,120,14,23,6,1,2,6,2,1,10,46,.192,.260,.308,.568,37,1,1,2,0,0,0
Miguel Suriel,22,33,132,121,15,28,8,0,0,7,1,1,8,15,.231,.285,.298,.582,36,6,1,2,0,0,0
Castulo Valdez,21,12,33,26,4,6,0,0,0,0,0,0,5,4,.231,.375,.231,.606,6,0,1,1,0,0,0
Carlos Vazquez,20,29,100,91,3,18,1,0,0,7,0,0,7,18,.198,.250,.209,.459,19,1,0,0,2,0,0
