Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Petru Balan*,23,1,0,1.000,9.28,8,0,2,0,0,0,10.2,12,11,11,0,8,0,15,1,0,1,51,1.875,10.1,0.0,6.8,12.7,1.88,0,2019,Rookie,MIN
Tyler Beck,23,0,2,.000,5.27,9,0,6,0,0,0,13.2,16,9,8,0,6,0,23,0,0,6,64,1.610,10.5,0.0,4.0,15.1,3.83,0,2019,Rookie,MIN
Donny Breek,19,1,2,.333,0.74,10,7,1,0,0,0,36.1,21,10,3,0,19,0,38,6,1,2,153,1.101,5.2,0.0,4.7,9.4,2.00,0,2019,Rookie,MIN
Yennier Cano,25,0,0,,13.50,2,0,0,0,0,0,2.0,1,4,3,0,4,0,2,0,0,0,11,2.500,4.5,0.0,18.0,9.0,0.50,0,2019,Rookie,MIN
Matt Canterino,21,0,0,,1.80,2,2,0,0,0,0,5.0,2,1,1,0,1,0,6,0,0,0,18,0.600,3.6,0.0,1.8,10.8,6.00,0,2019,Rookie,MIN
Dakota Chalmers,22,1,0,1.000,4.05,4,4,0,0,0,0,13.1,8,7,6,0,8,0,19,2,0,0,54,1.200,5.4,0.0,5.4,12.8,2.38,0,2019,Rookie,MIN
Anthony Escobar,18,5,2,.714,3.83,11,6,2,0,0,0,42.1,33,18,18,3,13,0,37,2,2,3,167,1.087,7.0,0.6,2.8,7.9,2.85,0,2019,Rookie,MIN
Evan Gillespie*,24,3,1,.750,2.16,12,1,8,0,0,2,16.2,14,5,4,2,4,0,18,0,0,2,67,1.080,7.6,1.1,2.2,9.7,4.50,0,2019,Rookie,MIN
Stephen Gonsalves*,24,0,1,.000,2.00,5,5,0,0,0,0,9.0,6,2,2,2,0,0,16,0,0,1,33,0.667,6.0,2.0,0.0,16.0,,1,2019,Rookie,MIN
Jordan Gore,24,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,3,0,2,0,0,1,5,4.500,0.0,0.0,40.5,27.0,0.67,0,2019,Rookie,MIN
Regi Grace,19,1,2,.333,5.14,6,5,0,0,0,0,21.0,23,14,12,1,9,0,24,2,0,6,100,1.524,9.9,0.4,3.9,10.3,2.67,0,2019,Rookie,MIN
Brusdar Graterol,20,0,0,,0.00,2,2,0,0,0,0,3.0,1,0,0,0,0,0,4,0,0,0,9,0.333,3.0,0.0,0.0,12.0,,1,2019,Rookie,MIN
Jose Guevara,20,1,1,.500,2.79,13,0,8,0,0,2,19.1,17,7,6,0,13,0,21,0,2,1,86,1.552,7.9,0.0,6.1,9.8,1.62,0,2019,Rookie,MIN
Bradley Hanner,20,2,3,.400,4.39,11,0,6,0,0,1,26.2,16,14,13,1,12,0,30,4,0,6,108,1.050,5.4,0.3,4.1,10.1,2.50,0,2019,Rookie,MIN
Trevor Hildenberger,28,0,0,,2.25,3,0,0,0,0,0,4.0,4,1,1,0,0,0,4,0,0,0,17,1.000,9.0,0.0,0.0,9.0,,1,2019,Rookie,MIN
Jovani Moran*,22,0,0,,0.00,3,0,0,0,0,0,3.1,2,0,0,0,2,0,5,0,0,0,14,1.200,5.4,0.0,5.4,13.5,2.50,1,2019,Rookie,MIN
Danny Moreno,19,1,0,1.000,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,0,1,1,0,0,8,1.000,9.0,0.0,0.0,4.5,,0,2019,Rookie,MIN
Junior Navas,19,1,1,.500,6.75,12,0,2,0,0,0,21.1,23,17,16,2,13,0,23,5,0,2,101,1.688,9.7,0.8,5.5,9.7,1.77,0,2019,Rookie,MIN
Bailey Ober,23,1,0,1.000,0.00,2,1,0,0,0,0,9.0,6,2,0,0,1,0,13,1,0,1,36,0.778,6.0,0.0,1.0,13.0,13.00,1,2019,Rookie,MIN
Rickey Ramirez,22,0,0,,0.00,2,0,0,0,0,0,3.0,2,0,0,0,1,0,5,0,0,2,12,1.000,6.0,0.0,3.0,15.0,5.00,0,2019,Rookie,MIN
