Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jeyner Baez,23,1,3,.250,4.32,18,0,9,0,0,2,33.1,34,21,16,2,12,0,36,4,0,7,148,1.380,9.2,0.5,3.2,9.7,3.00,0
Nick Belzer,23,3,1,.750,3.70,10,6,0,0,0,0,48.2,42,22,20,3,14,0,41,2,2,8,192,1.151,7.8,0.6,2.6,7.6,2.93,0
Harold Chirino,21,2,0,1.000,3.74,19,0,1,0,0,0,33.2,32,15,14,0,15,0,41,4,0,2,147,1.396,8.6,0.0,4.0,11.0,2.73,0
Leoner Colina,18,0,0,,0.00,2,0,0,0,0,0,2.0,4,1,0,0,0,0,3,0,0,0,10,2.000,18.0,0.0,0.0,13.5,,0
Jake Cousins,24,2,0,1.000,2.57,7,0,6,0,0,1,14.0,10,4,4,0,0,0,21,1,0,1,51,0.714,6.4,0.0,0.0,13.5,,1
Jhoan Cruz,19,1,6,.143,6.97,10,5,1,0,0,0,41.1,58,43,32,7,10,0,40,3,1,3,196,1.645,12.6,1.5,2.2,8.7,4.00,0
Chris Dula,26,0,0,,9.82,4,0,0,0,0,0,3.2,5,5,4,1,3,0,6,0,0,0,18,2.182,12.3,2.5,7.4,14.7,2.00,0
Jose Espiritu,20,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,1,0,1,1,0,0,4,1.500,0.0,0.0,13.5,13.5,1.00,0
Ian Exposito*,23,2,1,.667,2.78,5,4,0,0,0,0,22.2,25,7,7,0,8,0,22,0,0,2,93,1.456,9.9,0.0,3.2,8.7,2.75,0
Pablo Garabitos*,18,1,0,1.000,2.14,20,0,7,0,0,1,33.2,33,11,8,1,8,0,34,0,0,3,141,1.218,8.8,0.3,2.1,9.1,4.25,0
Antoine Kelly*,19,0,0,,1.26,9,9,0,0,0,0,28.2,21,4,4,0,5,0,41,0,0,2,108,0.907,6.6,0.0,1.6,12.9,8.20,0
Keegan McCarville,21,2,2,.500,1.72,20,0,8,0,0,0,36.2,27,9,7,2,8,1,46,1,0,3,146,0.955,6.6,0.5,2.0,11.3,5.75,0
Henry Medina,21,2,2,.500,5.24,11,5,1,0,0,0,34.1,39,22,20,3,8,1,26,1,1,4,144,1.369,10.2,0.8,2.1,6.8,3.25,0
Shelby Miller,28,0,0,,6.00,1,1,0,0,0,0,3.0,4,3,2,1,2,0,2,0,0,1,14,2.000,12.0,3.0,6.0,6.0,1.00,1
Junior Montero,20,0,1,.000,2.25,4,0,2,0,0,0,8.0,10,5,2,0,3,1,6,1,0,0,36,1.625,11.3,0.0,3.4,6.8,2.00,0
Karlos Morales*,19,0,2,.000,10.64,7,4,1,0,0,0,11.0,13,14,13,2,8,0,8,4,0,2,57,1.909,10.6,1.6,6.5,6.5,1.00,0
Dylan Prohoroff,24,0,1,.000,1.13,6,0,6,0,0,2,8.0,9,4,1,0,3,0,8,0,0,0,40,1.500,10.1,0.0,3.4,9.0,2.67,0
Alexis Ramirez,19,3,3,.500,5.15,11,9,0,0,0,0,43.2,52,29,25,4,23,0,50,2,2,6,201,1.718,10.7,0.8,4.7,10.3,2.17,0
Moises Ruiz,20,1,3,.250,5.02,12,9,1,0,0,0,52.0,63,32,29,5,24,0,30,4,0,15,235,1.673,10.9,0.9,4.2,5.2,1.25,0
Luis Silva,17,0,1,.000,0.00,1,0,1,0,0,0,2.0,3,3,0,0,1,0,1,0,1,0,10,2.000,13.5,0.0,4.5,4.5,1.00,0
Brent Suter*,29,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1
Eddy Tavarez,24,2,4,.333,1.37,21,0,9,0,0,3,26.1,11,9,4,0,25,0,34,4,0,11,116,1.367,3.8,0.0,8.5,11.6,1.36,0
Abner Uribe,19,1,1,.500,15.43,3,2,0,0,0,0,2.1,4,4,4,0,4,0,2,0,0,1,13,3.429,15.4,0.0,15.4,7.7,0.50,0
Ariel Vega,18,0,1,.000,45.00,2,1,0,0,0,0,1.0,5,5,5,0,3,0,0,0,0,0,10,8.000,45.0,0.0,27.0,0.0,0.00,0
Jian Yi,18,0,1,.000,7.20,8,0,3,0,0,0,10.0,15,11,8,0,7,1,7,0,1,2,51,2.200,13.5,0.0,6.3,6.3,1.00,0
