Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Cory Aldridge*,26,24,88,82,8,16,4,0,3,7,4,0,6,28,.195,.250,.354,.604,29,0,0,0,0,0,,1
Andres Blanco#,21,35,129,114,14,29,4,2,1,9,2,0,10,23,.254,.331,.351,.682,40,3,3,2,0,0,,1
Adrian Brown#,31,139,637,550,103,150,28,8,9,49,33,7,74,72,.273,.361,.402,.763,221,17,4,6,3,0,,1
Shane Costa*,23,4,16,16,1,3,1,0,0,1,0,0,0,1,.188,.188,.250,.438,4,0,0,0,0,0,,1
Matt Diaz,27,64,274,256,48,96,22,4,14,56,10,3,12,48,.375,.412,.656,1.069,168,14,5,0,1,1,,1
Tommy Duenas,23,4,13,12,1,3,0,0,0,0,0,0,1,6,.250,.308,.250,.558,3,1,0,0,0,0,,0
Justin Gemoll,27,120,493,445,58,116,21,1,8,50,7,1,38,101,.261,.325,.366,.691,163,16,5,4,1,2,,0
Rudy Gomez,30,13,53,49,5,11,0,0,0,2,0,0,3,7,.224,.269,.224,.494,11,2,0,1,0,0,,0
Aaron Guiel*,32,127,579,494,93,137,32,4,30,95,6,3,63,103,.277,.371,.540,.912,267,14,15,0,7,4,,1
Ken Harvey,27,25,110,104,10,36,4,1,3,18,0,0,5,18,.346,.373,.490,.863,51,2,0,0,1,0,,1
Denny Hocking#,35,67,260,227,37,66,14,2,0,24,1,0,25,44,.291,.357,.370,.727,84,5,0,5,3,2,,1
Justin Huber,22,32,131,113,19,31,6,1,7,23,3,0,16,33,.274,.374,.531,.905,60,3,2,0,0,1,,1
Jaime Jones*,28,58,216,195,37,52,8,1,5,21,0,2,17,48,.267,.329,.395,.724,77,5,2,0,2,0,,0
Joe McEwing,32,5,22,18,4,3,1,0,0,1,0,0,4,2,.167,.318,.222,.540,4,1,0,0,0,0,,1
Paul Phillips,28,87,362,332,45,89,21,1,7,42,1,4,21,44,.268,.317,.401,.717,133,7,4,2,3,0,,1
Calvin Pickering*,28,91,393,332,56,92,16,0,23,67,1,0,56,129,.277,.387,.533,.920,177,4,4,0,1,2,,1
Jared Price,23,24,92,88,8,21,4,0,5,11,0,1,2,23,.239,.264,.455,.718,40,1,1,1,0,1,,0
Alex Prieto,29,45,174,158,17,45,11,1,2,23,4,2,12,34,.285,.333,.405,.738,64,5,0,3,1,0,,1
Chad Santos*,24,119,475,430,50,111,26,0,16,64,2,1,38,133,.258,.325,.430,.755,185,17,5,1,1,1,,1
Mark Teahen*,23,8,34,27,4,7,2,0,0,4,0,0,7,9,.259,.412,.333,.745,9,1,0,0,0,0,,1
Chris Truby,31,106,435,396,56,96,19,3,20,66,1,3,36,82,.242,.303,.457,.761,181,13,0,0,3,1,,1
Luis Ugueto#,26,80,305,265,39,55,8,6,7,29,11,2,32,73,.208,.297,.362,.659,96,9,3,2,3,1,,1
Scott Walter,26,37,150,142,20,38,9,0,8,29,0,0,4,31,.268,.302,.500,.802,71,3,3,1,0,0,,0
23 Players,28.2,144,5441,4845,733,1303,261,35,168,691,86,29,482,1092,.269,.340,.441,.781,2138,143,56,28,30,16,,0
